sectionName,string
,"The Index was developed by Zill and Peterson, based on numerous preexisting instruments (Achenbach & Edelbrock, 1981; Graham & Rutter, 1968a; Kellam, Branch, Agorwal, & Ensminger, 1975; Langner et al., 1976; Rutter, Tizard, & Whitmore, 1970; National Center for Health Statistics, 1971)."
Methods,"Trials were considered eligible if they satisfied the following inclusion criteria: (1) RCTs comparing RIC versus no conditioning in patients with AMI; (2) patients were treated by primary PCI or thrombolysis; (3) RIC was induced by intermittent limb ischemia–reperfusion; and (4) trials at least reported one of the following outcome measures, including enzymatic myocardial infarction size as assessed by serum peak creatine"
THE TABLE COMPARES A NUMBER OF BASILAR PAPILLA FEATURES FOUND IN A VARIETY OF BIRD SPECIES.,"This is a puzzling finding, for in the barn owl, with its excellent high frequency hearing, there are no ‘tall’ hair cells in the basal half of the papilla (Smith et al., 1985)."
MATERIALS AND METHODS,"While serum glucose was estimated by the modified glucose oxidase method, using GOD-POD kits (Glaxo India Ltd, Mumbai, India); for the hepatic LPO, SOD, CAT and GSH routine
protocols, followed earlier in our laboratory, were used (Jatwa and Kar, 2006; Panda and Kar, 2006)."
METHODS,"Morphometrical analysis for villous height, crypt depth, villous width, epithelial surface area, and villous compartment volume was done as described elsewhere [18], but only the first 2 measurements were taken for biopsy samples obtained after baseline."
DISCUSSION,"In addition, it was shown before that domain I is necessary for the degradation of the substrates (23, 27)."
Methods,"For definition of infection we used criteria provided by the Guideline for Prevention of Surgical Site Infection (SSI), which distinguishes between superficial incisional SSI, deep incisional SSI and organ/space SSI [13]."
Discussion,"Molecular, anatomical and behavioural characteristics of GR-i mice
As previously reported (Froger et al. 2004 ; Holsboer & Barden, 1996 ; Pepin et al. 1992), genome incorporation of the transgene encoding GR antisense RNA downregulated GR expression in GR-i mice."
Methods,"Trait data collection
 We used 10 plant functional traits related to growth, survival, and the response to environmental change (PeÃÅrez-Harguindeguy et al. 2013), including leaf area (LA; mm2), specific leaf area (SLA; mm2 g 1), chlorophyll content (measured by the SPAD device unit [see below]),‚Ä¶"
Pregnenolone,"Beuschlein et al. (2013) identified somatic mutations in the ATP1A1 gene encoding Na+/K+ ATPase α subunit and the ATP2B3 gene encoding Ca2+ ATPase in APA, which are genes involved in regulating sodium, potassium, and calcium ion homeostasis."
1. Introduction,"We have implemented our ideas in the LLVM [28] compilation infrastructure, and have used this implementation to improve the effectiveness of Polly-LLVM [17], a loop-optimizer used in tandem with that compiler."
Methods,"Since many of the interactions come from highthroughput studies and since such studies are known to have numerous false positives, we applied the method of Goldberg and Roth [62] to estimate the reliability of each PPI."
3.3. CT &MDCT,"The study reporting a 40% specificity included only five disease negative patients [24]; in contrast to larger disease free cohorts [23,31] reporting specificities of up to 98."
Methods,"In France, the SCID (the Structured Clinical Interview for DSM-IV [22]) was used to identify schizophrenia."
Introduction,"However, several lignin-degrading white-rot fungi seem to operate ligninolysis without expressing detectable
ligninase activity (Sannia et al. 1991; Garzillo et al. 1992; Srebotnik et al. 1994; Eggert et al. 1996b, 1997)."
1. Introduction,"Staffing measures used in previous studies include nurse full-time equivalents
(FTEs), nursing hours per patient day (HPPD), registered nurse (RN) skill mix, nurse-to-patient ratios, and nurseperceived staffing adequacy (Aiken et al., 2002; Schmalenberg and Kramer, 2009; Unruh et al., 2009)."
Discussion,"2013), whereas with the overexpression of the strawberry FaMYB1, it is shared only the down-regulation of ANS/ LDOX (Aharoni et al. 2001)."
4. Discussion,"Several authors have reported Cx43 modulation in human diseases related to poor skin healing, such as hypertrophic scars and keloids [11] or in wounds of diabetic patients [32,33]."
Methods,"The electrostatic surface representations of the CRV-ZWE-157 protein structure and the DRBP template were produced by the Adaptive Poisson-Boltzmann Solver (APBS) plugin [43] in PyMOL [44]
 List of Abbreviations aa: amino acid; APBS: Adaptive Poisson-Boltzmann Solver; BLASTp: Basic local alignment search tool protein; CRV: Crocodilepox virus; CRV-ZWE: Crocodilepox virus strain Zimbabwe; DGCR8: DiGeorge syndrome critical region gene 8; DRBP: double-stranded RNA-binding proteins; dsRNA: doublestranded RNA; KSDSSP: Kabsch and Sander algorithm for defining the secondary structure of proteins; MCV: Molluscum contagiosum virus; MSA: Multiple sequence alignments; MUSCLE: multiple sequence comparison by log-expectation; NCBI: National Center for Biotechnology Information; PSIBLAST: Position specific iterated-BLAST; RMSD: Root mean square deviation; RNAi: RNA interference; TRBP: TAR RNA Binding Protein; VACV: Vaccinia virus; VBRC: Viral bioinformatics resource center; VOCs: Viral Orthologous Clusters
 Acknowledgements This work was funded by a Canadian NSERC Discovery grant."
1 Introduction,"Recently, an ansatz for D = 11 FS spacetimes corresponding to M5-branes wrapping SLAG cycles of a Calabi-Yau 3-fold has been constructed [29] using the G-structures approach [30, 31, 32, 33, 34]."
Introduction,"The remaining 10% were attributed to a diploid oocyte due to a failure in the first meiotic division (Jacobs et al., 1978)."
METHOD,"The cutting scores for TOMM and WMT were derived from the test manuals (Green, 2005; Tombaugh, 1995)."
RESULTS,"4B, top) by using a method of adenovirus conjugated to poly-Llysine as described previously (15)."
Introduction,"Most recently, we identified 361 propionylation sites in 183 mid-exponential and late stationary phase proteins in Thermus thermophilus, an extremely thermophilic eubacterium (Okanishi et al. 2014), which was the first report showing the prevalence of post-translational lysine propionylation on diverse proteins."
Method,"Interestingly, this meta-perceptual distinction between being (perceived to be) dehumanized and disliked parallels a similar distinction between dehumanizing and disliking, which have been shown to exert independent effects on intergroup outcomes (e.g., Andrighetto et al., 2014; Kteily et al., 2015)."
Methods,"…kisspeptin was identified as a ligand for the orphan G-protein coupled receptor 54 (GPR54), which was first described in the rat brain and subsequently in human (then named AXOR12 and hOT7T175) (Lee et al., 1999; Muir et al., 2001; Ohtaki et al., 2001), now termed KISS1R (Gottsch et al., 2009)."
Methods,"However, US and MW contrast strongly in protection levels, as US lacks law enforcement on the ground and therefore human disturbance is high (Rovero et al. 2012); 3) Matundu (MT) is the largest (526 km2) forest block in the Udzungwa range, and is predominantly lowland (280–1,000 m a.s.l.; Marshall…"
6 Experiments,"We elected to take this course because formal methods for analyzing the efficiency of move ordering strategies in the alpha-beta search are unreported in the literature [27, 30], and as a result, practical experimentation is the accepted form of analysis in the state-of-the-art [26]."
6.2 Experimental Setup,"We then trained the unlexicalised parsers BitPar (Schmid, 2004) and LoPar (Schmid, 2000), and the Stanford parser (Klein and Manning, 2003) in its lexicalised and Markovised form14 on the training set and tested them on the 2000 test sentences as well as on the 200 TePaCoC sentences."
2 Related work,"The keyword search semantics on XML documents are mainly focus on the Lowest common ancestor (LCA) based semantics, including the LCA semantics and its variants [28–30,32,34,39] to improve the search quality."
Results,The FLNA(16-23) fragment was injected on immobilized ICL3 or ICL3ΔCt (FLNA negative control) prior to β-arr2 injection.
INTRODUCTION,"In a previous publication (Dymkowska et al., 2006) we showed that arachidonic acid induced apoptosis in rat hepatoma AS-30D cells along with a drastic increase of the production of reactive oxygen species (ROS)."
5.4 Implementation,"If macros are considered to be critically important, it would be possible to replace them by function calls using demacrofication [76]."
Introduction,"The term lesser known species does not imply that the species are unknown, but rather they presently constitute the bulk of wood that finds no economic use (Barany et al. 2003)."
Discussion,These results are consistent with results from prior studies of normal personality traits during different periods in adulthood which suggest that genetic influences are stable over time (McGue et al. 1993; Johnson et al. 2005; Kandler et al. 2010).
Discussion,"Eicosanoids can have potent biological affects that include modulation of cellular replication and sensitivity to apoptosis.(33,40) Their production is dependent on expression of specific enzymes and the relative abundance of PUFA substrate, which we clearly modified with our experimental diets."
5. DISCUSSION,"As shown in the simulation studies in Bartroff and Lai (2008) and in the asymptotic theory in Section 4, this approach yields adaptive tests that are comparable to the benchmark optimal adaptive test of Jennison and Turnbull (2006a,b) for a normal mean, which assumes known variance and a specified…"
Results,"Further evidence that tyrosine phosphorylation targets functionally important residues includes modification of the response regulator PhoP switch residue Tyr98 [41] and SspA Tyr92, which protrudes from a surface-exposed pocket and is critical for activity [42]."
Discussion,Macrophages and polymorphonuclear cells present at the site of synovitis promotes the formation of reactive oxygen species and subsequent activation of inflammatory molecules which are involved in the progression of RA [4].
