sectionName,string
Results and discussion,"…used in the present study has been proven to be suitable for the extraction of resveratrol from several transgenic plants (Szankowski et al., 2003; Zhu et al., 2004; Rühmann et al., 2006), resveratrol has not been found in methanol or acetone extracts of strawberry (Aharoni et al., 2002;…"
Introduction,described the prevalence of ASD in England as 4/10 000 for children aged 8–10 years (Lotter 1966).
Methods,"The duration of phase I was estimated from the averaged response profile, as the time at which there was a marked inflection point in the _ VO2, _ V CO2 and _ V E response and change in end tidal oxygen, end tidal carbon dioxide and R from baseline values (Whipp et al. 1982)."
Introduction,"In the past, emails, e-consultations, and requests for medical advice via the Internet have been manually analyzed using quantitative or qualitative methods [1-6]."
Introduction,It has also been documented that children and adolescents with epilepsy experience more emotional and behavioural problems than healthy controls and others with chronic conditions [9-26].
METHODS,"Other investigators using different experimental models, animals, and anesthetic agents experienced similar difficulty in stabilizing the circulatory volume when a crystalloid solution, saline, or Ringer solution was used to replace the blood lost (8, 12, 40, 41, 44, 55)."
Discussion,"In the subsequent studies, Yoshida et al. (2004b) and Ishii et al. (2004) confirmed the reversibility of 2,6-dihydroxybenzoate decarboxylase of Rhizobium sp. strain MTP-10005 and R.radiobacter WU-0108, respectively."
Methods,"We used the HB cell lines HUH6 (Japanese Collection of Research Bioresources, JCRB, Osaka, Japan), HepT1 [41], HepT3 [7], and HepG2 [42], as well as the hepatocellular carcinoma (HCC) cell line HUH7 (JCRB)."
4. Discussion,"…of a subpopulation of DA neurons which locate in the laterodorsal ventral tegmental area (VTA) (also referred to as medial and central VTA) (Valenti et al., 2012; Lammel et al., 2012), whereas short-term stress or other different chronic stressors (e.g., repeated intermittent stress)…"
Introduction,"(2007) focus on slow EEG oscillations observed during deeper levels of desflurane-induced general anesthesia and (Liley and Bojak, 2005) model the proconvulsive properties of several volatile anesthetic agents, most modeling efforts aim at understanding the dynamical mechanisms underlying bi-phasic responses (Bojak and Liley, 2005; Hutt and Longtin, 2010; Steyn-Ross et al., 1999)."
RESULTS,"In fact, a decrease of ROS production in AS-30D cells by the potent uncoupler CCCP, both in the presence and absence of arachidonic acid, was described in our previous publication (Dymkowska et al., 2006)."
Introduction,"Wine polyphenols can reduce the susceptibility of LDL to oxidation, counteracting a key mechanism of atherosclerosis [13]."
MATERIALS AND METHODS,"At these concentrations, protein expression of Cx-43 was reduced by 80% for up to 72 h (21), and protein expression of Tph1 was reduced by 90% for up to 72 h."
METHODS,Gas-phase smoke contains similar concentrations of these gases but is free of particulates (6).
Introduction,"For example, cocaine affects dopamine (DA), norepinephrine (NE), and serotonin (5-HT) reuptake, and the enhanced monoaminergic signals lead to addictive behaviors (Ritz et al. 1990; Ritz et al. 1987)."
4. Discussion,"Reformulated from a neurobiological perspective, supraliminal stimuli induce global broadcasting i.e., long distance reinforcement and reverberation loops (Baars, 2002; Dehaene & Naccache, 2001)."
Results,"[25] Indeed, the polyfunctionality index (1) presented here allows us to favour more polyfunctional T cells in a linearly (q = 1) or exponentially (q."
Methods,"Assessing Risk of Bias
 Critical appraisal of the studies, based on the Cochrane Risk of Bias Tool (Higgins and Green 2009), involved assessing whether there was an adequate method of sequence generation, allocation concealment, blinding of assessors, satisfactory treatment of attrition, including‚Ä¶"
METHODS,"Whole cell patchclamp recordings were performed at 30¬∞C as described previously (20, 32, 37, 42, 45)."
Discussion,"…contrast to most anti-inflammatory cytokines IL-10 concentrations increases during endurance exercise in thermoneutral conditions (Nieman et al. 2012; Peake et al. 2005, 2008; Svendsen et al. 2014) and increases further when exercise is conducted in a hot laboratory environment (Peake et al. 2008)."
METHODS,The reciprocal of k is the turnover time (1) or the time interval required for the biosynthesis of an amount of NE equal to that stored in the tissue.
Introduction,Determining the factors leading to current patterns of biodiversity loss in humandegraded landscapes is thus important in order to assess the likely effectiveness of future conservation efforts (Jeanneret et al. 2003a; Little et al. 2013).
3. Results,"In men, two studies [36, 43], indicated that obesity was associated with lower CRC screening rates."
4. Discussion,This may be partially explained by the fact that younger and healthier patients are often more likely to be initially selected for TJR [17].
1. INTRODUCTION,"These methods have been used in identifying causal regulators in yeast (Friedman et al., 2000; Pe’er et al., 2001; Segal et al., 2003; Zhu et al., 2008; Bing and Hoeschele, 2005; Kulp and Jagalur, 2006) and causal mediators of disease in mice (Schadt et al., 2005)."
Results,"In this regard, TONSL is already known to participate in the repair of collapsed or stalled replication forks (Duro et al. 2010; O’Connell et al. 2010; O’Donnell et al. 2010; Piwko et al. 2010), which is also a known BRCA1 function (Pathania et al."
Discussion,"The Real-time PCR has many other wider applications in other areas of research, such as microbiology, biotechnology, diagnostics and molecular medicine (Nolan et al. 2006)."
Materials and methods,PCR amplification of the ITS region and PS36 and P74-75 SSR markers (Cooke et al. 2000; Dorrance and Grünwald 2009; Schena et al. 2008).
1. Introduction,"Molecular markers and population genetic analyses have greatly facilitated our ability to assess previously unobtainable data on the ecological or evolutionary dynamics of metazoan animal parasites in natural populations (Criscione et al., 2005; de Meeûs et al., 2007a)."
Discussion,"Four or more vessels involved by FTC has been proposed to have a worse prognosis[7,11-15]."
RESULTS,"Vol. 17, No. 4, December, 2013
translocation of these enzymes to the plasma membrane and/or other membrane (Littler et al., 2006; CorbalánGarcía & Gómez-Fernández, 2010)."
,"d See MacWhinney and Snow (1985). e Satterthwaite’s method used, due to unequal variances."
DISCUSSION,"8).(8,13) These results are consistent with the reported differences in IOP values between diurnal and nocturnal raptors, considering ostriches‚Äô natural diurnal behavior."
,"They initialize their orthogonal mapping using an adversarial training phase, much like Conneau et al. [2018], and solve the optimization problem with alternating minimization. Our approach differs from theirs: by bootstrapping on the solution of a smaller problem to initialize the mapping, we avoid the need for a neural network initialization that is used in their approach. In addition, our annealing scheme on the entropic regularization leads to smooth convergence, with very little sensitivity to initialization. Concurrently with our work,1 Grave et al. [2018] tackle the problem of unsupervised word embedding alignment with a similar optimization framework as the one proposed by Zhang et al. [2017b], combining Wasserstein distances (an instance of optimal transport distances) and Procrustes alignment."
DISCUSSION,"In support of this conclusion is the previous observation that the relative contribution of the nanosecond and microsecond processes to the HOOP mode decay was temperature-dependent (Dioumaev and Braiman, 1997a)."
Methods,"For Bd, initial gene calls were predicted using a combination of FGENESH30, GENEID31, EST-based genes and manual annotation; this initial set (previously made available on the Broad Institute website at https://www.broadinstitute.org/annotation/ genome/batrachochytrium_dendrobatidis/MultiHome.html) was improved using 50,374,154 paired-end reads (10.1 Tb) from RNA sequenced on three lanes of Illumina HiSeq from in vitro cultures (Supplementary Table 1), as well as 1,390 transcripts (800 kb) from Bd infection (described in detail below)."
Methods,"The remaining descriptive data were collected via observation during the field site characterization, and during previous experiments [19,20]."
Role of Holistic Thinking,"culturally dominant processing style (holistic or analytic thinking) (Nisbett et al., 2001), thinking"
Multiple Processes in Contour Detection,"By pooling the feedforward inputs, a small proportion of V2 cells (Figure 3) and a large proportion of V4 cells (Chen et al., 2014) in the superficial (output) layers start to signal the global contour."
Discussion,"However, they do not approach even the lowest suggested thresholds for P-limitation at the oldest site as used in other tests of progressive P limitation (Wardle et al. 2004)."
5 Experiments,We report results with both the [26] and [27] versions of the detector of [14] as the baseline object detector.
Discussion,"Similar results (i.e. that greater decreases observed in g than in Amax) have also been reported in other forest species (Monson & Grant, 1989; Green & Mitchell, 1992; Zhang & Marshall, 1994) and crop plants (Ismail & Hall, 1992)."
Methods,"Pre- and post-test1 both included measurements of the S-reflex, M-wave, and H-reflex, followed by an MVC. S-reflex testing was performed at 0 , as in the study by Avela et al. (1999)."
Introduction,"Clinically, they usually present with unilateral nasal obstruction, but other symptoms have also been reported such as epistaxis, purulent rhinorrhoea, postnasal drip, snoring, obstructive sleep apnoea, dysphonia, and dysphagia [3, 12]."
1 Introduction,"In the context of the second application, it has been exemplifi ed in several studies that exact optimization can be very diffi cult for real-world instances ([18, 11, 13])."
Methods,"For each LOOCV training set, the entire model building process was repeated, including the gene selection process."
,"However, the amounts of the other PCR cycle enzymes and of electron transport components also vary in parallel with the amount of RuBisCO (von Caemmerer and Farquhar 1981; Makino et al. 1983)."
INTRODUCTION,"To fulfil this goal we used (as described in detail in the next section) the Th.o.m.a.s (Bosco et al., 2009a; see also Castellino et al., 2011; Laghi et al. in press), a semi-structured interview for investigating various aspects of ToM, plus a classical ToM test (Strange Stories test, Happé et…"
,"Previous SPM studies (Salmon et al., 2000; Sakamoto et al., 2002; Kemp et al., 2003) matched the severity of dementia between early onset and late onset groups with MMSE or ADAS-cog (Alzheimer’s Disease Assessment Scalecognitive subscale) scores that reflect only the cognitive aspects of dementia."
,"5 Mice with GLUT1-haploinsufficiency exhibited impaired motor activity and coordination, microencephaly, and frequent seizures (51)."
1. INTRODUCTION,"However, this mechanism implies higher cost due to high usage of resources [2]."
6 EXPERIMENTS,"The two
 baselines considered in our experiments are two representatives from parametric and non-parametric categories: 1) OU (Orstein-Uhlenbeck (Huang et al., 2016)): modeling the drift term using an Orstein-Uhlenbeck process (Gillespie, 1996), which is a stationary Gauss-Markov process with the‚Ä¶"
Discussion,"In addition, p16 overexpression has been associated with tumor progression and a poor prognosis in ovarian (51) and breast cancers (36)."
Methods,"Notice that PCA can be seen as the basis of several other multivariate data analysis methods such as PLS (McIntosh et al., 1996; Lobaugh et al., 2001), whereby it is restricted to the brain–behavior covariate matrix."
Discussion,"Although several antigens including CD163 and CD204 are known to be markers of M2 macrophages, only a few studies have described macrophage activation phenotypes (such as M1 and M2) in human cancer tissues [39,40]."
Methods,"PCR-targeted mutagenesis was used to replace precisely the cmdABCDEF or SAV4098-4103 genes with an antibiotic resistant gene and then remove the marker but leaving an 81-bp ""scar"" sequence when necessary [20]."
1 Introduction,"Secondly, the results provide quantitative evidence regarding the difficulty of conveying privacy related functions and policies to users; earlier research has shown that users often do not read such policies [17, 19] or are not able to comprehend them [15, 19]."
Results,"These results are similar to a previous report [3] and suggest that mirror-image allodynia was successfully induced, although the degree of mirror-image allodynia was significantly smaller than the primary (ipsilateral) allodynia, as reported previously in the same rats [15]."
Materials and Methods,"Human leukemia cell lines, HL60 [38] and RPMI8226 [39], were purchased from DS Pharma Biomedical (Osaka, Japan) and cultured in RPMI 1640 medium (Invitrogen, California) containing 10% fetal bovine serum and a 1% penicillin-streptomycin mixture (Sigma) at 37uC under 5% CO2 in a humidified incubator and passaged every three days."
DISCUSSION,"With respect to the contradicting results of other studies (Licausi et al., 2011; Weits et al., 2014), we propose that the air humidity during the recovery
period is a crucial factor for the length of survival of submergence in darkness, which was shown here for treatment of the different genotypes…"
Introduction,"Receptors of virtually every type have been shown to stimulate the production of the phosphoinositides phosphatidylinositol-3,4,5-trisphosphate (PtdIns-3,4,5-P3) and PtdIns-3,4-P2 (Auger et al., 1989; Serunian et al., 1991; Gold and Aebersold, 1994; Gold et al., 1994; Okada et al., 1996)."
INTRODUCTION,"The concentration of katanin in mitotic spindle poles (McNally and Thomas, 1998) and the specific activation of katanin’s activity in Mphase Xenopus extracts (Vale, 1991; McNally and Thomas, 1998) suggest that katanin may also sever microtubules from their centrosomal attachments during mitosis in non-neuronal cells."
1. Introduction,"For time-varying discrete-time wavelet transform, in literature there are some papers related with this topic by studying the changes of two different filter banks [10,11,12]."
1 Introduction,"The unique hydrogen bonding pattern and the small variation in the derived geometrical restraints provide the foundation for the previous assignment algorithms that use either hydrogen bond (DSSP(Dictionary of Secondary Structure of Proteins) [4], STRIDE [5] and SECSTR [6] and SST [7]) or geometrical restraint as inputs."
Discussion,"However, in both cases (Safran et al. 2005; Finnegan et al. 2008)
it was not possible to show a correspondence between topographic properties and climate."
"Boston, Massachusetts",have mitral regurgitation secondary to congestive heart failure have a unique pattern of flow across the mitral valve in systole which consists of early systolic accentuation of mitral regurgitant flow with lesser flow in the latter two-thirds of systole (15).
5.3.2 Experiments,Therefore this feature has also been included by making use of an automatic event co-reference system by Chen et al. (2011).
5 Evaluation,"In this section, we present a detailed evaluation of the GSP and ASFALT mechanisms using the sensor network simulation tool J-Sim [16] and compare their performance to the signature-based scheme proposed by Fang et al."
3. Discussion,"CMA yields significant rates of pathogenic or potentially pathogenic (VOUS) results [2,11–20], which have clinical utility for the case-by-case clinical management of individuals with these individually rare disorders [23–34]."
Introduction,"1991), allozymes (Jaaska 1980, 1981; Dudnikov 2000; Dudnikov and Kawahara 2006), AFLP (Saeidi et al. 2008; Mizuno et al. 2010), SSR (Pestsova et al."
Methods,"Two are re-analyses of data from large adverse event studies of all ages described earlier [23, 24]."
Methods,"We choose hierarchical parameter priors following Smith and Kohn [15] and Nott and Green [14], taking the prior for β̄γ given γ and σ 2 to be Normal"
7.2 Introduction,"The GABAB(1) subunit is predominantly expressed in the CNS as one of two isoforms:
GABAB(1a) or GABAB(1b) (Kaupmann et al. 1998a)."
METHODS,‚Ä¶endosperm harvested 18 d after pollination and stored at 808C were cut into small pieces and treated with 2% (w/v) formaldehyde in ice-cold PBS buffer for 4 h. Cross-linking was quenched by addition of 2 M glycine for 1 h. Total proteins were then extracted as described by Boehlein et al. (2005).
METHODS,"Temporal trends and age-specific rates were plotted using a semilog scale, with a y- to x-axis ratio of 1 log cycle=40 years, such that an angle of 10° portrayed a change of 1% per year.(22) We aggregated data over years to derive more stable rate estimates."
Methods,"fumaroxidans was built from KEGG [43] (S6 Dataset and S7 Dataset) using the RAVEN Toolbox [42], which uses protein homology to identify the KEGG Orthology (KO) ID for each gene in a genome."
,"It was also hypothesised that scores on all instruments would be significantly worse for women with more incontinence episodes [18], and for those who did not perceive any treatment benefit at"
Results,"After divergence from chicken, the mammalian lineage acquired three additional 50 noncoding exons that lack
sequence similarity to exon 1c. Exon 1a is derived from LINE element sequence (Drews et al. 2005)."
Results and discussion,"The ability to predict Great Plains droughts with climate models on the basis of such information is not yet settled, with models differing in their ability to simulate droughts from a range of causes (McCrary and Randall 2010)."
Pregnenolone,"They demonstrated by in vitro and ex vivo studies that ATP1A1 mutants showed loss of pump activity and strongly reduced affinity for potassium, causing inappropriate depolarization of the cells (Beuschlein et al. 2013)."
Discussion,"In the upper Beni basin, the reaches with maximum steepness and concavity values result in erosional unloading over a ca. 20- km-long spatial scale (Safran et al. 2005; Blodgett and Isacks 2007)."
Methods,"Then the value of only the voxels belonging to the ROS is estimated in a second step, with a constrained algebraic reconstruction technique (ART) implemented at different resolution [4]."
Model predictions,"However, in contrast to our study Steyn-Ross et al. (1999), Bojak and Liley (2005) and Hutt and Longtin (2010) did not observe increased EEG frequencies."
Discussion,"2007), indicating lower dopamine release in the NAcc and a lower behavioral response to psychostimulants in the DBA rather than the C57mice (Zocchi et al. 1998; Ventura et al. 2004a; b; Orsini et al. 2005)."
Giardini et al,"The difficulties grow exponentially as the coexisting pathologies and treatments increase.(17) Indeed, it has been reported that adherence may be different in clinical populations throughout the aging and in the change in neuropsychological functioning."
Results,The sgl gene has been shown to be expressed differentially during development (Binari et al. 1997; Haerry et al. 1997).
3.1 A control flow graph for Mercury,3 There exist other modes and determinisms but they are outside the scope of this paper; we refer to [13] for details
,"Although Pascalis et al. (2005) showed exposure can maintain infants’ discrimination of monkey faces, more recent research has examined what type of exposure promotes infants continued discrimination of monkey faces."
Introduction,Imbalance between oxidants and antioxidants due to increased chemical reaction or insufficient antioxidant defence system results in oxidative stress [4].
Background literature,"…have long regarded attitudes towards AAP beneficiaries and non-beneficiaries as related, but ultimately separable, and evidence supports that attitudes toward the in-group and the out-group have independent effects on individuals’ reactions to AAPs (Harrison et al., 2006; Lowery et al., 2006)."
3. Discussion,"She had neither clinical and laboratory findings of infection as tuberculosis, or protein-losing enteropathy, regional ileitis, cirrhosis, sarcoidosis, amyloidosis, thrombosis of the superior vena cava, heart failure, nephrotic syndrome, Behcet’s disease, and malignancy nor a history of surgery or traumatic etiology for chylous ascites and chylothorax [2, 3]."
Methods,"Although there is a continued debate about the role of PAE [66,68,69], it has proven to be a useful and important tool for identifying AOEs [58,70,71,72]."
V. SIMULATION RESULTS AND ANALYSIS,"source-relay distance and the relay-destination distance are both normalized to unit value [16], and the relay-eavesdropper distance dre is set to be 1."
INTRODUCTION,agent was reported to reduce the risk of cardiac mortality [4] and to have an anesthetic sparing effect [5-7].
Discussion,"6 %, which is in the middle range of findings of previous studies (3%-58%) (Massie and Holland, 1984; Ciaramella and Poli, 2001; Uchitomi et al., 2003; Katz et al., 2004; Ell et al., 2005; Boyd et al., 2012; Kim et al., 2012; Mitchell et al., 2012; Palmer et al., 2012; Pirl et al., 2012; Tada et al., 2012; Warmenhoven et al., 2012; Yu et al., 2012)."
Implications for Explaining Helping Behavior,"Trivers (1971) argued that the evolution of a trait for benefiting genetically unrelated individuals is also possible as long as the benefactor selects recipients that are likely to provide return benefits (i.e., has a good reputation as a reciprocator) and hence the costs of helping can be…"
METHODS,"The doses and volumes of the agonist and antagonist were the same as used in our previous studies (20, 21, 48, 52, 53, 55) and similar to those used by others (22, 35, 62, 68)."
5.1 Comparisons with Other Methods,"Because the data were generated with the same model which BayesMallows and PerMallows used for inference, we expected that the Mallowsbased methods would perform better than the rank aggregation methods we considered."
,"Anti-PLA2R antibodies is an important factor in the occurrence of MN.(31) In general, anti-PLA2R antibodies is considered as a useful biomarker for early diagnosis and prognosis in patients with MN."
Results,"…coefficient)
CDa ¼ Zh
0
PADðzÞ uðzÞ 2
u0w0ð42 mÞ dz
0
@
1
A
1
ð10Þ
Both of the methods give plausible results (for the west wind sector: CD ¼ 0:130 and CDa ¼ 0:132) and they are very close to the values found in literature (e.g. Amiro 1990; Kerzenmacher and Gardiner 1998; Pinard and Wilson 2001)."
4 Numerical experiments,Such profiles were introduced by Dolan and Moré [8] as a manner to compare the performance of a set of solvers S on a test P.
METHODS,"AVP was quantified as previously described (9) with the use of an antibody (Ab 3096) recently produced in our laboratory (final dilution 1:800,000)."
Discussion,"This susceptibility to proactive interference after hippocampal damage has already been reported by others [Owen and Butler, 1981; but for different results, see BeasonHeld et al. (1999) and Zola et al. (2000)] and suggests that, at delays lasting more than a few minutes, monkeys with hippocampal…"
Methods,"In this study, according to the method described by Williams and Rakic (1988) and West and Gundersen (1990), we observed the pyramidal cells and dentate granule cells in the cross sections of the middle portion of a hippocampus that had been sliced into 60 cross sections, 8 lm thick per section."
Introduction,"Milk fat globule-EGF-factor (MFGE8), also named lactadherin, PAS 6/7, SED1, BA46, p47, is a secreted glycoprotein first described in milk fat globules released in milk by mammary epithelial cells [1,2]."
,"ImageNet We also carry out experiments on the ImageNet 2012 classification data set [5], which has 1."
The role of coral-associated bacteria,"…mucus provides an important carbon source for coral-associated bacteria (Ferrier-Pages et al. 2000; Brown and Bythell 2005; Wegley et al. 2007; Allers et al. 2008; Kimes et al. 2010), changes in production rates of mucus due to abiotic factors (e.g. temperature and/or irradiance) (Piggot et…"
Introduction,"The main ideas include optimization of the patient’s preoperative state, use of minimally invasive surgical techniques, balanced intravenous fluid therapy, multimodal non-opioid analgesia, and early mobilization and nutrition [3, 4]."
,"where I(r, z, t) is the dynamic component of the acoustic intensity due to the interaction of the pressure waves [3–5], vi = pi/q0c0, i = a, b, describes the particle velocity for each beam -q0 being the ambient density of the medium – and * denotes the complex conjugate."
4. Discussion,"In agreement with previous studies, these results confirm that the most likely etiology for pediatric noncardiac chest pain is musculoskeletal [5,8,9]."
DISCUSSION,"The activity-dependent increase of G-CSF concentration, which we have shown in the present work, supports the notion that increased cell numbers were the result of an increased mobilization from bone marrow, as G-CSF is probably the most potent progenitor cell mobilizing cytokine (11)."
Introduction,"have shown that the distended region of the intestine demonstrates inflammatory reactions, which could cause the disruption of the ICC network [8,16,17]."
,"Selective attrition analyses revealed no significant differences in project site, race, ethnicity, gender, or child problem behavior (Dishion et al. 2008). Models were tested inMplus 5.21 (Muthén andMuthén 2009) with a full information maximum likelihood (FIML) approach. Although there was some missing data at the two time points (n=651–731 for parent reported measures, n=559–693 for observed variables, including speech samples), FIML accommodates missing data and provides less biased estimates than listwise or pairwise deletion (Schafer and Graham 2002). Using FIML procedures, analyses included all participants except when they were missing data on an independent predictor that cannot be estimated with missingness (e.g., a covariate, such as poverty), resulting in an effective sample size of 728. The use of Mplus also permitted evaluation of multiple indices of model fit including Chi-square, Root Mean Square Error of Approximation (RMSEA), Comparative Fit Index (CFI), and the significance of individual paths. J Abnorm Child Psychol (2014) 42:1275–1285 1279"
34 The complexity of checking bisimilarity over finite processes,"In their classic paper (Hennessy and Milner, 1985), Hennessy and Milner defined an alternative non-increasing (with respect to set inclusion) sequence 'i, i ≥ 0, of approximants to bisimilarity as follows:
• P '0 Q always holds."
Discussion,"An understanding of the roles of food availability, vegetation cover, grazing intensity and burning on bird nesting success across management types (Little et al. 2013) bring us closer to understanding the overall effect of farming practices on birds in the system as compared to the conservation area."
Discussion,"While we cannot exclude alternative models, our findings are consistent with models in which TRIM5≈í¬± engages lentiviral CA through two sets of contacts, one in the structurally conserved ≈í‚â§-hairpin and the second at the junction between binding sites of at least four cellular cofactors [25, 78, 79]."
Discussion and conclusions,"(2002) showed significant reduction of CP-induced creatinine increase by AMG (Mansour et al., 2002)."
METHODS,"In addition, a lipid decontamination algorithm using a regularized reconstruction according to Bilgic et al (53) was performed, and the lipid contamination was again compared for all data sets."
Methods,"Participants The present study is an analysis of previously gathered data on 58 white men and 49 premenopausal women, without overt disease, who were recruited from the general public and had participated in previously published exercise- and/or diet-induced weight loss studies at Queen’s University (Kingston, ON, Canada) [7, 23–25]."
,"However, the eigenproblem assumes a constraint of X X = I [14], which results in normalised coordinate vectors x in each dimensional space."
,"After shear exposure, cell lysates were obtained and ERK activation in the cell lysates (10 μg) was examined by Western blot analysis with the use of an antibody specific to the active, phosphorylated form of ERK (phospho-ERK) (New England Biolabs) as described previously (15)."
Methods,"…double blind crossover pattern separated by 7 days, which has been previously demonstrated to allow suYcient time to ensure that there are no eVects of previous supplementation on subsequent blood hormone and chemical analysis (Brown et al. 1999, 2000b, 2002; King et al. 1999; Earnest et al. 2000)."
METHODS,"Inasmuch as previous studies have shown that COX-2 is induced in response to hypoxia in HUVEC in vitro, these cells were used as a positive control in the hypoxia experiments (19, 40)."
