sectionName,string
1 Introduction,[3] showed that additivity of entanglement of formation holds for a family of mixed states by utilizing the additivity of Holevo capacity for unital qubit channels [4] via Stinespring dilation [5].
Methods,"The atlases used were created by standardized anatomic labeling of multiple subjects linearly registered to MNI-152 standard space [13,14], and the same type of registration method and tool was used in our study to reduce systematic errors introduced by differing registration methods."
Discussion,"Herbivore- or elicitor-induced volatile release varies with time and treatment, applied amount of elicitor (Halitschke et al. 2000), and the herbivore damage level (Gouinguene et al."
4. Discussion,"The SAS theory is supported by studies conducted separately in the auditory (Hari, 1995; Hari and Kiesilä, 1996; Helenius, Uutela, & Hari, 1999) and visual (Hari, Renvall, & Tanskanen, 2001; Hari, Valta, & Uutela, 1999) modalities."
Identification of lysine propionylation in five bacteria,"…bacteria
Previous reports have shown that the majority of identified acyl-proteins represented metabolic enzymes and translation-related proteins (Kim et al. 2006; Yu et al. 2008; Zhang et al. 2009a, 2011, 2013; Wang et al. 2010; Okanishi et al. 2013; Okanishi et al. 2014; Kosono et al. 2015)."
4. Discussion,"…cells of diverse tissue types may suggest that this marker is indicative of a general precursor cell rather than one specifically committed to a neural lineage (About et al., 2000; Ha et al., 2003; Mokry and Nemecek, 1998; Niki et al., 1999; Sejersen and Lendahl, 1993; Zulewski et al., 2001)."
Infection experiments,"Aliquots (5 mL) of the cell suspension were collected from the mixture at various times after mixing, fixed in 4% paraformaldehyde in phosphate-buffered saline (PBS) (Iwatani et al., 2005) for 10 min, and then subjected to IIFM without air-drying."
METHODS,"For nocodazole treatment of embryos, L4 worms were grown on perm-1(RNAi) feeding plates at 20°C for 16-18 hr, then dissected in an open imaging chamber filled with osmotic support medium (Carvalho et al., 2011;
Wueseke et al., 2016) and 20 µg/ml nocodazole (Sigma)."
8.2 Results,"MIES, using the global competitive ranking introduced by Runarsson and Yao (2002) as means of constraint handling, is also capable of solving F7–F12 as explained in more detail by Li et al. (2013)."
Discussion,"On contrary to our results, Huang et al. (2006) studied 150 Chinese patients with SLE and 130 unrelated healthy individuals living in central Taiwan as control subjects. There were no statistically significant differences in IL-6 and IL-8 gene polymorphisms between the SLE and control groups (p=0.53 and p=0.44, respectively). In addition, there was no significant association between the two groups in allelic frequency of IL-6 and IL-8 (p=0.89 and p=0.26, respectively). Also, Schotte et al. (2001) studied a population-based case‚Äìcontrol study of 211 Caucasian German SLE patients and did not reveal any significant association of IL-6 gene polymorphism with susceptibility to SLE."
4. Discussion,"…did not influence the recovery period from hypoesthesia, and recovery period of hypoesthesia of lower lip following SSRO was strongly associated with the sagittal split area and the distance between the plate (the most medial point of screw) and the mental foramen (Hashiba et al., 2007, 2008)."
Methodology,"Between four and seven days after the VO2peak test, each participant returned to the laboratory to perform a test to verify the power output required to elicit the requisite VO2peak for each training session, i.e. 80% VO2peak."
6. Methods,"As mentioned, our previous study (Parmanto and Zeng 2005) found the score that separates accessible websites from the inaccessible ones to be 5.5."
RESULTS AND DISCUSSION,"Increasing the number of C motifs increases the amount of SHP-2 binding to CagA, although an ABCCC type of CagA appears to bind less SHP-2 than an ABD type (Higashi et al., 2002a)."
Methods,"To avoid this force field dependence due to significant differences in point charges between AMBER variants, and obtain SASA quantities that were based solely on sequence and structure, reported SASA values were calculated using the VEGA package [28], with a probe sphere radius of 1."
Synaptic/extrasynaptic signaling and Aβ production,Stimulating neuronal activity in the rodent hippocampus increased the Aβ40/Aβ42 ratio by promoting a conformational change in PS-1 (Dolev et al. 2013).
Results,"The most common advantages expressed in the six most-cited publications are that the flipped classroom approach focusses student-centred and collaborative, problem-based learning activities, thus enabling teachers to spend more time identifying student problems and knowledge gaps (Mason et al., 2013; McLaughlin et al., 2014; Prober & Khan, 2013; Strayer, 2012)."
1 Introduction,"…is ubiquitously distributed throughout the oceans, the biogeography of C. pelagicus only covers the Arctic Ocean and the sub-polar Northern Hemisphere (McIntyre and Bé, 1967; McIntyre et al., 1970), with a particular prevalence in the sub-polar North Atlantic (Milliman, 1980; Tarran et al., 2001)."
DISCUSSION,These observations confirm prior data showing that positive AF markers of infection are predictive of PPROM after successful arrest of preterm labor in women treated for preterm labor with intact membranes (10).
Discussion,The ‘‘ongoing inhibition’’ effect is considered for the most sensitive enzymatic component (Estévez and Vilanova 2009; Estévez et al. 2010).
Discussion,"In addition, although the C-terminal cleavage fragment activates cytokine production elicited by CpG-DNA or NF-kB signaling, the levels of TNF-a production or NF-kB activation seem to be lower than those seen with full-length TLR9 (10, 19)."
2. Related Work,"Representative examples are MPI-IO, an I/O extension of the standardized message passing interface MPI, and ADIO [18], a standard API yielding an abstract device interface for portable I/O."
Results and discussion,"Sequences were then edited, aligned with Genedoc (Nicholas and Nicholas, 1997) and finally checked for chimera using Bellerophon (Huber et al., 2004) and the Ribosomal Database Project (RDP, Cole et al., 2005)."
METHODS,"AFH1 FH1FH2 and human profilin I were purified according to the methods described previously (Michelot et al., 2005)."
Introduction,"Accumulating evidence suggests that cytokines including IL-1a/b, IL-2, IL-5, IL-6, IL-8, IL-10, TNF-a, TNF-b, and IFN-c are secreted in the urine following instillation ofBCG [2, 3, 4, 6, 7, 9, 11, 12, 14, 15, 23, 26]."
Introduction,CARP has been found to be induced in cardiac ventricle overloaded by banding of the descending aorta (Aihara et al. 2000) and in skeletal muscle denervated by transection of the sciatic nerve (Baumeister et al. 1997; Tsukamoto et al. 2002).
Discussion,"N-terminal mutants affect HR elicitation but not SAR
The active domains for HR elicitation in harpinPss and harpinPph from Pseudomonas strains reside in the C-terminal region (Arlat et al. 1994; Lee et al. 2001a)."
Methods,"The presence and severity of atrial septal aneurysm were classified in accordance with Olivares et al.(13) Hypertrophic rims were defined as having a thickness ‚â•8mm, whereas lipomatosis was defined as thickness of ‚â•15mm, on intracardiac echocardiogram study."
Discussion,"…a previous study in the current sample demonstrated that a brief intervention was effective in reducing child behavior problems via improvements in parental positive behavior support (i.e., proactiveness, structuring, and clear communication; Dishion et al. 2008), which included aspects of warmth."
Background,"Mouse NTD models with specific responses to different nutritional supplements can be used to study mechanisms of FA responsiveness in humans and mice, and to identify alternative approaches to prevent FA-resistant NTDs [21-23]."
Results,"Studies of mitochondrial function and redox in isolated mitochondria and cardiac myocytes (42–46) were performed to determine the presence of mitochondrial dysfunction (14, 32, 47) and oxidative stress"
Methods,"…to Reduction in Cell Length and Change in Cell
07.07.004
For thin section transmission electron microscopy, the proventriculus was placed directly in 2.5% glutaraldehyde, 2% paraformaldehyde and 0.1% picric acid in 100 mM phosphate (pH 7.2) and processed as described previously (Dawe et al. 2005)."
Discussion,"Nuclear transfer procedures are now widely used to overcome these problems (Clark et al., 2000; Laible and Alonso-Gonzalez, 2009; Wolf et al., 2000)."
Methods,"Since analysis and interpretation of interactions are more straightforward with dichotomous factors [50], SES was split into two classes of risk, namely ‘low’ (SES 10–30) and ‘middle/high’ (SES 40–90), based on theoretically meaningful cutoff points as available from existent literature [51, 52]."
Methods,"TG content of the intestine (proximal jejunum) was quantified in Figure 2, B and C, that of primary enterocytes isolated from the jejunum in Figure 1A, and that of fecal samples, liver, and epididymal white adipose tissue (eWAT) as described previously (9, 46, 47), and normalized to the weight of the tissue or proteins."
Method,"Measure
The survey (The Autism Awareness Survey) was created to identify respondent knowledge about autism; it was a modification and update of a survey of autism knowledge created by Stone (1987) and later adapted by Heidgerken et al. (2005)."
Results,"Recent studies have shown that many pathogens, including Listeria monocytogenes and Yersinia pseudotuberculosis, utilize the ‘zippering’ pathway of invasion, highjacking the clathrin-, caveolin- and ubiquitin-mediated endocytosis of host receptors to gain access to the nutrient-rich intracellular environment of mammalian host cells (Veiga and Cossart, 2005; Bonazzi and Cossart, 2006; Hamon et al., 2006)."
METHODS,"Stellate stimulation consisted of repeated square wave pulses of 5-ms duration, delivered at 5 Hz, with stimulus amplitude of 4–10 V similar to prior studies (20, 21, 31)."
Results,"Similar to the results obtained using BrdU, there was an age-related decline in DCX-positive neuroblasts after 3 months of age, at which time a plateau was reached."
Methods,"Adult, 12‚Äì14 week-old male C57/Bl6 mice (n = 12/group) underwent constriction of the pulmonary artery or thoracic aorta as previously described to generate models of acute primary and progressive secondary RVPO respectively [14,19]."
3. Discussion,"All type I perforations, since they are usually large, are immediately repaired with general surgery [10, 11, 17, 27]."
2 Methodology,"In order to answer our research question, we follow the design science research approach as described by [11]."
Introduction,"One such approach is to train individuals to automatically imagine positive resolutions of ambiguous information (Holmes et al., 2006, 2008c)."
2. Discussion,"Notch signaling is involved in endothelial angiogenesis and vasculogenesis (Duarte et al., 2004; Lawson et al., 2001)."
Discussion,It is of interest that HCV core protein NS3 can activate the NOTCH signaling pathway resulting in development of HCV-induced HCC [30].
Methods,Such responses were then accepted as being short latency reXexes only when the change in EMG activity was continuous for over 5 ms (Wohlert 1996; Wood and Smith 1992).
INTRODUCTION,"The interaction between BBS4 and PCM-1 was first identified by a yeast two-hybrid screen using BBS4 cDNA as bait (20), and affinity purification confirmed that PCM-1 is associated with the stable BBS complex (12)."
Discussion,"This is in sharp contrast to the observation that mycoheterotrophic gametophytes show quite specific associations with particular Glomus group A lineages; fungal taxa from the underground massive gametophytes of two Botrychium species (Winther and Friedman 2007) and seven Lycopodiaceae species (Winther and Friedman 2008) form a monophyletic clade, and Psilotum nudum (Winther and Friedman 2009) forms four distinct clades."
Methods,"Instruments to evaluate the impact of hearing loss on QoL Assessment of QoL deterioration due to hearing loss can be achieved through several instruments, as reported in different studies in the literature.(8,9) These can be divided into hearing-related QoL instruments (Table 1) and generic QoL instruments."
Discussion,"…the average amplitudes of contralateral PBR (cPBR) and ipsilateral NBR (iNBR) were negatively correlated as previously reported and thought to result from increased ipsilateral inhibition occurring concurrently with increased contralateral excitation (Klingner et al., 2010; Shmuel et al., 2002)."
INTRODUCTION,"As pathogens, members of this complex are responsible for causing disease on around 100 genera of plants (Farr et al. 1989), and they represent one of the most important group of pathogens associated with opportunistic fungal infections and keratitis in humans (Zhang et al."
3 Experiments,"We intersect this collection with the dictionaries we make available for this experiment: 9 of the Wiktionaries come from Li et al. (2012), and we collect 16 new on top of that."
Methods,"On at least one occasion eight biopsy specimens (4-greater curvature and 4-lesser curvature) from the gastric body mucosa were taken as described previously [5, 24, 29]."
Results,"Moreover as seen in our previously published work [9], there appears to be a geographic maldistribution of both specialists and hospitals across all HSAs within the United States (Figs."
4.4 Experiments,"To measure the power consumption of each application and component, we used an open source software called PowerTutor [98] and a profiling tool, called Trepn, provided"
Methods,These measurements were subsequently used in the cube-function formula for ASE guidelines to calculate LV mass [7].
INTRODUCTION,"TRIM28 has been shown to mediate repression of endogenous retroelements in ESCs (Rowe et al., 2010; Turelli et al., 2014) via interactions with murine Zfp809 (Wolf et al."
CHROMOGENIC MEDIA,Cawthorn et al. (2008) reported that sensitivity of this chromogenic media for isolation of Cronobacter was 100%.
Results and discussion,"H. axyridis was recorded in the Ryukyu Islands
(Poutsma et al. 2008; GBIF 2013), but Noriyuki et al.
(2012) report that it does not occur there."
DISCUSSION,"Therefore, differences between our results and those from rodent studies may reflect species differences as previously noted for the amygdalostriatal (Fudge et al., 2002, 2004) and amygdala-CeN paths (Fudge and Tucker, 2009)."
DISCUSSION,"Our results corroborate and greatly expand on previous reports, which compared FAO food-supply data to individual dietary data for only a few countries (14, 15) or selected dietary components such as fruit and vegetables (16)."
DISCUSSION,The potential for LMTM to be active at the low dose of 4 mg twice a day and the lack of doseresponse was unexpected given the results of an earlier Phase II placebo-controlled study using the oxidized form of the methylthioninium (MT) moiety as methylthioninium chloride (MTC) [13].
INTRODUCTION,"…(e.g., Beard 2002; Chaimanee et al. 2000; Kay et al. 2004; Marivaux et al. 2005; Takai et al. 2005) without reservation and none of the features invoked by Jaeger et al. (1999) have been reassessed or challenged in detail, with the exception of the character analysis by Gunnell and Miller (2001)."
,"angles between 0o and 60o (Durgin, Li & Hajnal, 2010). Durgin, Li and Hajnal (2010) argued that although verbal estimates and non-verbal angle bisection reports provided clear evidence that near surfaces appeared steeper than they were, free hand measures showed good calibration to actual surface orientation because they are calibrated by visuomotor experience."
2. Related works,"[48] presented a system of nested weak classifiers to enhance the cascaded structure (or tree structure [13]) proposed by Viola and Jones in [15,43] and trained each classifier using the Real AdaBoost method."
Introduction,"Patients with diabetes requiring glucose-lowering treatment have been reported as having the same long-term risk of major cardiovascular outcomes as patients with a previous myocardial infarction (MI) [1, 2]."
5 IMPLEMENTATION DETAILS,"A small variation of this approach, described in [54], permits in linear time to either perform the lacing when the two curves are b-compatible or to detect that they are not."
DISCUSSION,This result is in contrast with the effect of phosphonoformic acid on Na -dependent phosphate uptake into intestinal BBMV (19).
,"Our previous research with gay men attending Australian general medical practices did not find that drug use was independently associated with major depression, after taking into account social and behavioural factors (Mao et al. 2009b)."
5.2.3 Results and Discussion,"Hence, a lower product indicates a better efficiency of the routing protocol and thus better performance as recommended in RFC 2501 [3]."
Discussion,Frequent methylation for TIMP3 (Kang et al. 2006) and CDH13 (Suehiro et al. 2008) in the present study concurs with previously published results in endometrial cancer.
Discussion,"thermophilus, as previously reported (Okanishi et al. 2014), but also in another thermophilic bacterium, G."
Statistical analysis,"…relative hazard functions characterized the instantaneous rate of death at a particular time, given that the individual survived up to that point, while controlling for the effect of other variables on survival (SPSS 1990;
Journal of Insect Science | www.insectscience.org 5
Rosengaus et al. 1998)."
Intestinal oxalate absorption,"However, this appeared just prior to another report identifying a significant contribution of DRA (Slc26a3) to transcellular oxalate absorption in the small and large intestine [17]."
General Discussion,"Still, we often read ‘‘we observed a specialization of the face-processing system, as shown by the loss of ability to discriminate between faces from other species’’ (see Pascalis et al., 2005, p. 5300; emphasis added)."
2 Related Work,"2.1 Local Feature Descriptors
Local feature descriptors (Mikolajczyk and Schmid, 2005) have been extensively studied, especially since the seminal works by Schmid and Mohr (1997) and Lowe (2004)."
Introduction,"…and morphogens contained within the E-CSF (such as FGF2, apolipoproteins, retinol binding protein, retinol and low density lipoproteins) in controlling initial neurogenesis and neuroepithelial cell proliferation and survival (Martin et al., 2006; Bachy et al., 2008; Parada et al., 2008, in press)."
Discussion,Our results were consistent with a previous report that MEFs expressing endogenous KrasG12D do not show signs of cell senescence in long-term culture (34).
DISCUSSION,"Katanin is a microtubule-severing protein activated in mitotic Xenopus extracts (Vale, 1991; McNally and Thomas, 1998) and concentrated at mitotic spindle poles."
Results,"Combined arterial and venous thromboembolism was observed in six [14, 19, 25, 36]."
Overview of the method,"Identifying a Mu insertion genetically linked to a mutant phenotype
We initially developed the method using an empty pericarp mutant, emp*02S-0422 (Figure 2), obtained from the UniformMu collection (McCarty et al., 2005; Settles et al., 2007)."
Results,"…be.oxfordjournals.org/
D ow nloaded from
the fact that in mammals many UCEs serve as developmental enhancers (de la Calle-Mustienes et al. 2005; Woolfe et al. 2005; Pennacchio et al. 2006; Visel et al. 2008) prompted us to consider a plausible role of Drosophila UCEs in transcriptional regulation."
Discussion,"Importantly, and consistent with previous studies (Browd et al. 2006; Kessler et al. 2009; Thomas et al. 2009), in the single Shh-dependent tumor identified, Ptch1 (a negative regulator of Shh) was expressed at very low levels, suggesting that loss of Ptch1 cooperated with MYCN to initiate rare GTML tumors driven by Shh."
Discussion,These results are similar to those reported by ElHawarry (2012) using O. aureus 9 O. niloticus hybrids and Mateen and Ahmed (2007) for 17a-MT hormone treated O. niloticus.
Results,Irie and colleagues (26) reported that PTK6 regulates IGF-1– induced anchorage-independent survival of mammary epithelial cells.
INTRODUCTION,"However, limited information is available about molecular mechanisms of HM tolerance and detoxification in trees, and most of HM related genes in woody plants are restricted to Populus (Luo et al., 2016)."
Introduction,"[25], compared to tonic cardiac activity, relatively little is known about the role of phasic cardiac activity in the context of self-regulation [20,31,32]."
INTRODUCTION,", 2009), are most abundant on endosomes undergoing the early-to-late transition (Rojas et al., 2008; Cullen and Korswagen, 2012; van Weering et al., 2012)."
DISCUSSION,"70, which is suggested as acceptable for research purposes; furthermore, the internal consistency of the total scale and the subscales ranged from good to excellent (Streiner and Norman, 2008) and were on the same or better level comparedwith other studies (Jocovic et al., 2002; Marshman et al., 2005; Brown and Al-Khayal., 2006; Goursand et al., 2008; McGrath et al., 2008)."
Discussion,"…and may reflect another potentially important link between oxidative stress and excitotoxicity via the microglial antiporter system Xc
2 (Sato et al., 2002), releasing cytotoxic levels of glutamate into the interstitial compartment to replenish intracellular cystine to maintain the…"
4. EXPERIMENTS,"Inspired by [24], we tuned the values of θ1 and θ2 according to the population convergence."
INTRODUCTION,", 2009) or picture booklets (e.g., Hickmann et al., 1995; Van der Lely, 1997; Colle et al., 2008; Hendriks et al., 2014; Kuijper et al., 2015; Contemori andDussias, 2016)."
Discussion,"Similar results were obtained for several other plant species in previous studies (peanut, common bean, chestnut, black gram) (Raina et al. 2001; Marotti et al. 2007; Goulao et al. 2001, Souframanien and Gopalakrishna 2004)."
DISCUSSION,"Cell viability results showing that lung cancer cells exhibit resistance to the cytotoxicity of high concentration of ATP in comparison to normal cells are consistent with published data that showed low (nearly undetectable) expression levels of P2X7R in lung cancer cells (20, 21, 39)."
Introduction,nents of peripheral nerves have been well documented [1] and their glycation underlies many pathological
6 EXPERIMENTAL SETUP,"Applications were chosen based on references from other evaluations of task-based runtime systems and many-core processors ([12, 16, 38, 42, 44])."
Introduction,"has been reported as one of the most common pathogens that cause hospital-acquired bloodstream infections in patients undergoing surgical or chemotherapeutic interventions and/or with underlying immunological deficiencies (Wisplinghoff et al., 2004; Pfaller & Diekema, 2007)."
2. Methods,"The remaining medial portion of the bone was potted (Codsi and Iannotti, 2008, Hoenig et al., 2009, Kwon et al., 2010) in an epoxy resin cylinder (Struers A/S, Ballerup, Denmark) to obtain a secure fixation of the bone to the set up while simultaneously isolating the bone from deformations induced‚Ä¶"
Results,"SPARC, a protein-binding glycoprotein (Termine et al., 1981; Kopp et al., 1992; Tiruppathi et al., 1996; Blazejewski et al., 1997), was investigated as a possible facilitator of albumin transfer across choroid plexus epithelial cells."
,"The 3D plot obtained from raw meat sample (Figure 1A) showed a prominent peak at about 295 nm for 1λ = 40 nm, originating from the fluorescence of protein tryptophan residues (Boubellouta and Dufour 2008)."
METHODS,"Fluorescence Microscopy in Living Cells
 Arabidopsis thaliana leaf protoplasts were transfected as described by Aker et al. (2006)."
Discussion,"Although there have been reports of successful surgical repair for branch PA stenosis, there are few data on results beyond the acute outcomes [2, 3, 6, 14]."
Discussion,"2006) and Hahb-4 (Manavella et al. 2006) genes identified genes involved in osmoprotection, suggesting that these HD-Zip I genes are involved in drought-tolerance."
Experimental Design,To address this aim subjects (9 young and 8 older) performed HDR in the prone position as described previously (34).
DISCUSSION,"This discrepancy could be explained as follows: prr5-1 shows a weaker period phenotype than toc1, and the accumulation of PRR5 does affect period length (Sato et al., 2002; Yamamoto et al., 2003)."
Methods,"We evaluated 22 prospective cohorts in which HHV-8 DNA quantification had been performed on oropharyngeal swabs, including 18 cohorts from the Virology Research Clinic, University of Washington [14, 28–32], and 4 studies by affiliated investigators in Lima, Peru [33]; Kampala, Uganda [4]; Mombasa, Kenya [34]; and Yaounde, Cameroon."
Clinical data,Mutant and WT hClC-1 channels were transiently expressed in HEK293T cells and examined typically 2 days after transfection with a calcium phosphate precipitation method (Fahlke et al. 1997a).
1. Introduction,"Executive function skills rely heavily on frontal lobe development (Goldman-Rakic, 1987; Casey et al., 1997; Rubia et al., 2003), which has been noted to peak in structural maturation during adolescence (Giedd et al., 1999)."
8 Experiments,"To check this intuition, we compare safari with Clousot, a recent tool based on Abstract Interpretation, under active development at Microsoft Research, which is capable of handling programs manipulating arrays (as discussed in [29])."
Discussion,"…aside from socioeconomic or family risk, families qualified for the original study if children scored in the clinical range on the Intensity or Problem Scales of the Eyberg Behavior Inventory, which comprised 44 % of the sample at recruitment (see Dishion et al. 2008; Robinson et al. 1980)."
BACKGROUND,Higgins and Kram (2001) drawing from the social network theory have attempted to study a network of ‘ developers ’ that offer varying degrees of psychosocial support and role modelling.
Discussion,"Higher systolic and/or diastolic arterial pressure among older adults has been described consistently in association with risk of hospitalization in cohort studies (Hanlon et al., 1998; Miller et al., 1998)."
Methods,"To determine whether the arcometer constitutes a reliable method, data collection was organized so as to provide three types of information: (1) the validity of the instrument based on a comparison of the measurements obtained with the arcometer and X-ray (n=52) on the same day and in the same place; (2) the intra-evaluator reproducibility of the instrument based on the comparison of the measurements obtained with the arcometer by the same evaluator on two occasions at an interval of seven days (n=15); and (3) the inter-evaluator reproducibility of the instrument based on the comparison of the measurements obtained by two different evaluators on the same day and in the same place (n=30)."
3. Methodology,"Also, student subjects have been used in prior IT EDT studies (e.g., Bhattacherjee & Premkumar, 2004; Spreng & Page, 2003)."
Findings,"It was rolled out nationally in 2006 with funding of €55 million, after being successfully piloted in a small number of locations between 2001 and 2004 (Timonen 2004, Timonen et al. 2006b)."
IV. DISCUSSION AND CONCLUSION,"Our experimental results showed that the weight combination lead to significantly higher classification accuracy, providing additional support to previous studies, which noted the importance of those components for discriminating AD for HC [16]."
Introduction,"…et al. 2015), plasma membrane/cell surface (Borisjuk et al. 1998; Lenartowska et al. 2002; Navazio et al. 2002; Šamaj et al. 2008), plasmodesmata (Baluška et al. 1999; Laporte et al. 2003; Bayer et al. 2004; Chen et al. 2005; Lenartowska et al. 2009; Bilska and Sowiński 2010; Christensen et al.…"
Methods,Continuous wave Doppler echocardiographic assessment of PAPsys was based on the tricuspid pressure gradient by adding mean right arterial pressure estimated from inferior vena cava diameter and motion during respiration [23].
Discussion,"pumilus are strongly inhibited by the metallo-protease inhibitor EDTA [11, 16]."
Methods,"Therefore, we used the method described by Choi [4] to correct for the volume of distribution of gadolinium."
Method,The data used in this study are from the NYPUM-project [NY (new) Parkinsonism in UMeaÃä] [17].
Introduction,"Prior studies have demonstrated increased frequencies of antibody responses to Pg in RA patients compared with healthy controls [5,13-16]."
1. Introduction,"…mass discharge employ one of three basic approaches: integral pump tests (IPT) [Teutsch et al., 2000; Bockelmann et al., 2001, 2003], multilevel sampling (MLS) [Borden et al., 1997; Einarson and Mackay, 2001], and passive flux meter measurements (PFM) [Hatfield et al., 2004; Annable et al., 2005]."
Methods,[32] Electrodes for perforated-patch clamp recordings were prepared from thinwalled glass pipettes using a model P-87 micropipette puller (Sutter Instrument Co.
,One of the most important factors contributing to the evolution of resistance is the acquisition of mutations during therapy (7).
Methods,nigrifrons in 1994– 1995 (Knogge and Heymann 2003) and reproductive hormones in male (Huck et al.
Methods,"The TMAs were constructed as described previously.(27) In brief, two tissue cores per tumour with a diameter of 0."
Introduction,"…(Lee and Chun 1998; Lee et al. 2001; Söderman et al. 1994, 1996, 1999; Hjellstrom et al. 2003) and Hahb-4 from sunflower (Gago et al. 2002; Manavella et al. 2006), of which the expression is inducible by drought as well as by abscisic acid (ABA), which plays a central role in regulating…"
Discussion,"Studies have shown that alcohol consumption may contribute to the spread of HIV/AIDS by diminishing sexual inhibitions and interfering with one’s ability to adequately assess risk (Gordon et al. 1997; MacDonald et al. 2000a, b; Maisto et al. 2004)."
"DISCUSSION, LIMITATIONS AND CONCLUSION","sociocultural biases and lead to exploitation of vulnerable women (Karnani, 2007; Hammond and Prahalad, 2004)."
Genome-wide mapping,"Based on the adjusted entry means of all genotypes, we applied Ridge Regression Best Linear Unbiased Prediction (RR-BLUP) [43] and BayesC π [33, 44] considering additive and dominance effects."
1. INTRODUCTION,"There are two main streams of works and methods that can be listed: 1) exact algorithms on tree graphs [28, 29, 24, 21, 12], 2) ad hoc heuristics approaches without any guarantee for general graphs [27, 24, 23]."
Methods,Multi-conformation continuum electrostatics (MCCE) (Alexov 2003; Alexov and Gunner 1997; Georgescu et al. 2002) method was used to calculate the charges of the ionizable groups.
3. Sparsity Problem and Data Quality for Collaborative Filtering,"There are also other issues with monitoring the activities of Web users, which can be found in [12]."
DISCUSSION,"This is contrary to that reported by Jani et al. suggesting that the use O : E LHR as a predictor of neonatal survival is independent of gestational age (Jani et al., 2008)."
5.1 Experimental Setup,0 GHz machine with 12 GB of RAM using the GridSim [33] based Alea simulator we have implemented [15].
RESULTS AND DISCUSSION,"The D motif has greater affinity to bind SHP-2, cause cytoskeletal alterations (Higashi et al., 2002a;
Azuma et al., 2004), and may induce greater levels of IL-8 than the corresponding C motif (Fig."
,ORW [26] showed that opportunistic routing is also beneficial in duty-cycled data collection networks.
1. Introduction,"In contrast, appearance-based approaches [8, 2, 11] do not aim to recover intrinsic facial features from an image, but rather model the image variability caused by changes in illumination."
4.1 Methodology,"In order to test for cointegration in our pooled data sets of exchange rate relationships, we apply like Pedroni (1995) the Engle and Granger (1987) two-step procedure on our panel data set."
CHROMOGENIC MEDIA,There are also several other reports of isolation of Cronobacter (from neonatal intensive care units where Cronobacter infections have occurred) and other members of Enterobacteriaceae from reconstituted PIF (Caubilla-Barron & Forsythe 2007; Cawthorn et al. 2008).
Results,"cognitive activities [18], performing everyday tasks in private [19, 20] or work environments [21], help coping with impairments [22, 23] and care support."
Discussion,"The results of present study corroborated with the findings of Posmyk et al. (2009), who reported an enhancement in anthocyanin content under Cu stress in red cabbage seedlings."
