sectionName,string
Introduction,"In addition, human Lpin1 polymorphisms have been associated with numerous metabolic traits including insulin and/or glucose levels (Suviolahti et al., 2006; Loos et al., 2007; Wiedmann et al., 2008), resting metabolic rate (Loos et al."
4 Discussion,"GM requires that the input to a neuron is highly variable, and it vanishes for a constant input current (Holt & Koch, 1997)."
DISCUSSION,"Thus, a role for glutamate and excitotoxicity in the direct mechanisms of ALS is appearing tenuous (Martin, 2010a), and the concept has so far failed to bear effective therapeutic fruit after more than 20 years (Rothstein et al., 1992)."
Methods,"Data on relative testes size were taken from an earlier review (Kappeler 1997a, eight species), gathered from the literature (nine species) and through personal communication with colleagues (six species)."
3. Results,"Only, two studies [3, 56] reported inclusion criteria for entry into the maintenance phase."
DISCUSSION,"It was demonstrated previously that BPD provides excellent results in long-term weight loss maintenance, resolution or improvement of severe metabolic disorders that are often associated with obesity, and ultimately improved QOL.(7-12,16-22,33-36) Conversely, restrictive procedures have not provided the same satisfactory results in other reports, particularly in controlling type 2 diabetes."
Methods,"Samples were applied to a capillary electrophoresis system equipped with an Agilent 6210 time-of-flight mass spectrometer (CE-TOFMS, Agilent Technologies, Santa Clara, CA, USA), as previously described [31]."
Methods,"[22] References were identified through PubMed for papers published in English between January 1970 and September 2014, which reported population based studies of skin disorders, with specific reference to impetigo or pyoderma prevalence."
RESULTS AND DISCUSSION,"Temporal patterning of EOM myogenesis is, in part, directed by visual- and vestibular-driven eye movements, since maldevelopment of either sensory system impairs EOM development (5, 7)."
Introduction,"While there has been ground-breaking progress in determining the structures of several members of the pLGIC family, from both prokaryotic and eukaryotic origin, an unequivocal assignment of functional states to these conformations has not been achieved (Unwin and Fujiyoshi, 2012; Du et al., 2015; Hilf and Dutzler, 2009, 2008; Sauguet et al., 2013; Bocquet et al., 2009; Miller and Aricescu, 2014; Hassaine et al., 2014; Hibbs and Gouaux, 2011)."
Methods,"Variations in transcript levels were determined by real time PCR amplification of cDNAs of interest after RT of total mRNAs, as previously detailed (Nadam et al. 2007)."
Introduction,"The systemic nature of this disease is reflected in the involvement of multiple organ systems, including skin, lungs, and vasculature as well as diffuse tissue inflammation and increased risk of atherosclerosis (1)."
Methods,"1, CD62L, CD44, Streptavidin (BD Biosciences), Gr-1 (in house), and a conjugate of NP to phycoerythrein, made as described (28), were used to identify leukocyte subsets by flow cytometry, with absolute cell numbers determined by live cell count in 0."
Methods,Each fragment was purified and submitted to sequence analysis in the MegaBACE 1000 DNA Analysis System (Amersham Biosciences).
,"Regarding the RNA content of EVs, they were found to carry both mRNAs and small RNAs (Valadi et al., 2007; Crescitelli et al., 2013)."
DISCUSSION,"It should be noted that in the absence of BDM, an elevated level of perfusate calcium normally causes NADH levels to decrease because NADH consumption is also stimulated (35)."
METHODS,"Expression values for PIF3 were calculated using the equation 2-ŒîŒîCt, and 18S rRNA served as the control (Livak and Schmittgen, 2001; Pfaffl, 2001)."
,"For the non-smoothing solution not in H(1)(Ω), a element-local L2 projection technique was presented in [14] to deal with the nonconvex Lipschitz polyhedron with reentrant corners and edges."
DISCUSSION,"ization properties (4), and their in vivo optimization and therapeutic efficacy in HER2-overexpressing tumor models (27)."
Discussion,[13] performed splenic artery embolization prior to trans-splenic management of portal vein occlusion in three children.
3. Gaussian mixture and Gaussian mixture-of-experts,"(66) we can get
qðxlyÞ ¼ Xk ‘¼1 G xlA‘y þ c‘;s2‘ pð‘lyÞ;
pð‘lyÞ ¼ Gðylm‘;L‘Þa‘Xk ‘¼1 Gðylm‘;L‘Þa‘ ;
ð86Þ
which is a typical case of the alternative mixture-of-expert model (Xu, 1998a; Xu et al., 1995) for mapping y ! x: On the average, we have the regression EðxlyÞ ¼ Pk‘¼1 pð‘lyÞ ðA‘y þ c‘Þ…"
Introduction,"However, rats are able to discriminate harmful food from harmless food by their well-developed olfactory system (Kalat and Rozin 1973; Rana et al. 1975; Bhardwaj and Prakash 1982; Balakrishnan and Alexander 1985)."
Methods,A subclone named M5 with enhanced metastatic abilities in liver and a subclone named SCP 51 with enhanced metastatic abilities in liver and lymph node were isolated by in vivo selection of SW480 cells through a process described in our previous studies [18-20].
64 The use of bisimilarity checking in verification and tools,"The use of bisimilarity in this context is particularly attractive because, as essentially shown in (Hennessy and Milner, 1985), bisimilarity provides an abstraction technique that preserves the truth and falsehood of any formula expressed in the µ-calculus (Kozen, 1983), and hence all CTL∗ (Dam,…"
DISCUSSION,"Consistent with the results of previous studies using poeciliid fish (e.g., Dosen and Montgomerie 2004b; Plath et al. 2008; Wong and McCarthy 2009; Ziege et al. 2009; Jeswiet et al. 2011) and other taxa (e.g., Schwagmeyer and Parker 1990; White and Galef 1999), male guppies here tended to reduce‚Ä¶"
Introduction,"Only some plasma or blood values in field conditions in different areas from Morocco [3], China [4], and Saudi Arabia [5] are available in the literature."
Study design,"The previously published evaluation of outcomes took place three months after baseline measurement and the follow-up outcome measurement reported in the present paper was conducted one year after baseline measurement [18,19]."
1 Introduction,"This is not only an interesting problem by itself [3], but is also a key component to many potential applications including 3D reconstruction [1, 7, 8], graphical navigation [3, 2], and content-based retrieval [9]."
2.1. Solution,"The effects of two osmolytes, sarcosine and sorbitol, were studied for their ability to stabilize hemoglobin against heat-induced dissociation followed by aggregation [55]."
OUTCOMES TO DATE Intermediate Outcomes (Clinical Effectiveness),"The point probe for fluorescence and reflectance spectroscopy was also evaluated in a Phase II study on a similar number of tissue specimens—and these results were comparable to those obtained by other groups.(54,55,74,75) This investigation helped to identify the causes of measurement variability in the clinical setting (eg, differences in menopausal status), giving information essential for developing effective downstream normalization and analytical approaches."
Results,"In this scenario, actin filament polymerization within the gap between the ER tubule surrounding the mitochondria and the mitochondrial outer membrane (Figure 8A) results in localized pressure that drives mitochondrial constriction to diameters required for Drp1 helix formation (Korobova et al., 2013)."
DISCUSSION,"Taken together with studies on the function of female ornamentation (Lebas 2006; Weiss 2006; Pryke 2007; reviewed in Amundsen & Parn 2006) and song in female songbirds (Ritchison 1983; Catchpole & Slater 1995; Searcy & Yasukawa 1995; Langmore 1998), these results suggest that the processes…"
Background,"We and others have applied several treatments for RN, such as anticoagulants, vitamin E, corticosteroids, and surgical resection [2-4]."
1. Introduction,"…(Xu, 1998a; Xu et al., 1995), as well as normalized RBF nets (Moody & Darken, 1989; Nowlan, 1990; Xu et al., 1994) and its extensions (Xu, 1998a), but also new adaptive algorithms for learning and new criteria for deciding the number of hidden units, experts, and basis functions (Xu, 1998a, 2001b)."
DISCUSSION,"Lithium chloride is an inhibitor to both GSK3α and GSK3β isoforms, which has been shown to increase IL-17-induced gene expression in two previous studies (8, 20)."
10 Future work,"For example, we could construct information divergence interpretations of other message-passing algorithms, such as generalized belief propagation (Yedidia et al., 2004), max-product versions of BP and TRW (Wainwright et al., 2005a), Laplace propagation (Smola et al., 2003), and bound propagation…"
Methods,Criteria for intracellular identification of the ventral superficial muscle motoneurons have been described in detail (Chapple and Krans 2004; Krans and Chapple 2005).
METHODS,"For experiments measuring the effect of Sch-28080 and ouabain on pHi recovery in ICs, only basolateral Cl removal was used to differentiate IC types (15, 17)."
1. Introduction,"Recently, Korayem and Bamdad [4] determined the dynamic load carrying capacity of a typical cable suspended manipulator regarding tensile capacity of cables and actuators torque capacity for a given trajectory in a specified time, and Korayem et al."
RESULTS,"The preparation of plasma membrane and isolation of caveolae were achieved using the methods mentioned above (35, 40)."
1 Introduction,"Moreover, reinforcement learning allows the agent to be both reactive and adaptive, but it requires a simple yet consistent representation of the task environment [24]."
Introduction,"PAN is directly activated by RTA and is the most abundant viral transcript in the lytic cycle [3,6–8]."
METHODS,"PCR Testing The PCR assays performed at our institutions have been described previously in detail (2, 12, 13, 15)."
Methodology,"for relative and absolute quantification (iTRAQ) [142, 143], and label-free quantitative methods [144, 145] such as selected/multiple reaction monitoring (SRM/MRM) [146,"
1. Introduction,"On the other hand, ATP recognition has been studied because of its significant roles in biological systems, and thus number of ATP-targeting fluorescent probes have been reported over the last few decades [25–27]."
Ethnic Background and Multiple Herpesvirus Infections,"In fact, we were able to explain up to 39% of the ethnic differences in EBV seroprevalences, of which socioeconomic position was the most important contributor, which is in line with previous studies.(42,44) However, it has been suggested that ethnic differences could not be explained by crowding."
Results,"…Lamirande and Gagnon (2002)
Sulindac sulphid Ras-Raf Interaction – 100 de Lamirande and Gagnon (2002) ZM336372 Raf, competitive inhibition 0.07– 0.007 3 de Lamirande and Gagnon (2002) PD98059 prevents MEK activation by Raf 4–50 50 de Lamirande and Gagnon (2002) U126 inhibits activated MEK…"
3. Results,"Redistribution of synaptic efficacy has been observed following Hebbian pairing (Markram and Tsodyks, 1996) and this change reflects a change in U (Tsodyks and Markram, 1997)."
Implications for Explaining Cooperation: Towards a Classification in Terms of Psychological Mechanisms,The first subclass is discussed by Trivers (1971) in terms of reciprocal altruism.
Methods,Although the time-constants of the learning window used in this study were much shorter than those reported for hippocampal neurons by Bi and Poo [27] (viz.
Discussion,", shootin1 and Singar1/2 (44, 45)] resulting from asymmetric intrinsic or extrinsic factors could also serve as the initial trigger for the activation of PI3K."
METHODS,"The average rate at which these radioactive boluses were transported along the trachea by mucociliary activity was measured by using six aligned 8-mm-thick scintillation detectors in conjunction with a six-channel count/time recorder, as previously described (31, 38)."
4 Experiments,"In Table 1, we also include the 40-core times for a modified version of the best publicly available parallel suffix tree code of Blelloch and Shun [2] (labeled PST)."
RESULTS AND DISCUSSION,"Similar data were found by Nir et al. (1994a) and Nir et al. (1995), who reported that the pelleting process reduced proventriculus and gizzard weight, as well as their contents, without changing the pH of these segments."
DISCUSSION,"…co-infection to be associated with increased variability of parasite strains (Chicharro et al. 2003; Mathis et al. 2005) or the discovery of previously unknown strains (Pieniazek et al. 1999; Gramiccia, 2003), but the origin and epidemiological characteristics of these strains are often unknown."
Methods,"Data on sex, age, health characteristics such as hospital stay, antibiotic therapy during the previous three months and surgery within the past 30 days, current healthcare-associated infection and/ or antibiotic therapy, presence of urinary or vascular catheters, pressure sores and other wounds as well as case history for MDRO were obtained for all participants, using the well-established HALT questionnaire (healthcare-associated infections in LTCFs) in Europe [32]."
Lynn B. Martin II and Lisa Fitzgerald,"Although these studies indicate that the invasion process is at least in part deterministic (Duncan et al., 2003), none identify specific mechanisms by which successful invaders establish and expand their new ranges (Ehrlich, 1989; Mack et al., 2000; Viet and Lewis, 1996)."
5. Implementation,"Notice that this implementation of the framework is a reconstruction of the implementation proposed in Peng et al. (2012) by following the MAPE-K architecture, integrating uncertainty handling and adopting quantitative goal reasoning."
1. Introduction,"The rapid growth of aquatic plants such as harmful algal blooms and consequently depletion of dissolved oxygen takes place in the eutrophication phenomenon [1,2]."
Introduction,"Several laparoscopic techniques have been described as alternatives for the endoscopic treatment of ovarian endometriomas: cyst wall laser vaporization preceded or not by medical therapy (Brosens et al., 1996; Donnez et al., 1996; Sutton et al., 1997), drainage and bipolar coagulation of the cyst wall (Beretta et al."
4. Discussion,"These data are in agreement with reports of clinical cytauxzoonosis in domestic cats which have only been reported from Southeastern, Midwestern, and Mid-Atlantic states and not from California, Colorado, North Dakota, Ohio, or West Virginia."
Experimental Design,"Our laboratory has previously demonstrated that responses to HDR appear to be independent of the influences of neck muscle afferents, baroreflexes, central command, visual input, and increased intracranial pressure (14, 25, 26, 34)."
Methodology,"In particular, this research is situated within the broader framework of the social shaping of technology (SST) approach (MacKenzie & Wajcman, 1999; Williams & Edge, 1996)."
Introduction,"The pathogenesis of PCOS still remains largely obscure, but more and more studies have implicated a number of genes [5]."
3. Methods,"For the individual species mapping approach, predictive models were developed from the museum occurrence data using the GARP modeling system (Stockwell and Noble, 1992; Stockwell and Peters, 1999; Stockwell, 1999)."
1 Introduction,"Examples include minimum variance portfolio (Jorion, 1985; 1986), short-sell constrained minimum variance portfolios (Jagannathan and Ma, 2003), the equally weighted diversification (DeMiguel, Garlappi and Uppal, 2009), and other modifications to the mean-variance portfolio rule (see, e.g., Pesaran…"
1. Introduction,"As a consequence, by their activities, earthworms could therefore modify metal speciation, mobility (Sizmur and Hodson, 2009) and bioavailability (Capowiez et al."
Results,"As a means to evaluate the effects of the Prrx1 isoforms upon cell polarity, we employed three-dimensional (3D) cyst assays (Wescott et al. 2009)."
Results,"Soluble plasma (p) FN is required for the stability of blood clots (Ni et al., 2003b)."
Results,"In our aim to analyse the transcriptional programme that determines fruiting body formation of the ascomycete A. nidulans, we made use of a simple but straightforward approach as it had been described recently (Ray et al., 2004)."
Introduction,"Several OPG polymorphisms have been studied in osteoporosis, but not surprisingly published results about the association between the OPG polymorphisms and osteoporosis are highly variable [6–12]."
,"The TGF-b superfamily has wide variety of activities, but the signaling cascade is relatively simple [4–7]."
RESULTS,"S3B) and, together, these observations are consistent with a previously defined role for Pk in the clustering of Vang (Bastock et al., 2003; Cho et al., 2015; Strutt and Strutt, 2007)."
Introduction,"…(anandamide, AEA) and 2-arachidonoylglycerol (2-AG), which are known to modulate synaptic transmission throughout the brain (Zogopoulos et al., 2013).
mental Medicine and Surgery, Rome, Italy. or Brain Research/Fondazione . a), s.marinelli@ebri.it
Unlike other…"
Discussion,suggested that longer followup is needed because there may be some regret after the first couple of years [4].
Experiments,"Parsing accuracy is measured in the experiments by three different metrics: • Attachment score (AS): The proportion of tokens (excluding punctuation) that are assigned the correct head (or no head if the token is a root) (Eisner, 1996; Collins et al., 1999)."
Methods,"All ‘don’t know’ and ‘unsure’ responses (Table 1) were classed as missing values in the dataset and Maximum Likelihood (ML) imputation was used to estimate replacement values for all missing data [52,53]."
Methods,"of Rosenstein et al. (1993). Using the model free method of Rosenstein et al. (1993), the three treatments were all found to result in slightly positive LEs, but the results were deemed inconclusive given the small sample size (4 replicates of 18 generations) and the sensitivity of the method to any kind of stochastic noise (demographic or environmental)."
Soil Sampling and Processing,"Detailed description of micro-core sampling and culturing conditions can be found in (Davelos et al., 2004a)."
Methods,"Illustra PuReTaq ReadyTo-Go PCR beads (0.5 ml tubes, GE healthcare) were used to amplify DTL, SLFN5, TRIM47, WRAP53 and CHN1 transcripts (denaturing at 94uC for 30 s, annealing at 58uC for 1 min and elongation at 72uC for 2 min, 25‚Äì35 cycles)."
Introduction,"Such a converge conveys an increased bilineal vulnerability to affective disorders in the parents’ offspring (3, 4)."
Discussion,"In contrast to the above finding, the relationship between population structure and AMB susceptibility was small."
Results,"treatment with Fgf8b is shown, because Fgf8b, the most potent isoform of Fgf8, is the only gene of the studied FGF family members that has been found to be crucial in mesoderm development in the mouse (Guo and Li, 2007)."
