sectionName,string
Discussion,"While we cannot exclude alternative models, our findings are consistent with models in which TRIM5α engages lentiviral CA through two sets of contacts, one in the structurally conserved β-hairpin and the second at the junction between binding sites of at least four cellular cofactors [25, 78, 79]."
INTRODUCTION,"Generation of macrophages from patient-derived iPSCs is of particular interest (Lachmann et al., 2014;Mucci et al., 2016), as these cells play an important role in tissue homeostasis and innate immunity (Ginhoux et al., 2016)."
DISCUSSION,"The same threshold pH has been measured for SFV-induced cell fusion (White et al., 1981) and for the bypass of chloroquine, methylamine and NH4C1 inhibition of infection (White et al., 1980)."
Discussion,"Similar results were found in study done by Wild et al.[25] They found that women with PCOS showed lower HDL-C levels, higher LDL/HDL ratios, and higher TG levels than regularly menstruating women."
Discussion,"Its deletion in mouse embryonic fibroblasts prompted catastrophic and stochastic telomere loss, followed by rapid entry into cellular senescence after two population doublings (Gu et al., 2012)."
INTRODUCTION,"This putative association of Rho with RNA polymerase (RNAP) in vivo was first inferred from a ChIP-chip experiment (Mooney et al., 2009) and later from in vitro measurements (Epshtein
et al., 2010)."
2. Method,"All p-values reported were corrected for multiple testing using the Benjamini & Hochberg correction method (Benjamini and Hochberg, 1995)."
2.2. Method,"In this study, error-correcting output coding (ECOC) has been adopted from digital communication theory to be fused with SVM to produce a decision [20]."
4.7. Predisposing factors for balloon dilatation in TTC,"However, in the later work of J. Hoyt et al. (2010) it was shown that patients with TTC did not have a higher frequency of ‗wraparound‘ left anterior descending artery [233]."
Results,"TfMA had lower sequence identity of 33~27% with α-amylase II from Thermoactinomyces vulgaris (Tonozuka et al. 1993), maltogenic amylase from Thermus sp."
Discussion,…between cognitive function (especially executive function) and certain aspects of gait (O’Shea et al. 2002; Woollacott and Shumway-Cook 2002; Yogev et al. 2005; Springer et al. 2006; Hausdorff et al. 2005; Bloem et al. 2001; Morris et al. 1996; Auriel et al. 2006; Van Wegen et al. 2006;…
Traction vs comparison,There was also no significant difference in another low-quality study comparing continuous traction to non-steroidal anti-inflammatory drug (NSAID) use (26).
Results and discussion,We have also observed this phenomenon of non-regeneration of plants from some transgenic lines in previous studies (Walter et al. 1998; Bishop-Hurley et al. 2001; Charity et al. 2005).
Discussion,Integrating family planning and HIV programmes and strengthening referrals from HIV clinics to Family planning clinics results in increased attendance on the part of both men and women to family planning clinics; in particular when both are administered in one location ((35)).
1 Introduction,Separable series can often be analysed using Mellin transforms; this method was used to confirm some of Ramanujan‚Äôs results [1].
Discussion,"On the other hand, TIMP-1 may also exert continuous damaging stimulus on the vascular wall, inducing stimulating smooth muscle cell proliferation [19] and promoting inflammation [20]."
Results,"Continued
errors of all expressed transcripts in the diploid C57Bl/6J, Cast/EiJ transcriptome were estimated using MMSEQ (Turro et al., 2011) for each mapped RNA-seq sample."
Methods,"Determination of MAP
 During a preliminary experiment, MAP was determined using the same procedure as has been previously described (Gamet et al. 1993)."
Introduction,"Enterococcus faecium also maintains copper homeostasis through membrane transporter proteins of the P-type ATPase family, which are encoded by the chromosomal operon copYZAB which is similar to copYZAB described in Enterococcus hirae (Solioz and Vulpe 1996; Wunderli-Ye and Solioz 1999)."
5 Experimental Setting,"Methods To see how our fully-unsupervised method compares with methods that require (some) cross-lingual supervision, we follow [Conneau et al., 2018] and consider a simple but strong baseline consisting of solving a Procrustes problem directly using the available cross-lingual embedding pairs."
DISCUSSION,"More rapid reporting by other technologies, such as detection of bacterial species and resistant markers in positive blood cultures by molecular probe and nucleic acid amplification do result in improved patient care (18)."
Introduction,"In various studies of patients with recent onset arthritis, 6–55% of the patients who presented with undifferentiated arthritis (UA) progressed into rheumatoid arthritis (RA) according to the American College of Rheumatology (ACR) classification criteria or according to the rheumatologist (1)."
Loss of CREB Binding Leads to Disassembly of the,"Together with our earlier experiments demonstrating that Bdnf promoter IV transcription is induced upon activity-dependent CREB phosphorylation (Tao et al., 1998), these findings strongly suggest that the impairment in neuronal-activity dependent induction of Bdnf expression in CREmKI mice is due…"
"Stephanie M. Power, M.D., M.Sc., Damir B. Matic, M.D., M.Sc., F.R.C.S.C.","…performed lip repairs are commonly presented in an attempt to increase objectivity (McComb, 1985; Boo-Chai, 1987; Lohmander-Agerskov et al., 1990; Bertolini et al., 2000; Haramoto et al., 2000;
Braumann et al., 2001; Al-Qattan, 2002; Braumann et al., 2002; Lee et al., 2004; McComb, 2009;…"
1. Introduction,"This is the case of the endangered giant panda (Ailuropoda melanoleuca), which is considered a global icon of biodiversity conservation (Liu et al., 2001; Loucks et al., 2001; Mackinnon and De Wulf, 1994)."
4. Discussion,"Similar results have been obtained by a study performed in the North Indian population (31), which found that the genotypes MMP-2 (CT) and TIMP-2 (GC) increased genetic tendency towards prostate cancer by 1."
DISCUSSION,A recent study suggested that alteration in the expression level of extracellular matrix proteins may contribute to the development of obesity-associated adipose tissue growth (7).
Discussion,"As discussed above, it has often been suggested that members of the HD-Zip I and II families function as developmental regulators, specifically being involved in regulation of developmental adaptation to environmental stress conditions (e.g. Meijer et al. 1997; Lee and Chun 1998; Scarpella et al. 2000, 2002; Manavella et al. 2006; Komatsuda et al. 2007)."
2. Methods,"(iv) To compare split-read patterns between species, the species specific reference operons where aligned usingclustalw (28) and the mapped read coordinates transferred onto the alignment."
Introduction,"…and oxygen isotope ratios of the particles studied by the PE team are very similar to those of the equilibrated LL chondrites (Nakamura et al. 2011; Yurimoto et al. 2011), which match the spectroscopic observations by the Hayabusa spacecraft (e.g., Fujiwara et al. 2006; Abe et al. 2006; Okada et…"
DISCUSSION,"Neurabins I and II also inhibit the phosphorylase phosphatase activity of PP1c (1, 32, 33)."
6. Mitochondrial Lesions,"This is because of the high levels of oxidative stress (OS) in different tissues, and their mechanisms for adapting to sudden microenvironmental changes [21, 23, 33, 64, 100, 101, 107–118]."
3.1.2 Results,"Since the results were reported in (Kanda et al. 2004 d) in detail, here we only briefly describe the results, with a particular focus on longitudinal interaction."
Introduction,"(IS) innovations.(13) Building on the early research of Bhattacherjee,(11) a number of researchers have recently examined user IS continuance for various systems in different contexts."
Introduction,"Neurotrauma is a significant public health problem (Andelic et al., 2009; Selassie et al., 2008)."
4.1. Experimental setup,"Room impulse responses from the location of speech source to microphones are modeled by image-source method [13], and a Matlab code implementation [14] is used to generate the microphone array data."
RESULTS,"One unavoidable possibility is bias in response to populations from different ethnic backgrounds (Snowden, 2003, Whaley, 1998)."
4.2. Cracking at low applied load ratio,"9) has been observed to be a site for fatigue crack nucleation at low applied stress level ( max= 13 Y), where the combination of cyclic and residual stress is not enough to cause stress relaxation (Peters et al., 2002)."
Introduction,"Four viral proteins are able to bind nonspecifically to RNA (VP2, VP3, NSP2 and NSP5) [3, 24, 33] and three bind specifically to rotavirus mRNA sequences (VP1, NSP1 and NSP3) [4, 15, 23, 27]."
Results and discussion,"Cx43 expression is highly sensitive to ionizing radiation, as shown by in vitro (Azzam et al., 2003) and in vivo studies (Kasper et al., 1996; Liu et al., 1997; Amino et al., 2006)."
Introduction,"All the above empirical studies examined innate immunity [‘a set of disease-resistance mechanisms that are not specific to a particular pathogen’ (Goldsby et al., 2000)]: a shared feature of vertebrate and invertebrate immunity (Hultmark, 1993; Vilmos & Kurucz, 1998)."
3 Weighting Information According to Precision and Reliability,"The closer a landmark is to a target location, the more precise is the information it provides (Cheng et al. 1987; Cheng 1990; Kamil and Jones 1997)."
1. Introduction,"In a review of 65 studies on children's physical activity (ages 3e12) and the built environment, Ding et al. (2011) find that the most consistent correlates with physical activity include access/ proximity to recreation facilities, traffic speed/volume, mixed land use, residential density and…"
1 Introduction,This induced membrane permeability could be exploited to facilitate the transfer of materials across membranes [10–13].
2 Preliminaries,A type definition defines a possibly polymorphic type by giving the set of function symbols to which variables of that type may be bound as well as the type of the arguments of those functors [13].
3.2 Results,wage (IWT) and equal wage treatment (EWT) reported in Abeler et al. (2010). Effort levels in NoCom are substantially higher than in EWT.
3.2 Seasonal Error Duration Model,"The model to be presented below is an extension of Parke’s (1999) Error Duration Model, and the exposition follows that of Parke (1999) for ease of comparison."
Methods,Species living solitary or in dispersed groups are assumed to exhibit polygynandrous mating systems (e.g. Kappeler 1997b; Eberle and Kappeler 2002; Radespiel et al. 2002) and were thus lumped in one category with species living in cohesive groups.
3. Discussion,There is controversy over whether precut papillotomy increases the risk of perforation as compared to sphincterotomy alone [17].
DISCUSSION,"…it is also in the same quantitative range as the induction of BDNF, a neurotrophic mediator of exercise in the brain, as well as cFOS, ARC, and ZIF268, important indicators for the activity state of neurons (Hunt et al., 1987; Lyford et al., 1995; Rusak et al., 1990; Saffen et al., 1988)."
5. A comparison with sound generation models,"Many of the proposed sound-source mechanisms involve vortex sound production, either by radial vibration processes (e.g., Abdullah 1966) or flow instabilities (Georges 1976), and corotating multiple vortices (e.g., Mitchell et al. 1992)."
Discussion,"Results of the optimal TLC thresholds and the corresponding combinations of sensitivity and specificity from the outpatient study and the results of the literature review were quite similar, while both were different from those reported among HIV-infected populations in other countries [19–22]."
DISCUSSION,"Although diversity exists between species and the sexes, EDHF makes a large contribution to endothelium-dependent vasodilatation in various vascular beds in men and nonpregnant women (3, 7, 21, 24, 25, 30, 31)."
Materials and Methods,"…spectral-notch attributable to the pinna and the pinna-dependent ILDs was most prominent for sound frequencies between 12 and 24 kHz in the rat (Koka et al., 2008); hence, tone frequency response sensitivities were probed between 2 and 32 kHz as described in detail previously (Polley et al.,…"
METHODS,"DNA was prepared from kanS colonies by the methods of Belisle or Santos (Belisle & Sonnenberg, 1998; Santos et al., 1992)."
Introduction,"Many important aspects of AF pathophysiology have been described [4, 23], and various studies have demonstrated that the genetic background plays a significant role in its pathogenesis [14, 43, 46]."
5. Discussion,"In china, variations in intakes of vitamin A and C were significantly different in different seasons (42)."
Discussion,"Both of the studies conducted by Dhandu and Angel (2003) and Yan et al. (2001) also focused on broilers older than those used in this experiment, a developmental stage where broilers are less sensitive to nPP (Nelson et al., 1990), which may explain the difference in results obtained."
Discussion,"Also, we previously found that PFD decreases the content of mouse liver CuZn-SOD, mGSTA3, cytochrome P450 proteins (cyt P450) and CA III [47, 48]."
Methods,"Using these adjusted ages, we then used a retrospective technique to estimate the completion of these key fitness traits had these males and females lived to senescence (52)."
DISCUSSION,"The type I–selective nature of PPARa activation of transcription in skeletal muscle is particularly interesting given that statin-induced muscle degeneration occurs preferentially in type II skeletal muscle fibers with a reduced effect observed in type I fibers (Reijneveld et al., 1996; Smith et al., 1991; Waclawik et al., 1993; Westwood et al., 2005)."
Methods,"We then employed receiver operating characteristic (ROC) curves [34] to measure the performance of DGCA and EBcoexpress on detecting the 114 truly differentially correlated gene pairs out of the total 179,700 gene pairs, for six different numbers of simulated samples in each condition, i.e., n = 10, 30, 50, 70, 90, and 100."
3. Discussion,"6% is comparable to other reported series/platforms [2,11–20], despite the inherent bias toward lower rates based on the real-world referral base and higher percentage of individuals with ASD in this population."
Introduction,"It is particularly used for the treatment of ovarian, testicular, esophageal, head and neck cancers (Liu et al., 1998; Mansour et al., 2002; Zicca et al., 2002; Hanigan and Devarajan, 2003)."
1. Introduction,"…(GA; Serifoglu and Ulusoy, 2004; Oguz and Ercan, 2005; Engin et al, 2011), ant colony optimization (ACO; Ying and Lin, 2006), iterated greedy (IG; Ying, 2009), particle swarm optimization (PSO; Tseng and Liao, 2008; Chou, 2013), artificial bee colony (ABC; Lin et al, 2013a), shuffled…"
DISCUSSION,"Recent studies have reported that oxidant stress is associated with AF, and EPA has antioxidant effect in various cells (8, 14, 22, 44)."
RESULTS,"…stimulates spindle pole targeting of p60 Because the con80 domain enhances microtubule binding by p60 and because localization of katanin at mitotic spindle poles requires intact microtubules (McNally and Thomas, 1998), we hypothesized that con80 might influence spindle pole targeting of p60."
Results,unilateral papillitis and a pre-papillary vitreous opacity similar to the patients described in this series [4].
METHODS,"Standard EMSA studies were performed essentially as described by Rey et al. (2005), with appropriate PCR products and purified His-tagged SugR protein (SugRHis)."
Discussion,"Our results corroborate the documented drainage re-organization that occurred on the Indo-Gangetic plains, and the theory that beginning around 5 MY ago and completed by 0.3 MYago the major tributaries of the Ganges in Punjab were gradually re-routed into the Indus (Clift and Blusztajn 2005)."
Introduction,"Sampling of field leaves and roots indicated that an individual plant hosts a subset of the 92 seed-infecting fungi (Shipunov et al., 2008; Newcombe et al., 2009)."
2 METHOD,"Next, backward and forward searches were performed for each relevant article, according to the guidelines provided by Levy and Ellis (2006) and Webster and Watson (2002). Backward searches included the sub-steps of backward references search, for example the work of Eng (2006) cited in Tomislav et al. (2014) and Chan and Chong (2013), backward authors search (e."
METHODS,"This construction, pPUSIG, was mobilized by conjugation from Es. coli S17-1 λpir into Er. carotovora subsp. carotovora SCC3193 as described by de Lorenzo & Timmis (1994)."
5 RESULTS,This study employed the bootstrapping method and the SPSS macro provided by Preacher and Hayes (2008) to test the model with two mediators.
,", qSDND) in the ND24260  Flagship DH population (Hickey et al., 2012), with the allele for both QTL (i."
4. Discussion,"In accord with those studies and consistent with the recently published study by Patsch et al, and Cao et al. showing that obesity resulted in significant bone loss, particularly in the trabecular architecture in young C57BL/6J male mice (Cao et al., 2009; Patsch et al., in press)."
