sectionName,string
3 Results,"The experiments were repeated either (i) including or (ii) not including the Suppes’ constraints described in CAPRI [28], and independently using 5 distinct optimization scores and regularizators, namely standard (i) log-likelihood [21], (ii) AIC [1], (iii) BIC [32], (iv) BDE [18] and (v) K2 [11], leading to a final number of 86, 400, 000 different configurations."
Methods,"Marcus et al.
(MEA) reported over-regularization rates for each of 25 children from the CHILDES database of transcripts (MacWhinney, 2000)."
Equilibrium factors,"with Seq and Peq being respectively the concentration of the substrate and the product at the thermodynamic equilibrium (Heinrich and Schuster, 1996)."
"From the ‡Sanford-Burnham Medical Research Institute, La Jolla, California 92037 and §Department of Pathology, University of California, San Diego California 92093","Surprisingly, recent studies of mutations in the C-terminal interaction domains of mouse BCAR1 (L791P) and BCAR3 (R743A) have shown that the mutants retain many biological activities of the wild-type proteins despite their reported decreased ability to interact (30, 38, 39)."
METHODS,RankProd statistical test (10) was performed for the selection of differentially expressed genes (DEGs) following a two-class paired design.
Background,Prevalence of infection was estimated by country for the year 1994 [29] and then revised for 1997 to produce the first country-level epidemic estimates using Epimodel [10].
SOCIAL ENGAGEMENT,"Saczynski et al. (2006) examined this issue in more than 2,500 older Japanese American men who were followed since 1964 as part of the Honolulu Heart Program and the Honolulu-Asia Aging Study."
,"This strain ratio is consistent with experimental data [24] and, for small deformations, automatically enforces incompressibility of the intracellular volume (dV~padx; dV~differential volume, a = cell radius, dx = differential length) for each differential slice of the OHC (i."
Introduction,Mammalian UCEs have been linked to a diverse set of regulatory functions including transcriptional enhancers (Woolfe et al. 2005; Pennacchio et al. 2006; Lampe et al. 2008; Visel et al. 2008; Viturawong et al. 2013) and noncoding RNAs (ncRNAs) (Feng et al. 2006; Calin et al. 2007; Mestdagh et al.…
Methods,"Metabolic syndrome was defined according to the updated National Cholesterol Education Program Adult Treatment Panel III criteria for Asian-Americans [30], which includes at least three of the following components: 1) waist circumferences $90 cm in men or $80 cm in women; 2) triglycerides $1."
4 Experiments,"…samples of dimension d we are interested in approximating the joint distribution p0(X1, ..., Xd) of data using different methods:
• The KEF model from Sriperumbudur et al., 2017 approximates p by a distribution pf that belongs to the KEF (1) by minimizing the score loss between p and pf to find…"
7 RELATED WORK,"However, although these techniques usually design strategies to avoid deadlocks, only a few of them [1], [2] use simple methods to test whether work units are sufficiently synchronized or not."
Discussion,"This is only a subset of the organs which express type VI collagen in their connective tissue (Marvulli et al., 1996)."
Discussion,"This has already been shown to be the case in large genome-wide association studies in Alzheimer‚Äö√Ñ√¥s disease where several key genes involved in the innate immune system were shown to increase susceptibility to developing Alzheimer‚Äö√Ñ√¥s disease (Harold et al., 2009; Lambert et al., 2009; Guerreiro et al., 2013)."
1. Introduction,"…depth (Schneider, 2005a, 2008, 2010c), by minimizing the number of sums arising within the summand (Schneider, 2004, 2015), or minimizing the degree of the sums and products arising in the summands and multiplicands (Abramov, 1975; Paule, 1995; Schneider, 2005b, 2007a; Abramov and Petkovšek, 2010)."
Methods,"pollicarus were modified only slightly from a recent report, in which a schematic of the preparation and recording sites is provided (Krans and Chapple 2005)."
DISCUSSION,"The importance of ICAM-1 to the recruitment of neutrophils in renal ischemia-reperfusion and in endotoxin-induced AKI has been demonstrated in animal models, so the relevance of this phenomenon is high (32, 70)."
Discussion,"However, Angolan colobus population urgently needs a strong conservation management plan for their survival in the Udzungwa region because its low numbers and sensitivity to habitat disturbance (Rovero et al. 2012)."
DISCUSSION,"Our results are in agreement with other authors who showed good antitumor effects in human xenografts after the application of a CD19 CD3 diabody [16], EPCAM CD3 diabody [14,17,18], or CEA CD3 diabody [19]."
,"[4] Christopher King, Additivity for unital qubit channels (2001), quant-ph/0103156."
DISCUSSION,"Bilateral occurrence is rare (4), and only one of our patients had bilateral distribution."
Method,Individuals were enrolled into the study if they: (1) were 65 years of age or older and (2) met DSM-IV-TR criteria for BED.
Results,Updated results for one of these trials [5] have been recently published [21].
,Prior work on theSNRe (Varghese and Ophir 1997a) and CNRe (Varghese and Ophir 1998) has established theoretical upper bounds on the values ofSNRe and CNRe.
4 EXPERIMENTAL RESULTS,"Although a hardware image compositor is utilized, it has some physical performance limitation [10, 11]."
"Cold Spring Harbor Laboratory, Cold Spring Harbor, New York 11724, USA","…to find gene families at the protein level using similarity search or protein motif databases, such as BLOCKS+ (Henikoff et al. 1999), Pfam (Bateman et al. 1999), ProDom (Corpet et al. 1999), PRINTS (Attwood et al. 1999), PROSITE (Hofmann et al. 1999), IntroPro (http:// www.ebi.ac.uk/interpro/)."
Discussion,"Originally, IC was performed on cytological smears and showed moderately accurate results.13,15‚Äì17 In recent years, several studies have reported comparable results for ThinPrep IC and IHC,9,10 with overall concordances of 97‚Äì99% for ER and 89‚Äì96% for PgR.9,10,17
 In this study, we confirmed the reliability of IC using the same fixation, antibody clones and dilutions in a large consecutive series of primary breast cancer
 cases."
4.4.1 Experimental setup,"To add the morphological features, I ran the unsupervised morphological segmentation system Morfessor (Creutz & Lagus, 2005) to get a segmentation for each word type in the corpus."
2 The importance of wage discretion,Abeler et al. (2010) study this question by analyzing two important fairness principles: horizontal equality and equity.
Introduction,"tulated that frontal lobe dysfunction plays a major role, while others have suggested that hydrocephalus contributes to the interruption of the subcortical circuit connecting the frontal lobe and basal ganglia [3, 19, 28]."
,"…corr-4a is a bisaminomethyl bithiazole compound that promotes maturation of Phe508 CFTR but shows little rescue of a mutant dopamine receptor 4 (Pedemonte et al., 2005), whereas the thiazole derivative corr-2b and the pyrazole derivative VRT-532 also promote maturation of Phe508 CFTR but show…"
Discussion,"The µ-opioid receptor agonist morphine also induced inhibitory effects in both assays, in accordance with previous reports describing the opiate-mediated inhibition of the BSL evoked in mice by excitatory amino acids and neurokinins (Aanonsen et al. 1987; Takahasi et al. 1987; Wilcox 1988)."
Introduction,"Antrochoanal polyps account for between 4 and 6 % of all nasal polyps, although they are much more frequently encountered in children, with an increased incidence of 35 % in the paediatric population [3]."
Introduction,"Here, we investigated the possibility that SPARC (osteonectin ⁄BM-40 ⁄ culture-shock protein) (Termine et al., 1981; Kopp et al., 1992; Tiruppathi et al., 1996; Blazejewski et al., 1997), a glycoprotein that has been shown to"
RESULTS,"This means that accumulation of the CMG helicase with hyperphosphorylated Psf1 is a sensitive marker for the aberrant firing of late-origins in cells treated with hydroxyurea (42), reflecting a specific failure to activate the S-phase checkpoint response at some point downstream of the Mec1 kinase."
Results,Only the two known trnL haplotypes having different lengths (Spagnuolo et al. 2007) were found; no other point mutations were observed in sequences.
2. Methods,"For the synaptic drive case, as the inputs are probabilistic in nature, in order to achieve a robust comparison, we applied the synaptic input train used by Wolf et al. (2005) to our model and to the model of Wolf et al. (2005) obtained from ModelDB."
Materials and methods,"…consider not only a multienzymatic system with a significant spontaneous reactivation of the inhibited enzyme, but also possible
interference, which is the most sensitive component undergoing additional ‘‘ongoing inhibition’’ during the substrate reactions according to Estevez and Vilanova (2009)."
Introduction,"jejuni for promoting infections in humans and chickens is a flagellum located at one or both poles of the bacterium that promotes motility (Black et al., 1988; Nachamkin et al., 1993; Wassenaar et al., 1993; Hendrixson and DiRita, 2004; Wösten et al., 2004)."
4 Experiments,The other is a discriminative approach (DT) based on parse error measure to train the HVS model [8].
Discussion,"The highest number of SSR loci found contained trinucleotide and hexanucleotide repeats (Table 2), which is consistent with results reported in Solanaceae and other plant species [19,20,25,26,27,28,29,30,31]."
METHODS,HRQOL was assessed with the Dutch language version of the EuroQol 5 Dimensions questionnaire (EQ-5D) using the summary score based on the tariffs by Dolan.22 The EQ-5D questionnaire is a multiattribute instrument reflecting the societal preferences and values for the five domains discerned and their mutual interdependence.
Background,"In fact, some of these loci may already be engaged by initiating RNA polymerase II (RNAPII) [6]."
RESULTS,"Given the observed in vivo phosphorylation of these residues (Reimann et al., 2013) together"
RESULTS,"with and clusters Vang at the apicolateral membrane, and this behavior promotes Vang accumulation on the proximal side of cells in the wing epithelium (Bastock et al., 2003; Jenny et al., 2003)."
Methods,Deprivation status was calculated based on the Small Area Health Research Unit (SAHRU) National Deprivation index [17].
2.3 Perceived reachability,"Perceived reachability (PR) is a relatively new concept in IS/IT research, but has been used with research dealing with wireless technology, for example by Kim and Garrison (2009), who were among the first to incorporate PR into the TAM framework."
4 Discussion,"…be widely distributed in Australia, Brazil, Madagascar, Indonesia, Portugal, Thailand and Venezuela (Crous et al. 2006, 2007b; Hunter et al. 2006; Whyte et al. 2005) and it is also considered a primary pathogen that can affect as much as 70% of the foliage of susceptible trees (Whyte et al. 2005)."
Methods,"LBM is associated with overall functioning and muscle strength [20] in the general population, and among PLHIV its loss has been associated with wasting [21], hormonal dysfunction [22] and decreased quality of life [23]."
"Angela Bowman1 and Roel Nusse1,*","These results are consistent with a known role for Wnt/b-catenin signaling in regulating the cell cycle and cell fate choices of mouse neural progenitor cells (Chenn and Walsh, 2002), but whether FoxM1 plays a role in this nontumor context is unknown."
RESULTS,"Release of a vesicle present in this domain cannot be impaired by a slow calcium buffer such as EGTA, not even in high millimolar concentrations (Adler et al., 1991; Nowycky and Pinter, 1993; Roberts, 1994; von Gersdorff and Matthews, 1994; Mennerick and
Matthews, 1996)."
1 Introduction,"The dynamical stability of periodic (or almost periodic ) solutions in delayed neural networks with discontinuous activation is investigated in [19,22,25-32,50,52]."
Diagnosis of HD in Parkinson’s disease,"…b, Benba et al. 2015; Bocklet et al. 2011; Hariharan et al. 2014; Bakar et al. 2012; Mekyska et al. 2015a; Musa et al. 2015; Naranjo et al. 2016; Orozco-Arroyave et al. 2013a, b, 2014a, b; Rusz et al. 2011, 2013b; Sakar and Kursun 2009; Sakar et al. 2013; Shahbakhti et al. 2013a, b; Shirvan…"
3. Results and discussion,"According to Shakir et al. (2012), the tannery effluents contain xenobiotics, and their chemical composition is complex and dramatically changes in tanning industries."
RESEARCH PAPER,"As mentioned above, MAPT gene exon 10 alternative splicing yields comparable levels of the 3R and 4R tau isoforms.(6) The mutations tested in cells (11C, 12U, 13G, DD-PAC and 16U) increased the quantity of 4R isoforms by 20."
4.2. Origins of deep separations between mtDNA lineages,"When phylogeographic transitions coincide with geography, as with the separate distributions of lineages A and B-C, divergence in isolation is a sound explanation (Avise, 2000)."
Methods,Content validity was examined by 9 experts with clinical service of more than 15 years each.(12) The internal consistency was estimated with the use of Cronbach’s coefficient alpha.
4. Discussion,"Our results confirm the important role of themedial temporal lobe network in the processing of emotional stimuli [5,6,7] and are consistent with evidence that refractoriness of theMTLEmay result in dysfunction of that network [26–29]."
Discussion,"A “fixed but rotating” scapular model is obviously an oversimplification since the scapula may translate due to the sternoclavicular and acromioclavicular joints (van der Helm, 1994)."
Discussion,"Progress in finding a treatment for tinnitus has been hampered by the fact that tinnitus represents a highly heterogeneous condition (Schecklmann et al., 2012a, 2013)."
,"SMCIs have fast kinetics (on rate: 10(8) M 1 s (1), off rate: 100–370 s 1 (28, 29)), low pH and Mg sensitivity (28), relatively high dynamic range (FhighCa/F0Ca 1⁄4 6–40), and two-photon excitation cross sections in the range of 2–12 GM (30, 31)."
Introduction,"Open plating of the medial aspect of the distal tibia caused a statistically significant greater disruption of the extraosseous blood supply of the metaphyseal region than percutaneously applied plates [1, 7]."
B. Comparison of Different Training Data Periods,The previous section showed that the [5] method yields the lowest MAPE among other methods no matter what training data were used; one year or two years.
Discussion,"Our result is consistent with those of two similar kinds of studies done in other regions of Ethiopia [15,16]."
2. Methods,"During one study visit, patients were interviewed, examined clinically and assessed with FRDA rating scale (FARS) [7], including staging of global functioning, questions on
Ygland et al: Friedreich ataxia p.R165P point mutation 4
activities of daily living (ADL), neurological examination as well as the 9-hole peg test and the PATA speech test."
2. Methods,"This strain shows accelerated age-related hearing loss (Henry and Chole, 1980; Hunter and Willott, 1987; Mikaelian, 1979; Spongr et al., 1997; Willott, 1986). This can begin as early as 2 months of age, although audiometric evidence of hearing loss appears w3 months. Taberner and Liberman (2005) compared auditory nerve fiber responses between C57bl/6 (w4 month) and CBA strains (age between 2 and 4 months) and found no differences in spontaneous rates, tuning curves, rate versus level functions, dynamic range, response adaptation, phase-locking, and the relation between spontaneous rate and response properties."
Methods,"We had initially also used the Chalmers scale [17,18] but abandoned it when the reliability between data abstractors was very poor."
Methods,"Details of the device characteristics, function and the approach to surgical implantation have been described elsewhere.(7) Patients on pulsatile-flow"
Methods,Constitutive heterochromatin (CH) was detected using barium hydroxide (Sumner 1972) and the NORs were detected using silver nitrate staining (Howell and Black 1980).
,"Recently, Lie and Alsop (2009) found that punishers had parallel but opposite effects to reinforcers using a signal-detection task with human participants."
,"The author’s rebuttal to the delusional parasitosis literature referenced above, especially that of Shelomi [8] is in 4 sections."
,"58% of ethnically matched control chromosomes.(8) Examination of the dbSNP shows that the frequency of the rs6746030 polymorphism in control samples is ethnicity dependent: American Caucasians of European descent, 12."
1. Introduction,reported that increased eNOS Thr495 phosphorylation leads to decreased NO production and vasodilation and is associated with hypertension.(28) –32 Whether IL-17 affects eNOS Thr495 phosphorylation and endothelial function is unknown.
4 SINGLE-PHOTON PROCESSING ANDREADOUT,Between row readouts the pixels can continue accumulating counts if a local counter is present on-pixel [103].
Discussion,"However, some other studies did not support using 18S rRNA gene for species delimitation [28,47,48]."
1. INTRODUCTION,"We are interested in exploring BPC recognition to aid in the placement of segments in a segment-based speech recognition system in noisy conditions, one idea which was initially demonstrated in [11]."
Results,"As TrkB-FL mediates the majority of BDNF’s functions, we next
examined the influence of BDNF on myelination in the presence of the Trk receptor inhibitor K252a (Knüsel and Hefti, 1992)."
Introduction,"…et al., 2008;Yang et al., 2008; Reyes and Vidal, 2015), seasonal variation (Tunçsiper et al., 2015, Reyes and Vidal, 2015; Gorra et al., 2014), pH value (Tao et al., 2012; He et al., 2012), and the presence and type of vegetation (Huett et al., 2005; Gottschall et al., 2007; Comin et al., 1997)."
2 Stimulus-Specific Adaptation,"SSA responses have also been discovered in auditory thalamus (Anderson et al., 2009) and auditory cortex (Von der Behrens et al."
Discussion,…clear differences in behavior toward family members and friends (Hamilton 1964; Roberts 2010) and is consistent with previous studies that have found an increase in closeness to parents occurring during the transition to university (Kenny 1987; Pipp et al. 1985; Sullivan and Sullivan 1980).
INTRODUCTION,"Initial empirical evidence suggests that a clinical sample of patients with schizophrenia found it easier to reason in the first than in the third person (Bosco et al., 2009a)."
Discussion,"…control conditions (e.g., Hinton et al., 2004; Kudo et al., 2004; Pouthas et al., 2005), those that have highlight the role of the pre-SMA, IFG, and putamen in processing specifically temporal information (Coull et al., 2004, 2008; Harrington et al., 2010; Morillon et al., 2009; Rao et al., 2001)."
Cognitive funCtions and mood,"…cognitive impairments, for instance in the fields of memory, executive functions and attention, their psychomotor functions showed no discrepancy (Porter et al., 2003).
impliCit learning
Besides working memory, another important component of cognitive functions is implicit learning, which is the…"
Methods,"One series of sections was Nissl stained with cresyl violet, whereas a second series of sections was processed to visualize the marker SMI-32, as previously described (Wannier et al. 2005; Beaud et al. 2008)."
Discussion,"It has been shown, both in humans and in our experimental animal model of MS, that in this condition there exists a state of low-grade inflammation and an altered inflammatory/stress regulation [12‚Äì14, 34]."
INTRODUCTION,Scp160p acts in concert with the eIF4E-binding protein Eap1p in the so-called SMY2EAP1-SCP160-ASC1 (SESA) network to inhibit translation of POM34 mRNA in response to spindle pole body duplication defects (11).
Results,"Contralateral and ipsilateral motor responses were predominantly elbow flexion and wrist extension, similar to a previous report (Neafsey et al., 1986)."
4. Discussion,"Previous studies have demonstrated that shorter exposures can disrupt recall performance due to incomplete encoding of the memory array, resulting in increases in both swap errors and guessing (Bays et al., 2009, 2011; Emrich & Ferber, 2012)."
Introduction,"Otherwise numerous CCK2 agonists, including Boc– CCK-4, BC197 (Derrien et al. 1994; Ladurelle et al. 1997)"
Kinetic analysis,"…largest features in the 150-ms amplitude spectrum correspond to a loss of spectral features previously attributed to hK (Rothschild et al., 1988; Dioumaev and Braiman, 1997a), and a gain of features previously attributed to hL (Rothschild et al., 1988; Walter and Braiman, 1994; Chon et al.,…"
METHODS,"The CB served as positive control tissue for mGluR1, mGluR2, and mGluR4 (15, 30), whereas the OB prominently expresses mGluR6, mGluR7, and mGluR8 (5, 23, 27)."
Introduction,"The neuro-protective efficacy of this drug has been reported after different types of lesions in-vitro (Hutter-Paier et al., 1996a,b) and in-vivo (Akai et al., 1992; Masliah et al., 1999; Schwab et al., 1997)."
Background,"Nevertheless, this downward trend is not observed among HIV-1 infected patients [2, 3]."
The Mutants P445H and D450E Interact with ALK4 but Are Not Phosphorylated,"…Smad4 into a Nuclear Complex with FAST-1
Upon activin stimulation, Smad2 associates with Smad4, accumulates in the nucleus, and interacts with the DNAbinding protein, FAST-1 or FAST2 (reviewed in Attisano and Wrana, 1998; Kretzschmar and Massagué, 1998; Heldin et al., 1997; Whitman, 1998)."
METHODS,"Group-specific primers for Bacteroidales order, Lactobacillus sp., Bifidobacterium sp., and Clostridium sp. were obtained from Wlodarska et al.46 and Prevotella sp. were obtained from Matsuki et al.47 Expression analysis was carried out using the Bio-Rad CFX manager 3.0 (using the DDCt method for relative normalized expression and DCt for relative expression)."
INTRODUCTION,"In the model-interpolation method [1], an under-trained triphone is re-tuned by interpolating the model with others of less contextdependency , i.e. the left-context, right-context and/or context-independent models, which can be trained more reliably."
5. Discussion,"This result is similar to those found in studies carried out in clinical/surgical ICUs, where coagulation failure (≤50,000 platelets) did not significantly affect the prognosis of the patient [9, 28, 38]."
Background,M1R are mainly distributed in the peripheral lung tissue and in the alveolar walls [16] within parasympathetic ganglia and regulate cholinergic transmission [20].
Introduction,"BmCatD-RNAi also inhibited the programmed cell death of larval gut during pupal stage (Gui et al., 2006)."
Novel Quantitative Trait Loci for Seminal Root Traits in Barley,"Interestingly, the RAQ2/RNQ4 region on 5HL is identical to the major QTL previously detected for grain dormancy (i.e., qSDND) in the ND24260  Flagship DH population (Hickey et al., 2012), with the allele for both QTL (i.e., grain dormancy and RAQ2/RNQ4) donated by ND24260."
3. Gaussian mixture and Gaussian mixture-of-experts,"Specifically, Step 1 implements the coordinated competition (Xu, 1998a), which has different simplified forms for specific qðxly; ‘Þ and qðy;‘Þ: For the case of Eq."
RESULTS,"While beaked whales and large delphinids produce clicks with comparable energy flux source levels (Madsen et al. 2004, Zimmer et al. 2005, Au et al. 2007), they may hunt in quite different ambient noise environments."
2 Methods,These values lie in the range of average moment arm values for the index finger reported in An et al. (1983) and Valero-Cuevas et al. (1998).
Discussion,The most likely explanation for the lethal phenotype is that GAG chain biosynthesis is blocked; this is consistent with reduced Wg signaling (Haerry et al. 1997).
Discussion,"When the findings are compared to results obtained for organic strawberries and table grapes by Arce (2010), Cerda et al. (2012) and Cerda et al. (2011), it is evident that the calculated WTPs vary considerably among different types of fruit."
METHODS,"Periplasmic, cytoplasmic and membrane fractions from E. coli cells were prepared as described (Neu & Heppel, 1965), using ice-cold 1 mM MgCl2 instead of water to reduce the amount of shock-released cytoplasmic proteins (Hantash & Earhart, 2000)."
R 0.691 0.489,report that the rate of MPOD increase correlates with the plateau level of serum lutein or zeaxanthin concentration and that absorption into serum was lower with zeaxanthin than with an equal dosage of lutein [16].
5 EXPERIMENTS,"For non-dominated sorting, we also used for comparison the three state-of-the-art algorithms, namely, Best Order Sort [20], the k-d tree-based algorithm called ENS-NDT [9], and the hybrid algorithm combining the divide-and-conquer idea [2] and the ENS algorithm [26] similar to how this was done in this paper."
,The pentamer is released as an acute phase reactant upon stimulation by IL-6 or other markers of cellular stress and injury [17].
2 Methodology,"Young’s modulus and Poisson’s ratio were chosen as follows [20, 21]: enamel, 90 GPa and 0."
Text-Based Trip Planners,This is reinforced by a large literature on human-computer interface design (Brinck et al. 2002; Shneiderman 1998).
DISCUSSION,"…stress in schizophrenia (Figure 1), the results reported here may indicate that the DA-dependent restitutive system, which normally decreases its own activity in the face of stress, may be disrupted or already down-regulated in schizophrenia, as previously predicted (Friedhoff 1985, 1986, 1988)."
50 RACE,"Cell culture and transfection
The mouse neuronal hybrid cell line MN-1 was cultured and transfected as previously described (Drews et al. 2005), using 50 ng of test plasmid, 10 ng of control plasmid (pRLSV40, Promega), and the Fugene 6 transfection reagent (Roche Molecular Biochemicals,…"
Methods,"MD simulations were carried out on the clusters of personal computers (CROW) at the National Institute of Chemistry in Ljubljana [34], using the CHARMM biomolecular simulation program [35] and CHARMMing web server [36]."
Discussion,2004) but MBs are more frequently found in sheep hearts (Ozbag and Kervancioglu 2004) than human hearts.
RESULTS,In vivo recordings show that the firing rate of Purkinje cells is modulated during behavior within a range as high as 250 spikes per second (sp/s) and as low as 5 sp/s (Lisberger and Fuchs 1978).
INTRODUCTION,"Because the majority of EBV PTLDs and ARLs express LMP-1 (5–7), it is not surprising that Bcl-2 is overexpressed in these tumors (19, 20)."
DISCUSSION,"Indeed, it has been demonstrated that ADAM17 deficiency leads to protection against lethal shock by LPS (53, 54), whereas iRhom2-deficient mice, in which ADAM17 cannot be activated, failed to control the replication of the Gram-positive bacterium Listeria monocytogenes (55)."
Introduction,"In the network resulting from all these interactions—the human interactome—the cellular components, such as proteins, RNA, or metabolites, serve as nodes and their interactions are
commonly depicted as edges (Schadt 2009; Barabási et al 2011; Caldera et al 2017)."
1 Introduction,"Examples include Barry (1974), Brown (1976), Bawa, Brown and Klein (1979), Jobson, Korkie, and Ratti (1979), Jobson and Korkie (1980), Jorion (1985; 1986), McKinlay and Pastor (2000), Goldfarb and Iyengar (2003), Ledoit and Wolf (2004), Garlappi, Uppal, and Wang (2007), and Kan and Zhou (2007)…"
Discussion,"A similar pattern in the response of n-3 and n-6 PUFA to the maternal diet supplemented with salmon oil was reported by other authors (Arbuckle and Innis, 1993; Fritsche et al. 1993; Rooke et al., 2001; Lauridsen and Jensen, 2007)."
Discussion,levels in the medium also influence the transcription of the ech42 endochitinase gene (Donzelli and Harman 2001).
Methods,Shimodaira–Hasegawa tests27 (SH test) and approximately unbiased tests28 (AU; Shimodaira 2002) were performed with Treefinder to test the tree topologies.
1. Introduction,"SQP methods date back to Wilson [14] and were popularized by Han [12] and Powell [13], see [8, Chapter 12."
Results,"A similar pattern of CF labeling was observed with Tbx18-Cre (5), another epicardial-specific Cre driver (Supplemental Figure 4, B and C)."
Methods,"Long QT syndrome approach, described by Allegue et al. (2010) [10] was used for the genetic mutation screening on KCNQ1, KCNH2, and SCN5A genes."
1 Introduction,"in a very recent paper [24], where Hidden Markov Chain inference techniques are used to point out dummy operations from real ones, discarding almost perfectly the countermeasure proposed in [21]."
Results,"In B. subtilis perRBS mutant, the expression level of fur is known to be less than one-third of those of katA, mrgA, and ahpC (Fuangthong et al., 2002; Faulkner et al., 2012)."
RESULTS,"brucei despite the lack of a functional Krebs cycle in BF developmental stages of this parasite (12, 18)."
,"18 of cells that will develop into the procambium (Carland and Nelson, 2004)."
Rehabilitation,"Constraint-induced therapy is increasingly being utilized following injury for the benefit of improved upper limb mobility and has been reviewed by Andersen et al.(111) Using the unilateral ligation model in mice, Rha et al."
6 Classic algorithms for bisimilarity over finite labelled transition systems,"Definition 0.2.1 The stratified bisimulation relations (Milner, 1980; Hennessy and Milner, 1985) ∼k⊆ Pr× Pr for k ∈ N are defined as follows:
• E ∼0 F for all E,F ∈ Pr • E ∼k+1 F iff for each a ∈ Act: if E
a−→ E′ then there is F ′ ∈ Pr such that F a−→ F ′ and E′ ∼k F ′; and if F a−→ F ′ then there…"
DISCUSSION,"The gene encoding the spike protein of CoVs is an important gene responsible for viral entry and therefore has been extensively studied (Sun et al., 2008; Belouzard et al, 2012; Li et al, 2012; Wang et al, 2014; Li, 2015; Liu et al, 2015)."
Methods,Only one study had evaluated serum PCT concentrations in 53 women with preterm labour compared to 31 healthy pregnant women [19].
METHODS,"Asthma control was measured by the ACT, as previously described.(37) Self-reported healthcare seeking was elicited by asking participants how many times in the last year they had consulted HCPs regarding their asthma or needed to use emergency medical services due to their asthma (including being hospitalised, calling an ambulance, being sent to the hospital by their GP/asthma specialist doctor and staying overnight in hospital), and if they had, how many days their asthma had led them to be hospitalised in the last year."
Methods,"In order to find the MAP between two steady states, we follow the minimum action method in [42] to compute the numerical solutions with the time interval [0, 100]."
CVL1/CVP2,"…shows early termination of vascular elongation, while the cvl1 mutant resembles wild type, suggesting an unequal redundancy in which CVP2 plays a more significant role in PtdIns(4,5)P2 degradation and PtdIns(4)P production (Carland and Nelson, 2009; Carland et al., 1999; Carland and Nelson, 2004)."
4.2. Limitations and future directions,"Varying the TE makes it possible to probe compartment-specific T2 (whose decay Ferizi et al. (2015) finds to be monoexponential at the voxel level), an investigation which would be impossible with a single TE."
"In vertebrates, the taste system provides information used in the regulation of food ingestion. In mammals, each cell groupwithin the taste buds expresses either the","Mammalian T1Rs and T2Rs, which are G-protein coupled receptors (GPCRs), are expressed in taste bud cells (Adler et al. 2000; Hoon et al. 1999)."
Introduction,"Among the pediatric Berlin ExCor population, the use of a steroid protocol has been noted to decrease the degree of inflammatory markers which trigger the coagulation cascade and was associated with a modest decrease in the incidence of cerebrovascular events [16]."
METHODS,"Riboprobe complementary to a region in the subgenomic virus RNA was generated from AflII-linearized pGSV.SS (Trgovcich et al., 1996)."
