sectionName,string
Methods,"lalandi transcriptome sequences (YTK002, YTK008, YTK011, YTK017 and YTK019) [3] and three loci (Sdu21, Sdu32 and Sdu46) validated from the literature [18, 19] were used to genotype the experiment fish for parentage analysis in this study."
2. Image Retrieval with Deep Networks,"Recent papers [6], [14], [15] show that spatial max and average pooling of feature maps output by intermediate convolutional layers is an effective representation, and higher performance can be achieved compared to using fully connected layers."
7 Numerical experiments,"2, as well as our implementation of the algorithm introduced in [16], is freely available at http://www."
Introduction,"…neural network connectivity between brain regions increasingly has been proposed as a key characteristic underlying memory deficits in amnestic mild cognitive impairment (aMCI), which has a high risk of conversion to Alzheimer's disease (AD) (Bai et al., 2009a, 2009b; Sorg et al., 2007)."
,"It has been reported that various mechanisms such as telomere shortening, histone modification, DNA methylation and miRNA expression affect the proliferation and differentiation of MSCs, resulting in cell senescence (Bonab et al., 2006; Noer et al., 2006; Wagner et al., 2008; Zhang et al., 2008; Bork et al., 2010)."
Introduction,"The contamination of ground and surface water by As from soils and sediments represent significant threats to human health (WHO 2004) and, consequently, it is essential to fully understand the transport characteristics of solid phase As (Zhang and Selim 2005)."
Discussion,"This co-activation of the tongue protrudor and retractor muscles is particularly significant, as this has only been reported in the isolated rodent UAW [3]."
4 EXPERIMENTS,We trained the ve di erent merged architectures described in gure 2c-2g ve times for ResNet-164 and for DenseNet100-BC.
3. A REAL OPTION TO INVEST UNDER CHOQUET-BROWNIAN AMBIGUITY,"We need to look at the sign of a few derivatives to identify the impact of an increase in risk, which implies some calculations (Nishimura and
Ozaki, 2007): sign of 2"
INTRODUCTION,Mutations in ATRX result in loss of ATRX protein by immunostaining and are thought to mediate loss of function (1).
Methods,"Pupillometry has been proposed as a simple and sensitive tool to detect subclinical autonomic dysfunction [30,31]."
1. Introduction,"…back-propagation learning, Mixture-ofExperts (ME) model (Jacobs et al., 1991; Jordan & Jacobs, 1994; Jordan & Xu, 1995) and its alternative model (Xu, 1998a; Xu et al., 1995), as well as normalized RBF nets (Moody & Darken, 1989; Nowlan, 1990; Xu et al., 1994) and its extensions (Xu, 1998a), but…"
DISCUSSION,"Furthermore TGFβ is the only inhibitor of myogenesis that does not stimulate myoblast proliferation (Florini et al., 1986; Massague et al., 1986; Olson et al., 1986)."
Introduction,"The Illumina platform and Roche GS-FLX are an effective combination to call SNPs when lacking a reference genome [17–20], but additional labor, time and cost are required to build a rough reference with GS-FLX."
Methods,"The risk of death of PWA, as compared to non-PWA, was estimated using sex-and agestandardized mortality ratios (SMRs).17 SMRs were calculated as the ratio between the observed number of deceased PWA who had a specific can er to the expected one, estimated on the basis of sex- and age-specific (quinquennia) mortality rates among non-PWA, multiplied by the person-years at risk among PWA."
INTRODUCTION,Ecological parameters of WNV transmission have yet to be clearly defined in tropical ecosystems typical of the Caribbean Basin countries.(1) Serosurveys of free-ranging birds in several countries have identified infections in numerous species of
Sample of marine fish and invertebrates,This approach is a modified version of the dynamic bioclimate envelope model developed by Cheung et al. (2008a).
Bacterial strains and reagents,Cysteine to serine mutation of WhiB1 was generated by overlapping extension PCR using a primer pair consisting of wild type [23] and appropriately mutated primer as mentioned in the Table 2 (Additional file 2).
,"A type I T-cell gene signature that promotes both the generation and tumor infiltration of cytotoxic T cells has been shown to be associated with an improved clinical outcome in a variety of tumor types (2, 3)."
Discussion,"The literature describes substantial variation in dentists’ assessments of clinical, community, and behavioral factors that influence their decisions to provide a particular restorative treatment for their patients (21-23)."
Methods,"In studies that report intakes as frequency, we converted a serving size as 80 g according to other meta-analysis [15, 16]."
Discussion,"In addition, PTH-induced release of calcium from bone is substantially impaired in the presence of hypomagnesaemia, as magnesium depletion interferes with the generation of cAMP in response to PTH [2, 3]."
3. Experimental Setup,We also used an example based MT (EBMT) system [31] [32] which was developed by Joshi et al.
Introduction,"Ultimately, telomerase-deficient cells undergo replicative senescence, a process in which the majority of cells in the culture cease to grow, and a variety of deleterious genome-destabilizing events increase in frequency (Chen and Kolodner, 1999; Hackett et al., 2001; DuBois et al., 2002; Hackett and Greider, 2003; Mieczkowski et al., 2003; Meyer and Bailis, 2007)."
DISCUSSION,"As in previous studies, injury severity was stratified using the discharge diagnosis ICD-9ebased ICISS scoring system, which has been shown to outperform other scoring systems in predicting injury mortality and is particularly suited for the study of administrative databases.(8,9,12,13) The definition of severely injured patients was chosen to match that in several preceding studies that focused on the survival advantage of severely injured patients treated at DTCs in Florida."
Methods,"Animal treatment
Regeneration of soleus muscles in 300–330 g male Wistar rats was induced by notexin as described previously (Zádor et al. 1996)."
INTRODUCTION,"The fusion reaction is probably triggered by the low pH in the lysosomes (Helenius et al., 1980a, b; White & Helenius, 1980; White et al., 1980)."
Methods,These coordinates correspond to the functional center of the hindpaw cortical map in C and HU14 groups as determined in a prior study [18].
Methods,"As the study arms might not be comparable at baseline, even in RCTs, we used Becker’s strategy to adjust for the reported difference between arms at baseline when calculating SMDs; for pre-and-post intervention studies without a comparison arm and for serial cross-sectional intervention studies, we assumed the value for the comparison arm was zero [51]."
4.1. Model Results in a Paleocontext,"According to the model results presented here, this would cause cool waters off Oman, consistent with the G. bulloides record."
RESULTS,"Previous studies established that caveolin-3 is recovered from neonatal rat cardiomyocyte cultures in light vesicular membranes, along with flotillin-1 and flotillin-2/ESA (19)."
Discussion,"Based on our current results and a previous study involving development of motor innervation in the small intestine (Ward et al. 2006), ICC-DMP may mediate a significant portion of cholinergic responses in the circular muscle layer."
,"75 to 1 mg/kg per day for 3 months, then 40 mg/d for 3 months, and finally tapering to 20 mg/d or 20 mg every other day for 6 months, for a total treatment time of approximately 1 year.(1,3,5,17,66,68,71,72,74) Monitoring for untoward effects of steroid therapy such as gastrointestinal bleeding, hyperglycemia, fluid retention, depression, personality changes, psychosis, and restlessness is a priority of care."
D. Discussion,a) Comparison with known results: The model considered by Neely [22] is the same as R-model-U.
METHODS,"(33) showed that VT measured with whole body plethysmography was similar to that measured with pneumotachography under normal conditions in urethane-anesthetized mice, which suggests that the decompression component is small under such conditions."
Discussion,"PTOV1 can bind to flotillin-1 (Santamaria et al. 2005) and the 14-3-3 protein (Benzinger et al. 2005), which can interact with CDK1 (Chan et al. 1999)."
INTRODUCTION,"The mitochondrial permeability transition pore (mPTP) is emerging as a critical player in neurodegenerative disease and in acute neuropathology (Martin et al., 2009; Martin, 2010a,b)."
M2/4,"In addition, tSC processes extending from denervated endplates contact intact nerve terminals and form “tSC bridges” that induce and guide terminal sprouts to denervated endplates (Son and Thompson, 1995a; Love et al., 2003)."
Method,"Food and water was available ad lib.
Apparatus
The apparatus used to test subjects had been described in detail elsewhere (Parr et al. 2006, 2008)."
Introduction,"The substrate recognition sequence is highly conserved in all flaviviruses and consists of two basic residues in P2 and P1 followed by a small unbranched amino acid in P1’ [22,43]."
METHOD,"These variables are commonly used in the literature when comparing and describing nursing homes (Castle, 2001; Castle & Engberg, 2008; Department of Health and Human Services, 2009)."
Methods,"The change in the apparent diameter of the particles was calculated using equation (1), where di is the diameter of the protein-coated particles and ds is the apparent diameter of the sample after immunogold-labelling:"
Discussion,"As reported by others (Roshan et al. 2003; Fisher et al. 2002), the results of SICI with threshold tracking showed two periods of maximal inhibition at ISIs 1 and 3 ms."
Discussion,"The finding that the less effective strategy and fewer relevant results saved lead to lower satisfaction is supported by previous research (Bilal & Kirby, 2002; Wang et al., 2000)."
Overview of the Studies and Hypotheses,"To achieve this aim, we used the Traditional Beliefs About Gender and Identity scale (TBGI; Dasgupta & Rivera, 2006)."
3.4 Discussion,"Several previous studies showed that both EAV and PRRSV infections induce apoptosis via TNF receptor signaling (68, 111)."
Introduction,"According to a recent meta-analysis of the psychological interventions in FM [24], only five randomised, controlled trials have assessed PC as one of the outcomes [25-29]."
4.2. Experimental settings,"To alleviate the bias toward some area of the space in which the population is initialized, we used a non-uniformly (asymmetrically) initialization range [3], as given in Table 1, that does not"
Introduction,"2002), nucleic acids (McCallum and Pardi 2003) and protein– RNA complexes (Bayer et al. 1999)."
Introduction,"It has been repeatedly shown that plasmodesmata, which form a system of intercellular communication, play an important role in differentiation of multicellular plant organisms [10]."
1 Introduction,"Aggregates or similar special predicates have been already built in several ASP solvers [4, 26]: the next example shows how to fast prototype aggregate semantics without taking into account of the efficiency of a built-in implementation."
1 INTRODUCTION,The distribution of Lagrangian coherent structures (LCS)—the flow boundaries in unsteady flows—can be further extracted as the ridges in stochastic FTLE fields [2].
Stimuli,"The stimuli consisted of individual sentences, ten words in length, many of which were used in Leonard and Baum (1998)."
,"Recently, a few real option models characterized by the presence of Knightian uncertainty( or ambiguity) 8 have been proposed (Nishimura and Ozaki, 2007; Asano, 2005; Trojanowska and Kort, 2010; Miao and Wang, 2010)."
1. INTRODUCTION,The adaptive designs in Bartroff and Lai (2008) and this article can fulfill the seemingly disparate requirements of flexibility and efficiency on a design.
Methods,"They comprised 136 strains isolated from clinical environments; 42 strains isolated from intertidal sand contaminated by Prestige’s crude oil [23]; 50 strains from our laboratory collection, which have been previously studied by multilocus sequence analysis, MLSA [6, 20, 22]; and strain PE, which was isolated from a bioreactor seeded with the commercial compound Putidoil®."
Discussion,"Consequently, AMPKα phosphorylation is higher in the liver of Tg mice, resulting in increased phosphorylation and inhibition of ACC [72]."
RESULTS,"Since androgen stimulation could induce DNA damage in androgen-deprived prostate cancer cells (Figure 1 and 2) (4), we aimed to determine if exposure of AR-positive cells to supraphysiological levels of androgens for 6 hours (the point of maximal induction of DSBs, but absence of significant androgen mediated cell cycle progression as shown in Figure 1 and 2) could synergize with IR."
3.2 Discussion,Image Webs The most related algorithm to our proposed incremental construction method is Image Webs [3].
Results,"Aniline exposure increases the expression of CDKs
CDKs are core components of the cell cycle machinery and the vital regulators driving cell cycle progression (Malumbres and Barbacid, 2001; Olashaw and Pledger, 2002; Chulu and Liu, 2009; Malumbres and Barbacid, 2009)."
Introduction,"Other studies demonstrated that Period 1 (per1), another member of the Period family, and per2 exhibit circadian oscillations in mRNA expression in human peripheral leucocytes [5-8]."
Introduction,"Also, recent studies from our laboratory indicated that the human intestinal Caco2 cell line is a suitable model for the human intestinal epithelia to investigate the regulation of the Cl−/OH− exchange process [23, 24]."
2.2. Implications of a Shallow BDT,"Because ribbons and short-wavelength folds occur together at the margins of crustal plateaus and show compatible principal strain orientations [Ghent and Hansen, 1999], it is possible that they formed simultaneously, under the principle that the shortest-wavelength tectonic features represent the…"
Results,"Despite no significant changes in active GLP-1 levels, 2.3- and 2.2-fold higher insulin (P = 0.045) and IGF-1 levels (P = 0.0045) were found in R6/2 mouse cortex compared to WT littermates (Fig."
Discussion,"Our earlier work has stressed the importance of electric field frequency and phase with respect to intracellular chemical oscillators (Kindzelskii and Petty, 2000)."
1. Introduction,"Such a process favors local systems to take over on long-distance brain connections and decreases intellectual abilities, (van den Heuvel et al., 2009) which lead to a hypothesis of a continuum in the intrinsic network degradation from normal aging to mild cognitive impairment to AD dementia."
2. Method,"In addition, both sustained and selective attention were measured with the Continuous Performance Task (CPT) [21]."
Discussion,"The complexity of the tumor is increased by its extreme heterogeneity, supported by a vast array of genetic changes and cross-talk between signaling pathways (36, 37), which supply and sustain its high proliferation rate and its ability to infiltrate the surrounding normal parenchyma, representing themajor driving force behind tumor recurrence."
Discussion,"We found a negative correlation of hyperactivity and BOLD response in the striatal node 1, which is consistent with previous studies in both clinical (2, 20) and nonclinical samples (35)."
Results,"A surface-exposed pocket of SspA that includes the Tyr92 residue is important for SspA activity [42] (Figure 5A), raising the question of whether phosphorylation of Tyr92 affects SspA activity."
INTRODUCTION,"We have investigated breast cancer cell invasion in response to signaling cues and stromal cells, such as cancer-associated fibroblasts and ECs [28, 32]."
Results,"Both phylogenies show bindin alleles of each Neotropical species of Echinometra clustered into reciprocally monophyletic units, but in the McCartney and Lessios (2004) phylogeny,
the sister clade of E. lucunter alleles consisted of alleles of E. vanbrunti."
,"In school-age children with CP, other researchers have found behavioral problems including passivity, immaturity, and anxiety (Graham & Rutter, 1968b; Haslett, 1978; Hourcade & Parette, 1984; Rosenbloom, 1971)."
DISCUSSION,"Two studies using direct measurements by hyperinsulinemic euglycemic clamp reported that intrauterine growth restriction or low birth weight decreased the insulin sensitivity of whole body glucose uptake in young adult men and women combined (17) or of glycolysis, although not whole body glucose uptake in young adult men (18)."
DISCUSSION,"Interestingly, PTB is relocalized from nucleus to the cytoplasm upon enterovirus infection as well as expression of 2A protease (34)."
DISCUSSION,"[3] The major complication that may arise is the diffuse venous congestion due to drainage insufficiency,[6,7] neither originated by venous thrombosis nor by technical failures."
7. Application 2: symbolic summation and the transcendence of sequences,"…solutions with the algorithms from Abramov (1989), Petkovšek (1992), Abramov and Petkovšek (1994), Abramov and Zima (1996), Bronstein (2000), Schneider (2001, 2005c), simplifying the solutions by our advanced telescoping algorithms (Schneider, 2005a, 2008, 2010c, 2015) and taking the first…"
Discussion,"These results corroborate our previous findings in which we showed that even low-income individuals with limited education and no previous computer skills were able to navigate successfully an educational computer program after 5-15 minutes of supervised training, when specific user interface principles were implemented [38,39,56]."
Discussion,"Examples of such sequences include radial [36], spiral [37] and keyhole [38] acquisitions, which need validation for abdominal DCE-MRI."
Conclusion,Its utilization in the context of cluster ensembles for gene expression data [18] is another significant future research.
Discussion,"The validation study has shown that the root mean square differences for the hip and knee flexion/extension with three camera views were 2.6° and 7.5°, and multiple and perpendicular views were recommended to obtain more accurate results (Krosshaug and Bahr, 2005)."
INTRODUCTION,", 1992; Murrell-Lagnado and Aldrich, 1993b) or by introducing, and altering the concentration of, an ‘‘inert’’ cation (Anderson et al., 1988; Lucchesi and Moczydlowski, 1991)."
Methods,Iterative rounds of model building with COOT and TLS-refinement and restrained maximum-likelihood refinement with REFMAC resulted in the final model at 1.55 AÃä resolution described in Table 1.
Method,"Mothers reported on their symptoms of depression within the last week using the Center for Epidemiological Studies-Depression scale (Radloff, 1977)."
METHODS,"5 mmHg and an aortic afterload of 80 mmHg for 40 min as previously described (1, 12, 23, 24)."
Discussion,"NAC at 5–20 mM has been shown to block HIV infection, particularly at the step of transcription (49, 50, 63, 64)."
Results,"To quantify LD mass, we used a flow cytometry approach using BODIPY staining, as previously described [26]."
Methods,2004) and the other based on linkage disequilibrium following Waples (2006) and implemented in the program LDNe (Waples and Do 2008).
1 Introduction,) [11] which can be used by adopting unrestricted programming model [12] and also restricted programming model [13].
Results,The four mammalian 50 noncoding exons are mutually exclusive; each is spliced directly to the first coding sequence (Drews et al. 2005).
Introduction,"Here, we report our analyses of fungal co-occurrences in seeds from our field study (Shipunov et al., 2008), and new inoculation experiments to test the three hypotheses that might explain, singly or in combination, the limited infection that has been observed: the environmental limitation…"
Methods,"Springer
 Instruments
 Data collection consisted of a questionnaire packet composed of three parts: demographic questions, a modified version of the Conflict Tactics Scales (CTS) (Straus, 1979), and a modified version of the Domestic Violence Self-Labeling Scale (DVSLS) (Hamby & Gray-Little, 2000)."
Methods,", loss of energy, changes in appetite, tiredness), researchers recommend increasing this cut-off to 16 when measuring depressive symptoms in pregnancy (Holcomb et al. 1996; Salamero et al. 1994)."
Introduction,VASA and SCP1/SYCP1) are generally CpG-hypermethylated in normal somatic tissues; these findings indicate that DNA demethylation activates ectopic expression in tumors [36–39].
Methods,Data gathering tool was a checklist extracted from a study by Hasan and Abuelrub[23] which was corrected to fit the current statistical population.
INTRODUCTION,"The concentration of katanin in mitotic spindle poles (McNally and Thomas, 1998) and the specific activation of katanin’s activity in Mphase Xenopus extracts (Vale, 1991; McNally and Thomas, 1998) suggest that katanin may also sever microtubules from their centrosomal attachments during mitosis in…"
Discussion,"This idea is supported by reports of a1D expression in cone terminals ~Wilkinson & Barnes, 1996; Taylor & Morgans, 1998; Morgans, 1999, Morgans et al., 2001, 2005! and is consistent with the greater ERG b-wave deficit in mice lacking the VDCC b2 subunit ~Ball et al., 2002!, the only VDCC b subunit…"
Theory,"The lower bound on 2 is derived in Weinstein and Weiss (1984a, 1984b) as the Ziv–Zakai lower bound ( ZZLB
2 ) and has been adapted in elastography by Varghese and Ophir (1997a) as:
ZZLB 2
sT 2
6T T , BTSNRc
Threshold1, BTSNRc
2 BB
2
T T , BTSNRc Threshold2, BTSNRc
2 CRLB
2
T T , BTSNRc.
(3)
Here, B…"
1. Introduction,"used in the method has been proven as a safe resource for biologic organisms [14, 15] and has been demonstrated to obtain numerous types of cell sheets successfully [13]."
Female post-mating response,"To date, the knowledge of mito-nuclear interaction is somewhat limited, although some networks of anterograde and retrograde regulation have been described (Liu and Butow, 2006; Woodson and Chory, 2008)."
3. Discussion,"Because of the high morbidity and mortality rates in the past, the surgical treatment of the intradural extramedullary metastasis was not recommended [3]."
Methods,"Hunter take rates
Hunter take (catch per effort) is a widely applied method for assessing relative abundance of wildlife, including wild swine (Boitani et al. 1994; Fernandez-Llario et al. 2003)."
Methods,"The measured torque (TQ) during isometric knee extension and plantar flexion were converted to muscle force (Fm) by the following equations (Kubo et al. 2007, 2009):
Fm ¼ k TQ MA 1
where k is the relative contribution of the physiological cross sectional area in each of vastus lateralis muscle…"
Methods,"Let us note that co-occurrence is nowadays a common method to find a relationship between biomedical concepts; co-occurrence methods are commonly used to discover new and hidden relations, following the seminal work of Swanson (see [15], [25] and the more detailed works [26–30])."
3. RESULTS,", 2011 [11] Reconstruction of severe tibial shaft fractures Free vascularized fibula or osteocutaneous fibular flap Tibia 38 Good outcome with mean healing time of 21 weeks in 31 cases and of 32 weeks in 7 patients"
,"For more details on EDC calculation, forwarder set selection, convergence and effects of node density, we refer the reader to the ORW paper [26]."
2. Materials and Methods,", and other skin commensals were considered contaminants when isolated from only one set of BCs [19] and in the absence of clinical and/or laboratory data suggesting their pathogenic role."
Discussion,(Leibold and McPeek 2006; Lekberg et al. 2013); 3) Disturbance-adapted AMF facilitate saprotrophs to degrade soil organic matter (Cheng et al.
1. Introduction,"Some local features by combining of LBP and Gabor feature have been proposed [33–36], which can achieve better recognition performance than either feature alone."
4.3.4 Mandibular Rest Position,"This position can be modulated by multiple factors, to include a person’s body position (upright vs supine) and mood (Tingey et al. 2001; Yilmaz et al. 2015)."
Discussion,"In this respect, our results somehow disagree with the finding that Myo and Mav are not able to promote Smad2 phosphorylation in cell culture experiments (Gesualdi and Haerry, 2007)."
Heterogeneity among studies,"Among the six studies that reported detailed results on the timing of randomized controlled trial registration, compliance with the ICMJE policy requiring prospective trial registration was poor [16, 22, 24, 27, 32, 33]."
2.3 Perceived reachability,"PR refers to “an individual’s perception regarding the degree to which he or she can “reach” other individuals “anytime-and-anywhere” via mobile wireless technology” (Kim and Garrison, 2009, p. 326)."
INTRODUCTION,"In the task used by Hendriks et al. (2014), participants were asked to tell picturebased stories featuring two characters of the same gender to a hypothetical listener."
Psychometric Properties,"However, sensitivity to change with time and treatment for the total FAI and the FAI fatigue severity subscale has been demonstrated in clinical trials and observational longitudinal studies.(72,83,85)"
Experimental design,"Serum separated from blood of each animal and analyzed the biochemical parameters such as, Glycosylated hemoglobin [13], Plasma insulin (Boehringer‚ÄìMannheim kit), total protein [14], SGOT [15], SGPT [15] and ALP [16]."
Results,"To determine whether the intron length or position of intronic binding sites in our CLIP tag set is specific to the species, developmental stage, and/or tissue type, we performed similar analyses on published CELF1 CLIP tags from postnatal mouse hindbrain [24]."
RESULTS,…cell firing rates generated by stimulation of a patch of granule cells were sufficient to smoothly alter the firing rates of the two populations of Purkinje cells to levels somewhat comparable to those observed during behavioral tasks (Frysinger et al. 1984; Lisberger and Fuchs 1978; Thach 1970).
1–100 90.5 78.6 11.9 90.5 55.8 87.0,"In addition, and in line with the findings of Miller et al. (2012a), we could show that species life-history traits and the species pool available at the landscape highly modulate the disturbance-diversity relationship."
Discussion,"In chronic myeloid leukemia and multiple myeloma, SMOH is thought to be responsible for the maintenance of the cancer stem cell sub-population propagating the leukemia (Peacock et al., 2007; Dierks et al., 2008; Zhao et al., 2009)."
METHODOLOGY,OPNI was calculated from the formula (17) where OPNI is equal to 10 x Albumin (g/100 mL) + 0.
Introduction,"RIN values go from 1 to 10, where RIN 1 stands for totally degraded RNA, while 10 presents completely intact RNA
N. N. Rosic (*) :O. Hoegh-Guldberg Centre for Marine Studies, University of Queensland, St. Lucia 4072, Brisbane, Queensland, Australia e-mail: n.rosic@uq.edu.au
(Schroeder et al. 2006)."
DISCUSSION,"…neurons at their long (>1,000 m) dendrites (Campbell et al., 2005) or at their axons in this study, interaction of GnIH-ir fibers with GnRH-I neurons is consistent with results in birds (Bentley et al., 2003; Ubuka et al., 2008a), rodents (Kriegsfeld et al., 2006), and sheep (Smith et al., 2008)."
Results,[35] found that survivors sometimes hid cognitive difficulties from their employer.
1. INTRODUCTION,"Whereas Lorden used crude upper bounds for the Type I error probability that are too conservative for practical applications, Bartroff and Lai (2008) overcome this difficulty by developing numerical methods to compute the Type I error probability and also extended the three-stage test to…"
Materials and methods,"The doses of the antagonists were shown to be selective for their respective CCK2 and CCK1 receptors (Ladurelle et al. 1997, 1998)."
Discussion,Orsini et al. (2005) showed that C57 mice are more sensitive then DBA mice to morphine CPP.
3.1. Depression,"These domains comprise verbal fluency (Triggs et al., 1999; Fabre et al., 2004), attentional control (Vanderhasselt et al."
1.1 Our Results,"an alternate construction by Okamoto [25] based on RSA, and the Ong-Schnorr [26] scheme based on factoring) also have the three mentioned properties and are therefore leakage-resilient as well."
3 Results,"The swim-specific resistance group included resistive-band training [2], arms-only training [34], drag-suit training [35] and the measurement of active drag (MAD) device system [36]."
DISCUSSION,Our data on early differentiation of pyramidal neurons are confirmed by experimental results indicating that cortical plate neurons in surviving slices of the cerebral cortex of 18 to 22 week old human fetuses generate action potentials [21].
,"The validity of long-term recall of childhood body fatness was examined during a follow up of the Third Harvard Growth Study, a longitudinal study of physical and mental growth which took place from 1922–1935 (22)."
Discussion,"The ¬¨¬µ-opioid receptor agonist morphine also induced inhibitory effects in both assays, in accordance with previous reports describing the opiate-mediated inhibition of the BSL evoked in mice by excitatory amino acids and neurokinins (Aanonsen et al. 1987; Takahasi et al. 1987; Wilcox 1988)."
Introduction,"Cancer cells usually have a different genome structure from normal [2], therefore, genomes of human cell lines cannot be fully explained by the human reference genome [3]."
Discussion,This study supports the theory of a tumor origin from multipotential progenitor cells.(14) Reports of the Ki67 labeling index have demonstrated great variety.
3.2. Yield and characterisation of ethanol organosolv lignin (EOL),"The efficient removal of lignin due to the prior steam pretreatment and the lower acid content of the cooking liquor likely limited the decrease in the molecular weight of the lignin in the pulping liquor which is typically observed during organosolv pretreatment (Pan et al., 2006a)."
