sectionName,string
,"1998), to provide great £exibility in testing evolutionary hypotheses (Huelsenbeck & Rannala 1997), and simply to give excellent results in the inference of evolutionary relationships (Kuhner & Felsenstein 1994; Huelsenbeck 1995). Constraints imposed by computational complexity are becoming less restrictive as computers improve. Given the recognition of phylogenetic inference as being inherently statistical in nature, it is surprising that so little attention has been paid to experimental design. A number of topics of relevance to experimental design in phylogenetics have been discussed previously. There is something of a folklore surrounding the choice of genes or other genomic regions for investigating particular evolutionary questions, but almost no published quantitative results. It is widely accepted that sequences that have undergone very little evolutionary change since their divergence from a common ancestor, through low substitution rates or short evolutionary times, will exhibit too few di¡erences to contain useful evolutionary information. Equally, sequences that have undergone very large amounts of change (high rates or long times) become `saturated' with changes and no evolutionary signal is detectable amid the noise. Consequently, a happy medium is expected at some intermediate level of sequence divergence, but the àsymptotic' results (for extreme high and low levels of divergence) give no clue as to where this lies. Although there is considerable experience with particular genes and organisms (see Hillis et al. (1996, pp. 336^339) for an extensive list of studies), where comparisons among genes have been made they tend to be evaluated empirically by the congruence of the results obtained among themselves and with researchers'a priori expectations. In addition, a large laboratory e¡ort is needed before even these qualitative conclusions can be reached. The methods introduced in this paper can quantify the e¡ects of varying levels of divergence. They con¢rm the belief that intermediate levels of sequence divergence are most useful, and are able to give estimates of optimal levels of divergence. The necessary analyses can be done before any data are collected. The only other method for assessing which genomic regions are likely to be most useful in phylogenetic questions is that of Yang (1998). This uses simulation to estimate probabilities of successful tree-topology inference. The approach may be extremely time-consuming for realistic problems. The choice of taxa to include in phylogenetic studies has also rarely been discussed. Li et al. (1987) considered the e¡ects of adding outgroup taxa, and Ritland & Clegg (1990) and Maddison et al. (1992) are agreed that if outgroups are to be added, they should not be too distantly related to the ingroup taxa (a conclusion that is con¢rmed in this paper)."
INTRODUCTION,"…acid peptide domain known as the homeodomain (McGinnis et al., 1984a,b; Laughon and Scott, 1984), a peptide motif conferring sequence-specific DNA binding ability to the homeoproteins (Laughon and Scott, 1984; Desplan et al., 1985; Beachy et al., 1988; Müller et al., 1988; Ekker et al., 1991)."
Background Characteristics Spacing Limiting Total RRR P-value RRR P-value OR P-Value Age,"Studies in other sub-Saharan African countries also showed that rural women had significantly higher unmet need compared to urban women (21, 26, 27, 31)."
Implementation Details,2015) as the weight initialization method and train our network using Adam (Kingma and Ba 2014) with a minibatch size of 64.
Methods,"To visualize CSE1-GFP and RFP-VPS-52 localization, the strains were grown on Vogel’s MM plates overnight and squares of 1 cm were excised and examined in the same confocal microscope explained above using the 488-nm laser for GFP and 563 nm laser for RFP."
DISCUSSION,"Based on previous studies, bothmGluR1 andmGluR5 were very important for the regulation of pyramidal cell excitability (Mannaioni et al., 2001; Ireland and Abraham, 2002)."
1 Introduction,"In the context of the SPIN model checker [24], AI Planning heuristic search methods have been adapted to SPIN [9, 10], and compilations from Promela to AI Planning languages have been designed [8]."
1. Introduction,A longer pulse or a longer rising/falling time will increase the interaction of the light photons and acoustic phonons and lead to a worse spatial resolution along the fiber [1].
Background,"Aberrant mammalian GPCR activity has been directly linked to such maladies as blindness, asthma, heart disease, obesity, and cancer [13,14]."
Methods,"Based on previous studies, each intervention could be assumed to increase the breastfeeding rate and correspondingly reduce the incidence of rotavirus-diarrhea [1,3,10-12]."
Discussion,ethnic minorities and an often difficult relationship between service users and mental health services (Broome et al. 2005).
INTRODUCTION,"FGF23 induces hypertrophic growth of cardiac myocytes in vitro and LVH in rodents through a direct FGFR-dependent mechanism, but independently of a-klotho, which is not expressed in cardiac myocytes (Faul et al., 2011)."
INTRODUCTION,"Importantly, most repeated sequences that extend >20 bp actually extend over at least 100 bp (20)."
Materials and Methods,"The 5 2.3 kb enhancer region (chr2: 19351717-19354014) was cloned into the BgEGFP reporter vector (Lumpkin et al., 2003) to generate 2.3Ptf1a-GFP or a nuclear lacZ reporter gene with the minimal promoter of the rat Ela1 gene to generate 2.3Ptf1a-lacZ (Masui et al., 2008)."
1. Introduction,An aborted process cancels its pending requests and releases the resources it held [15].
RESULTS,"…information, studies in awake behaving animals have shown only changes in the firing rate of Purkinje cells to be correlated with movementrelated parameters (Lisberger and Fuchs 1978; Mano and Yamamoto 1980; Medina and Lisberger 2007, 2008; Pasalar et al. 2006; Thach 1970; Yamamoto et al. 2007)."
Introduction,"…of highly active antiretroviral therapy (HAART) as the standard of care, with six additional studies (Baigis et al., 2002; Lox et al., 1996; MacArthur et al., 1993; Perna et al., 1999; Stringer, Berezovskaya, O’Brien, Beck, & Casaburi, 1998; Terry et al., 2006) including subjects on some…"
,"Invasive species can alter successional patterns, mutualistic relationships, community dynamics, ecosystem function and resource distributions (Mooney & Cleland 2001)."
Theoretical implications,"Race-related beliefs shape perceptions of White disadvantage and , doi:10.1016/j.obhdp.2010.11.011
are a result of efforts to protect the outcomes of one’s in-group (e.g., Lowery et al., 2006), rather than an objection to cultural norms of meritocracy."
2.2. Chemical Exposures,"These concentrations of fluoxetine and propranolol were chosen in order to represent high environmental concentrations (based on surface water, wastewater effluent, and predicted environmental concentrations) up to those shown to result in effects on fish [26–29], or where the fish plasma model [30] would predict concentrations above human therapeutic levels (Cmax)."
Introduction,"(Ig)–like domains and whose cytoplasmic region contains immunoreceptor tyrosine-based inhibition motifs that mediate the binding and activation of the protein tyrosine phosphatases SHP-1 and SHP-2.(19,20) Tyrosine phosphorylation of SIRPα is triggered by various growth factors and cytokines as well as by integrin-mediated cell adhesion to extracellular matrix proteins."
1. Introduction,"In [36], the LBP is adopted to describe the neighboring relationship not only in image space, but also in the responses by convolving multi-scale and multiorientation Gabor filters."
Methods,Stability is often reached after only five or so convergent interviews [50].
Discussion,"…projection neurons [medium spiny neurons (MSNs)] increase their firing rate
following local application of GABA antagonists (Bernardi et al., 1976; Nisenbaum and Berger, 1992; Kita, 1996; Darbin and Wichmann, 2008), which should, in theory, increase inhibition to the GPe via the indirect pathway."
Nested-PCRs,"For controls, all three primer pairs were tested in the second-round PCR. Primers specific to Botrytis, Cladosporium and Fusarium (Table 1) were designed based on the
ITS sequences from our previous publication (Shipunov et al., 2008)."
INTRODUCTION,"The EPIYA motifs have been classified into four types, A, B, C and D (Higashi et al., 2002a), based on the amino acid sequences following each type and all types can be phosphorylated in vitro."
,"The processes of tessera formation and their relationship to crustal plateaus have been explored in an extensive body of work [e.g., Head and Crumpler, 1987; Herrick and Phillips, 1990; Bindschadler and Head, 1991; Bindschadler et al., 1992a, 1992b; Bindschadler, 1995; Grimm, 1994; Brown and Grimm, 1997; Hansen and Willis, 1996, 1998; Ivanov and Head, 1996; Pritchard et al., 1997; Gilmore et al., 1997, 1998; Head and Basilevsky, 1998; Phillips and Hansen, 1994, 1998; Hansen et al., 1997, 1999, 2000; Ghent and Hansen, 1999; Banks and Hansen, 2000]."
INTRODUCTION,"AML is characterized by the aberrant juxtaposition of the oncogene ecotropic viral integration site 1 (EVI1), with regulatory elements of ribophorin 1 (RPN1), resulting in overexpression of EVI1 (Buonamici et al., 2003)."
THE PATHO-ETIOLOGICAL ISSUE,"Supporting this theory, it has been shown that use of non-steroidal anti-inflammatory drugs (NSAIDs), particularly ibuprofen, was associated with a lower risk for PD (Chen et al., 2003; Gao et al., 2011)."
Introduction,"Beneficial fungal secondary metabolites have a wide range of applications, including antibiotics (penicillin and cephalosporin [52]), immunosuppressants (cyclosporins [140]), cholesterol-lowering drugs (statins [115]), angiogenesis inhibitors (fumagillin derivatives and pseurotin derivatives [5, 15]), anti-osteoporosis agents (orsellinic acid derivatives F-9557 A and B [23]), anti-migraine and hypertension-lowering medications (ergot alkaloids [73]), plant growth hormones (gibberellins [27]) and food additives (carotenoids [7])."
4.1 Design,"Except for some parameter values, the game studied by Schneider and Kube is similar to the individual wage treatment in Abeler et al. (2010)."
5. Discussion,"The majority of our findings are in line with prior studies such as those dealing with the adoption of mobile technology (Kim and Garrison, 2009; Lee and Park, 2008), with two notable exceptions."
INTRODUCTION,"Interestingly, the HDAC4-
Dach2-myogenin transcriptional axis is also required for full
induction of the ubiquitin E3 ligases MuRF1 and atrogin-1 that
promote atrophy (Cohen et al., 2007; Macpherson et al., 2011;
Moresi et al., 2010)."
4.2 Implementation,"While targets are expressed in Domain Notation[9] in the PONDER framework , we treat the domain name for targets as the name to be mapped to managed entities in a J2EE application server."
Introduction,"Similarly, the typical primate pattern of males being larger than females may have been selected against through generations of large, aggressive males dying during periods of energetic stress (Wright 1999)."
Diagnostic approach for CNS vasculitis,"If a cerebral vasculitis of autoimmune origin is suspected, there has to be first a pretest verification: predominantly females, young, no previous history of cardiovascular disease, focal or multiple lesions evidenced in a brain MRI or CT [17]."
DISCUSSION,"Finally, the role of MMPs in fibrogenesis is complicated by their apparent role in both the resolution of liver fibrosis, in which MMPs promote ECM degradation, and their role in clearance of fibroblastic HSCs (9, 22, 23, 41)."
Methods,We quantified the maximum C biomass that could be stored per unit area using two methods: (1) 90th-percentile QR and (2) OLS regressions (Supplementary Methods).
,"4, December, 2013 translocation of these enzymes to the plasma membrane and/or other membrane (Littler et al., 2006; CorbalánGarcía & Gómez-Fernández, 2010)."
Methods,"A subset of patients (n = 74) were screened for the multiple endocrine neoplasia 1 (MEN1) gene using direct bidirectional sequencing and multiplex ligation-dependent probe amplification.(19) In addition, 36 patients had stored urine samples collected before undergoing TSS; in these samples, spot urine calcium and creatinine were measured using the Dimension Clinical Chemistry system (Siemens Healthcare Diagnostics, Tarrytown, New York)."
Discussion,"[3, 10] In addition, patients with lower economic status have even less perception of glaucoma."
2. Methods,"Construct validity of the CORE as a measure of melancholia
Vares et al. (2015) investigated the underlying dimensions of depression
comparing instruments that measure depression from different perspectives – namely, a self-report symptomatic scale (Beck Depression Inventory), a clinician-rated…"
INTRODUCTION,"However, this ignores the biological function of a negative emotional reaction such as a pain reaction, since these have evolved to protect an individuals overall welfare (Ohl, 2011)."
Methods,"with the saturated b-wave amplitude Vmax, the flash intensity K required for semi-saturation as a measure of retinal sensitivity, and the slope related exponent n [27]."
Introduction,"As reproduction appears the key trait maximizing fitness (Viblanc et al. 2010), we predicted that greater allocations into reproduction should be made in the presence of greater number of kin, either due to a positive effect of kin numbers on energy income, or if more female kin provide a safer…"
Method,"We have compared gluconeogenic measurements using our method based on average deuterium enrichment with those of the C-5 HMT method [10] under conditions when fractional gluconeogenesis is low, intermediate and high."
Method,"We assessed opposition to Arab immigration by
asking participants to assign a limited number of immigrant visas to various groups (e.g., East Asians, Arabs, Eastern Europeans), and then taking the reverse-scored proportion of visas assigned to Arabs (Kteily et al., 2015)."
Discussion,Nuclear localization of PTOV1 is required for the stimulation of cell proliferation (Santamaria et al. 2005; Santamaria et al. 2003).
1. Introduction,"As such, direct analysis of wine by ICP-MS can affect plasma conditions and sample transport thus causing variations in signal stability and intensity [9,10]."
2,"…3 e (a)s ) assumed asymptotically flat (therefore noncompact) at spatial infinity and geodesically complete [so that, due to the Hopf-Rinow theorem [39], every two points of Σ τ may be connected by a minimizing geodesic segment and there exists a point p ∈ Σ τ from which Σ τ is geodesically…"
Discussion,"The maintenance of close nest burrows (King 1989b; Viblanc et al. 2010), greater tolerance (King 1989a; V.A. Viblanc, C. Pasquaretta, C. Sueur, R. Boonstra & F.S. Dobson, unpublished results) and less infanticide (Dobson 1990; Stevens 1998) between kin during this highly energy constraining period…"
A. Purely Unsupervised Sparse Representation,"We optimize using RMSProp [11] and Adam [12] gradient descent solvers, which both obtain relatively similar results."
,The loading values are arranged in such a way that the changes of the properties of fluorophores can easily be caught throughout the cooking kinetic of meat samples (Boubellouta and Dufour 2008).
4. Discussion,"However, increased activation and connectivity in PCC have been exploited in patients with epilepsy.([14]) One possible interpretation for the paradox was that there might be a compensatory mechanism that occurs in the resting state results."
4. Discussion,"The result is consistent with the suggestion by Furuya et al. (1994; 2000) that the contribution of the Rydberg states to CH+3 is comparable to that of the (1t2)
 ‚àí1 state."
METHODS,"TSSs of HERG1b, KCNQ1a, and KCNQ1b genes were determined with Ambion‚Äôs RNA-Ready cDNA Human Heart RNA Ligase-Mediated Rapid Amplification of cDNA Ends (5 -RACE) kit, as previously described (15)."
Methods,"We screened for potential TF binding sites using STAMP [59], with the motifs’ position weight matrices (PWMs) retrieved from the TRANSFAC database [60]."
METHODS,"These concentrations were selected to approximate the levels of contamination that are predicted to occur in a clinical setting (Benjamin & Wagner, 2007)."
RESULTS,"Maintaining a negative DCm induces Ca 21 accumulation in mitochondria (11, 12, 19)."
MATERIALS AND METHODS,"In addition, the discriminative power of the selection criteria used for a UK AS cohort (Selvadurai et al, 2013) and the effect of the number of biopsy cores (Ochiai et al, 2005) containing cancer were evaluated."
Methods,"In time-to-event analysis, Cox proportional hazards regression models that controlled for study design were used to estimate crude and adjusted hazard ratios (AHR) and 95% confidence intervals (CI) for covariates of interest [34]."
Introduction,"A poor performance on the FCSRT has also shown a high correlation with atrophy in the medial temporal lobe (Sánchez-Benavides et al., 2010; Sarazin et al., 2010) and was significantly associated with cerebrospinal fluid (CSF) AD-biomarkers (Wagner et al., 2012), increasing the validity of this…"
Introduction,"In line with this observation, PCP induces in humans a behavioral changes including psychotomimetic activity, amnesia (Nishijima et al., 1996) and schizophrenia (Goff and Wine, 1997)."
6. General discussion,Todd and Oomes (2002) and Todd et al. (2004) criticized these finding as obtained in degenerate conditions and with a very limited field of view.
Discussion,"Similarly, previous results demonstrated that everolimus (an analog of temsirolimus) did not exert an effect on VEGF-dependent endothelial cell chemotaxis in vitro[75]."
Characterization of Brain Dynamics,"Using Beamformer Techniques: Advantages and Limitations
81
Other systematic effects of the CSSM model were also considered and evaluated in Quraan and Cheyne (2010), including the effect of distance between suppression point and interferer, the effect of the size of the suppression region, the…"
INTRODUCTION,"The latter technique is also called mosaicplasty or the Osteochondral Autograft Transplant System (OATS), and it achieves a congruency of the articular surface in the loadbearing zone of the femoral condyle [1,2]."
Methods,"If the normality assumption was rejected at the 1% level with the Shapiro-Wilk test on the model residuals (28), an analysis with the use of rank-transformed datawas performed."
3. Materials & methods,"Appropriate 2D pulses for imparting these contours were computed as described in [22], with the ‘‘slow” dimension of both the first and second 2D pulses chosen as the x axis."
4 Experiments,"Unlike in (Sriperumbudur et al., 2017; Sutherland et al., 2017), the score function Ĵ(T ) cannot be used as a metric to compare different factorizations of the estimated distribution, as it is dependent on the specific factorization of the joint distribution."
Discussion,"…by E. coli expressed P450 1A5 and 3A37 support these findings; P450 1A5 produced exo-AFBO and AFM1 (AFB1 concentrations: 2–500 μM) in a ratio of 1: 2, while P450 3A37 produced exo-AFBOandAFQ1 (AFB1 concentrations: 0.1–1000 μM) in a ratio of 1: 6 (Rawal et al., 2010b; Yip and Coulombe, 2006)."
Limitations,"3B as well as in prior work (Boly et al., 2012; Doucet et al., 2011; Lee et al., 2012;Marrelec et al., 2008), RSNs are hierarchically organized."
Results and Discussion,"This result however is inconsistent with other results [6, 7] that established connections between calcineurin/NFAT and Notch."
,"One specific approach to improve Java RMI is to support dynamic caching of shared objects on the accessing nodes, as done in Javanaise [10]."
2.1 Kernel Conditional Exponential Family,"When HY is infinitedimensional, however, the family can approximate a much broader class of densities on Rd: under mild conditions, it is shown in Sriperumbudur et al., 2017 that the KEF approximates all densities of the form {q0(y) exp (f(y)−A)|f ∈ C0(Y)}, A being the normalizing constant and…"
Methods,"A study focused on school nurses (n = 167) and their preparedness to teach within the context of sexual health care revealed that although over 75% of the participants were involved in the provision of sex education, over half expressed the need for further development and education in this area (McFayden 2004)."
Methods,"Cells at passages 3–5 were labeled with FITC conjugated anti-rat CD44, anti-rat CD45, anti-rat CD90 antibodies (Caltag Laboratories Inc, USA) and characterized by fluorescence activated cell sorting (FACSCalibur, Becton-Dickinson, USA) [20]."
,5 Proof of Proposition 5 The proof is similar to Parke (1999). Assume that γk exists.
1. Introduction,"…Van den Heede et al., 2007), others prefer a nurse-reported measure of nurse-to-patient ratio (i.e., number of patients assigned to a nurse during the most recent shift) due to known reliability and validity issues of staffing measures derived from administrative databases (Aiken et al., 2002)."
INTRODUCTION,"Genetic and molecular models explain trichome patterning by a transcriptional network of trichome promoting and repressing genes (Ishida et al., 2008; Pesch and Hülskamp, 2009; Balkunde et al., 2010)."
Results,"There is increasing evidence that cyclins play important roles in regulating cell cycle progression (Malumbres and Barbacid, 2001; Olashaw and Pledger, 2002; Murray, 2004; Chulu and Liu, 2009)."
Discussion,"In this context, it was also shown recently that cellular protein profiles can be inherited beyond cell cycle durations.(34) From a technical point of view, our approach avoids the requirement of chemical cell synchronization,(14,35) which may induce additional stress responses in cells, including the activation of apoptosis by the chemical compounds themselves."
2. Methods,"Participants ran at 10 kph for a 2-min familiarisation period, after which marker coordinates were recorded for five gait cycles (Scurr et al., 2010, 2011) in three breast support conditions (no bra, everyday bra and sports bra)."
2. Related Work,"…form of plan recognition that focuses on inferring users’ goals without concern for identifying their plans or sub-plans, goal recognition models have been automatically acquired using statistical corpus-based approaches without the need for hand-authored plan libraries (Blaylock and Allen 2003)."
Methods,"The CCI includes 19 diagnoses, converted from ICD-9 codes, which are weighted based on severity and summed as a single index."
4. Discussion,"…habitat induced by natural (e.g., bamboo die-offs as a result of mass flowering, earthquake-induced landslides) and/or human (e.g., land use/cover change, agricultural expansion, bamboo harvesting) disturbances (Liu et al., 2001; Mackinnon and De Wulf, 1994; Viña et al., 2007; Wang et al., 2008)."
Methods,"A modified version of the SpearmanBrown calculation determined the intraclass reliability coefficient associated with 1, 2, 3, 4, 5, 6, and 7 days of activity [5, 14, 15]."
,"Freshly isolated IEC and HT29 colonic adenocarcinoma cell lines were cultured in the presence or absence of TNFa (33) for 48 h, and culture supernatants were assayed for IL-8 and GROa production by ELISA as described previously (34)."
2. RELATED WORK,"We used HMMs and 3D computer vision methods to model phonological aspects of ASL [31, 33] with an unconstrained sentence structure."
Discussion,"…studies, comprising the possibility of high throughput with phenotypic characterization upon drug stimuli and may be coupled with high content screening platforms for identification of toxic compounds, as previously described for other 3D systems (Celli et al. 2014; Wenzel et al. 2014)."
4.2.2 Experimental Design,"Related work has reported problems with spammers and unethical workers, who produce incomplete or absurd output (Feng et al. 2009, Mason & Watts 2009, Kazai, G. 2011). In our experiment, for example, text fields were provided for writing down each question based on investigations in Aker, El-Haj, Albakour & Kruschwitz (2012) who report that text fields are a good design selection in order to detect unwilling or less careful workers."
Methods,"For the second source of uncertainty, we used the data given in Reynolds et al. (2009)."
2.2. The (3 + 1)-dimensional Lorentz group revisited,"To finish, it is worth mentioning that in [12, 13] it has been shown that both the Jonesmatrix formalism and the Stokes parameters in polarization optics can be reformulated as two different representations of the same Lorentz group."
Methods,We used the five-item parent-reported CSHCN Screener to identify children with chronic conditions [23] and computer-assisted telephone interviews (CATI) for data collection during the screening procedure.
The C-terminal Phosphoinositide-Binding Domain of dMyD88 Is Necessary for Toll Signaling in Development,"However, recent reports claim that Toll signaling occurs from an endocytic compartment (Huang et al., 2010; Lund et al., 2010)."
shep,"In addition, homozygous BG00836 animals displayed defects in eclosion and wing expansion (Table 1), two behaviors under regulation by peptidergic neurons (Park et al. 2003; Peabody et al. 2008)."
1 Introduction,DBMM is extensively evaluated in terms of classification performance on two benchmark databases (detailed in (Ullah et al 2008) and (Pronobis et al 2010) respectively) with laserscanner data collected from mobile robots navigating in indoor scenarios.
Methods,"The sulphate dehydrate part of the implant is gradually resorbed during 7–8 weeks and being replaced by ingrowing bone that remodels to form trabecular bone, supplied by the remaing hydroxyapatite nanoparticles thus incorporated in to the newly formed trabecular bone [8]."
Discussion,"The extirpation of ground squirrels from the boreal forest (Gillis et al. 2005; Donker and Krebs 2011), poor active-season survival, low recruitment rates, immigration from nearby low elevation-meadow habitat and population growth rates <1.0 provide convincing evidence that the boreal forest…"
Methods,Twitch interpolation was used to assess the degree of triceps surae voluntary activation (Bulow et al. 1995) (see Fig.
3. Discussion,"This implies that norm-deviations have similar effects in online group settings, in online individual settings (Brody & Pena, 2013; Peña & Brody, 2014), and offline group settings (Marques et al., 1988)."
INTRODUCTION,"This redistribution could favor venous congestion in some of the flaps, leading to the most common vascular complication, the diffuse venous congestion of the DIEP flap, neither caused by pedicle-related issues (such as venous thrombosis or kinking) nor by technical errors (for example, deficient suture or avulsion of the pedicle).[6,7] This phenomenon is observed in 2-10."
Methods,"The oscillator block (OSC) is composed of Nosc neural oscillators with frequencies distributed over a range (f1, f2) consistent with neurobiological observations [21,52,79-81]."
Discussion,"However, conflicting results from studies in murine models have been published regarding the role of mTOR for the development of embryonic and extraembryonic tissues (Gangloff et al., 2004; Shiota et al., 2006; Wullschleger et al., 2006; Guertin and Sabatini, 2007; Yang and Guan, 2007; Rosner et al., 2008)."
OS and assisted reproduction,"et al where follicular fluid from women undergoing IVF was evaluated for OS biomarkers including LPO and TAC (127, 131)."
SDS-PAGE and immunoblotting,"The gels were then transferred to membranes and incubated overnight with the prospective mAbs as described previously (Fujishima et al., 1990; Iwatani et al., 2005)."
INTRODUCTION,"Another therapeutic option to create a fibrin clot is to make microfractures or drill the subchondral bone at the site of the defect [1, 2]."
Methods,"were extracted and sequenced on a Roche GS Junior instrument, as previously described [25, 31, 32]."
,"Indeed, although the reversal potential of GABAergic responses in mature animals varies across different neuron types (24–26) and locations (27, 28), it is generally close to the resting membrane potential, thereby having a shunting effect at rest."
Discussion,These observations have relevance to a recent finding where a significant correlation was demonstrated between the expression of ADIPOR1 and ADIPOR2 mRNA in human skeletal muscle and in vivo parameters of glucose and lipid metabolism [49].
,"This interference model has been studied recently by a number of authors; for example, see Jain et al [11], Hamdaoui and Ramanathan [10], and Gupta, Musacchio and Walrand [6]."
3.1 The Decision Tree,"Some strategies have been proposed adjusting the decision tree induction to be more sensitive to imbalanced class distribution (Hulse et al. 2007):
• For imbalanced class distribution, pruning a decision tree can over generalize and completely ignore the positive class, and so decision trees are…"
Methods,Cells stably expressing AURKA-Flag were cultured in SILAC labelling medium containing 107 mg l 1 D3-leucine (heavy).
Methods,The exon/intron structures of the grape AP genes were determined from alignments of their coding sequences with corresponding genomic sequences using the est2genome program [24].
Introduction,"Interestingly, MHC I and ERAP1 were coordinately expressed in normal and, to a lesser extent, neoplastic cells and tumor lesions (13, 14)."
"TEHILA KAISMAN-ELBAZ,1 ISRAEL SEKLER,2 DANIEL FISHMAN,1 NATALY KAROL,1 MICHAL FORBERG,1 NICOLE KAHN,1 MICHAL HERSHFINKEL,1* AND WILLIAM F. SILVERMAN1","L I S S , I N C .
chains united by disulfide bonds (Jones and Jomary, 2002; Leskov et al., 2003), which represents the mature, secreted form (sCLU, 75 kDa) of the protein."
Methods,"The glucagon (1–29) concentration was measured by RIA using two types of kit: EURIA-Glucagon (R-E; EuroDiagnostica, Malm€o, Sweden) and Glucagon RIA Kit (R-M; Millipore, Billerica, MA, USA)."
DISCUSSION,"This result is not consistent with other reports, which indicated that increased intracellular H2O2 played an important role in arsenic trioxide-induced cell death in cervical cancer cells (20), APL cells (18), hepatocellular carcinoma HepG2 cells (24), and glioblastoma A172 cells (14)."
Introduction,Hemicellulose hydrolysates contain high amounts (up to 20–30%) of xylose and arabinose (Hahn-Hägerdal et al. 2006; Leandro et al. 2008; Hector et al. 2008).
Results,"PAN (polyadenylated nuclear RNA), is the most abundant transcript made during the lytic cycle, and is directly induced by RTA [6]."
INTRODUCTION,"…the Drosophila wing, for example, the localization of Fz and Dsh becomes restricted to the distal edge of the apical cell membrane, and these PCP complexes are mirrored at the proximal edge by accumulations of Vang and Pk (Axelrod, 2001; Bastock et al., 2003; Strutt, 2001; Strutt and Strutt, 2002)."
Present Address:,"To date, all studies of the circatidal swimming rhythm in ovigerous blue crabs have been conducted in an estuary with strong
semi-diurnal tides (Forward et al. 2003, 2005; Forward and Cohen 2004), and the behavior of ovigerous crabs from other tidal regimes, including estuaries with negligible…"
