sectionName,string
Discussion,"Moreover, in agreement with those of some authors [17, 21], but in contrast to those of others [15, 16, 22], our results showed no significant relationships between the glucocorticoid CD and QUS parameters."
RESULTS,"In agreement with previously reported data (48, 53), RA treatment of the neuroblast-like (N-type) and RA-sensitive SY5Y and KCNR cell lines caused a marked morphological differe tiation characterized by the extension of neurites exceeding at least twice the length of the cell soma clearly detectable after 4 days (Fig."
Conclusions,"Quality of the analyzed RNA samples was evaluated using electropherograms obtained from microcapillary electrophoresis
microcapillary electrophoretic RNA separation (by Agilent 2100 Bioanalyzer) showed higher sensitivity for the assessment of RNA quality (Schroeder et al. 2006)."
INTRODUCTION,"The spike protein of CoVs is a membrane glycoprotein that contains important antigenic determinants and neutralizing epitopes and plays a key role in mediating the entry of the CoVs into host cells through receptor binding and membrane fusion (Cruz et al, 2008; Sun et al, 2008; Li, 2015)."
2. Methodology,"Line and hard were chosen because they have served in various WSD studies to date (e.g., Leacock et al., 1993) and a corpus of occurrences of these words from the Wall Street Journal corpus was generously made available for comparison.2 Serve, another word frequently used in these studies, did not‚Ä¶"
Experimental design,"…protein pattern differential analysis
Total proteins were extracted from the shoots of two biological replicates corresponding to different pots (for treatments i, ii, and iii) and separated by 2-DE; MS/MS analysis and protein identification were performed as described in Farinati et al. (2009)."
,"At the end of a 20-min stabilization period, Ca(21)dependent contractile reserve was assessed as described by our laboratory (8,10,14,16)."
Methods,"The economic costs of physical inactivity are evaluated using the cost-ofillness approach,2 where the medical and non-medical costs of NCDs associated with inactivity are evaluated (Oldridge, 2008)."
METHODS,The estimation of glomerular function by this formula may be superior to that based on creatinine clearance in children (20).
5 Experimental Results,"All our experimental settings match previous work (Yamada and Matsumoto, 2003; McDonald et al., 2005; Koo et al., 2008)."
DISCUSSION,(13) assumed the trunk to be one cylinder and obtained the Z value using a network circuit model with the detector electrodes on both sides of knee and elbow.
Discussion,"For example, increased Fe (Smith et al., 2010) and Zn (Religa et al., 2006) have been observed in the cortex of human AD patients."
Method,See Pascalis et al. (2005) for details regarding image properties and editing.
,"or in any medium, provided the original work is p the formation and evolution of meteorite parent bodies (Ebihara et al. 2011; Nagao et al. 2011; Nakamura et al. 2011; Noguchi et al. 2011; Tsuchiyama et al. 2011; Yurimoto et al. 2011)."
Methods,"1996) survey; (2) at least one twin reported that he had children born between 1974 and 1988; and (3) at least one twin met criteria for a lifetime diagnoses of DSM-III-R alcohol dependence (for COA) or drug dependence (for TAP) (as determined by the HDS; Tsuang et al. 1996), or both twins were part of a random sample of non-substance dependent control pairs."
Methods,"Finally, if there is a significant association between a candidate SNP and BPF, we performed causal pathway analyses using Cooper‚Äôs Local Causal Discovery algorithm [28] to determine whether the relationships between candidate SNP and BPF is mediated by T2LV."
Discussion,"Our suggestion that the Andropogoneae of the Panicoid subfamily is monophyletic diVers from the results from the tb1 gene (Lukens and Doebley 2001), but is in agreement with reports based on other genes (Clark et al."
Introduction,"The determination of model parameters (Mendes and Kell, 1998) and the transfer of in vitro determined parameters to in vivo conditions (van den Brink et al, 2008) is essential but very difficult."
Discussion,"Notably, a large number of propionylation sites were found not only in T. thermophilus, as previously reported (Okanishi et al. 2014), but also in another thermophilic bacterium, G. kaustophilus (Fig."
2. Mechanism of Action,"Also, some papillae from frontal eye field and dorsolateral pons core on the other side and papillae from flocus and cerebellum dorsal vermis are involved in it (Kuicken et al., 2001-2002; Lee et al., 2006; Parker et al., 2009)."
MATERIALS AND METHODS,"been shown to be long circulating, with or without extensive pegylation (26, 27)."
Introduction,Mammalian UCEs have been linked to a diverse set of regulatory functions including transcriptional enhancers (Woolfe et al. 2005; Pennacchio et al. 2006; Lampe et al. 2008; Visel et al. 2008; Viturawong et al. 2013) and noncoding RNAs (ncRNAs) (Feng et al.
II. RELATED WORK,"However, only Konkol and Konopı́k [11] evaluated their system according to the CoNLL metric and reported an F-score performance of 74."
Discussion,"Our results indicated that concentrations of CRP, Hp and SAA increased significantly in pigs infected with H1N2, but these increases were smaller than reported previously for various bacterial pig diseases (Heegaard et al., 1998; Sorensen et al., 2006; Pomorska-Mól et al., 2011a, b)."
DISCUSSION,CXCR4 by various receptor tyrosine kinases has been linked to both normal and disease-related signaling in multiple cell types.(16-19) This transactivation often involves a physical association between receptors and site-specific phosphorylation of CXCR4 that activates various signaling outcomes.
1. Introduction,"Therefore, ScvO2 has become a metabolic monitoring parameter with extraordinary value in the resuscitation of septic shock patients and a cornerstone of an outcome-oriented algorithm such as early goal-directed therapy [3-5]."
Discussion,"Velthuis et al. (2009) allowed us, through their study, to establish some similarities with the results of the present investigation."
1 Introduction,"Deciding what to ask and how is an indicator of machine understanding (Mostafazadeh et al., 2016), as demonstrated in machine comprehension (Du et al., 2017; Zhou et al., 2017b; Yuan et al., 2017) and question answering (Tang et al., 2017; Wang et al., 2017)."
Mutant rescue,"RNA isolation, reverse transcription-PCR, and northern analysis Total RNA was isolated from vegetative cells following the methods of Wilkerson et al. (1994)."
DISCUSSION,"It is clear that ingressing furrows in both cytokinetic cells and the early fly embryo require membrane trafficking pathways as part of the furrowing mechanism (Lecuit and Wieschaus, 2000; Albertson et al., 2005; Prekeris and Gould, 2008)."
Methods,"5 concentrations were computed for each participant using a hierarchical spatiotemporal model fit with a pragmatic estimation procedure described elsewhere [30,31]."
1. Introduction,"Importantly, none of these studies have attempted to simultaneously examine the influences of individualand neighborhood-SES, the built environment, and the social dimensions of neighborhoods (Ding et al., 2011)."
Introduction,"We recently cloned, mapped and functionally characterized P450 1A5 (Yip and Coulombe, 2006) and 3A37 (Rawal et al., 2010b; Rawal et al., 2009) from turkey liver, which, like their human orthologs,
produced exo-AFBO, and the detoxified metabolites aflatoxin M1 (AFM1) and aflatoxin Q1 (AFQ1),…"
4. Discussion,"The study results are also consistent with the results of previous studies, in which the researchers found that SHS exposure significantly reduced neonate’s birth weight [27,34,37,49]."
"2007, 179: 5659–5668.","In a previous work (17), we studied the tumor-immune system dynamics in the presence of effector T (TE) cells that can potentially reject or induce the rejection of the tumor, and TR cells, by formulating a simple mathematical model for the interaction between a solid tumor and the lymphocytes on its adjacent lymph node."
Introduction,"This approach – a kind of ‘Artificial Life route’ to self-organized criticality – could promote the development of conceptual models explaining how organisms are driven towards criticality in an abstract level, working as ‘proofs of concept’ (Barandiaran and Chemero, 2009) and supporting existing and future experimental findings."
1. Introduction,"Other studies have found that GAD patients have a lower level of peripheral benzodiazepine receptors on their T lymphocytes [36], suggesting that benzodiazepines (which are antianxiety drugs) may also exert a regulatory effect on immune function [37]."
DISCUSSION,"The existence of bona fide human naive pluripotent stem cells remains controversial, although various methods have been reported for maintaining hPSCs in states similar to those of mESCs (Hanna et al., 2010; Gafni et al., 2013; Chan et al., 2013; Takashima et al., 2014; Theunissen et al., 2014; Valamehr et al., 2014; Wang et al., 2014; Ware et al., 2014; Chen et al., 2015; Duggal et al., 2015; Hayashi et al., 2015; Qin et al., 2016)."
1. Introduction,"…(Buttle et al., 2006), and there are many examples of studies examining the adoption of mobile technology and mobile services (Balocco et al., 2009; Kim and Garrison, 2009; Liang et al., 2007), to the best of the authors’ knowledge, this is the first study to combine these two perspectives in an…"
Methods,"Pubertal stage was scored by trained nurses according to Tanner (24,25) as a means of controlling for differences among children in maturational development not captured in reference growth curves for BMI (26)."
Introduction,evolutionary transitions between different levels of carnivore sociality as well as insights into the mechanisms driving social evolution in general (Schneider and Kappeler 2014).
,"br A recent work (Bhuiyan et al., 2004) in the SCNT bovine field demonstrated that transfected ear fibroblasts were less able to develop to the blastocyst stage than their non-transfected counterpart, regardless of passage number (early or late). More likely, discrepancies among results reported up to now are due to differences in vector type, transfection protocols (Bhuiyan et al., 2004), NT methods and donor cell culture conditions (Wells et al., 2003; Miyoshi et al., 2003). Furthermore, the site of gene(s) integration(s), the transgene used and its possible interference in endogenous gene expression could influence results (Hodges and Stice, 2003). Another aspect to consider is donor cell lines and genotypes, since Heyman et al. (2002) found that four different subcultures isolated from a single skin biopsy resulted in significantly different NT blastocyst rates (ranging from 5 to 30%), and Kühholzer et al."
Discussion,"However, one of the above studies included both not on ART and ART-experienced patients [17] and also was a secondary data analysis of 642 patients."
Methods,"The methods working directly on the count data can be broadly divided into parametric (baySeq [14], EBSeq [24], ShrinkSeq [27], edgeR [23], DESeq [7], NBPSeq [15] and TSPM [13]) and non-parametric methods (NOISeq [25] and SAMseq [26])."
4. Discussion,"A key in vitro finding was the increased release of cytochrome c, the molecular initiator of intrinsic apoptosis in many cancer cell lines, including: non-small cell lung carcinoma (H460) [16,17], squamous cell lung carcinoma (CH27) [18], hepatocellular carcinoma (HepG2, HCCM, and Hep3B) [24], nasopharyngeal carcinoma (NPC) [25,26], human neuroblastoma (SK-N-Be(2c) and SJ-N-KP) [27], premalignant keratinocytic (HaCaT) cells [33], skin fibroblast (Hs68) [33], epidermoid carcinoma (A431) [33], head and neck SCC (SCC25) [33], skin melanoma (A375) [33,34,36], and tongue squamous cell carcinoma (SCC-4) [40]."
,"Intradural xtramedullary metastatic lesions associated with primary tumors riginating outside the neuroaxis are uncommon, occurring in 5% of ll spinal metastasis [3]."
Introduction,"delayed in monoamine oxidase A-deficient (Tg8) neonatal mice that display high 5-HT levels in the CNS (Cazalets et al., 2000)."
Methods,"The LDA parameters were estimated through variational Bayesian inference as described in Blei et al. (Blei, Ng, and Jordan 2003)."
Methods,"DBL1 (3D7 and 7G8), DBL1+2 FCR3, DBL2 FCR3, DBL3 (FCR3) and DBL5 (FCR3) were coupled at 1 mg/million microspheres [24]; FV2 was coupled at 3 mg protein/million microspheres based on previous optimization studies [23]."
CVL1/CVP2,"However, CVP2 has higher catalytic activity than CVL1 in vitro and the cvp2 mutant shows early termination of vascular elongation, while the cvl1 mutant resembles wild type, suggesting an unequal redundancy in which CVP2 plays a more significant role in PtdIns(4,5)P2 degradation and PtdIns(4)P production (Carland and Nelson, 2009; Carland et al., 1999; Carland and Nelson, 2004)."
2. Perspective Projection of Lines,"The above equation is the starting point of absolute perspective pose estimation [8, 14, 13, 9]: given a set of 3D–2D point correspondences (xi ↔ Xi), one can recover the 3D rigid body transformation (R, t) : W → C acting between the world coordinate frame W and the camera coordinate frame C."
VvMYB4‑like is localized to the nucleus,"The C2 motif contains the core sequence LXLXL, which is also present in the EAR repressor motif (Jin et al. 2000; Aharoni et al. 2001)."
DISCUSSION,"It should be recognized nevertheless that the previously proposed formation and decay times of this hKL intermediate (Dioumaev and Braiman, 1997a) are now concluded to have been incorrect."
Background,"Dissociative conscious sedation as a method with the characteristics of maintaining spontaneous ventilation, patient cooperation, patient comfort and enough amnesia has been reported in 2011 [17]."
4.1 Introduction,"The problem of maximizing the amount of data transmitted up to a certain point is considered in [29, 46, 77, 94]."
Results,"Among them, HWP1 and ALS3 encode adhesins and are activated by the transcriptional regulator Efg1 during hyphal formation (Argimón et al. 2007)."
INTRODUCTION,"Studies have shown that hyperuricemia could accelerate renal disease in the remnant kidney model and cyclosporine nephropathy [4, 7, 8]."
Methods,By taking a qualitative approach to this part of the study and targeting registered nurses with appropriate experiences the study’s credibility was strengthened (Gabrielle et al. 2008).
Introduction,"Although CD5 is a transmembrane molecule, a soluble form of human CD5 (shCD5) can be generated in activated T lymphocytes as a result of proteolytic cleavage [18]."
DISCUSSION,"The downregulation of IL-12 and TNF-α by atRA could further redirect the immune balance toward immunoglobulin production and a humoral immune response as suggested by the studies in vitamin A deficient mice (53, 54) and the increased susceptibility of vitamin A deficient children to measles (7, 55)."
Method,"First, correlational and principal components analyses were used to examine the relationship between TVA parameters and performance on the Fixed and Ran-
dom versions of the SART (Robertson et al., 1997)."
DISCUSSION,"Previous studies have also shown that lower levels of BDNF were associated with lower levels of NPY in both rat brain and cultured neurons (Barnea and Roberts, 2001; Nawa et al., 1993, 1994)."
Discussion,"Our participants had performed the movements
 only twice during the intervention epoch while in the ‚Äö√Ñ√≤expert‚Äö√Ñ√¥ studies participants had experienced motor training over years (Calvo-Merino et al., 2005, 2006; Haslinger et al., 2005), several days (Reithler et al., 2007) or weeks (Cross et al., 2006)."
INTRODUCTION,"…for comparing VBM pre-processing algorithms besides comparison to empirically derived information we report a qualitative comparison of our findings with well-established anatomical distribution patterns associated with AD pathology (Braak and Braak, 1991; Frisoni et al., 2010; Hyman et al., 1997)."
5. Outlook and discussion,"Experiments on standard testbed videos demonstrate that our algorithm possesses comparable or superior performance comparing to the state-of-the-art approaches designed for specific applications [11, 9, 17, 18, 5, 13]."
Discussion,"As TIMP-1 functions not only as a MMP-8 inhibitor, but also exerts proinflammatory and growth factor –like characteristics, it may promote inflammation and atherogenesis [19, 20]."
RESULTS,"Starting from this point, practically all free arachidonic acid that still remained in the medium and in the cells became complexed by serum albumin present in the medium (Dymkowska et al., 2006)."
DISCUSSION,Similar results were also observed by Potter et al. (1996) and Balmir et al. (1996) who reported that weaning hamsters consumed 6 to 7.5 gm of food daily that contained isolated soy protein.
Discussion,"These results along with that reported by others [19,20] using error corrective feedback support KramerJohansen et al."
INTRODUCTION,"…et al., 2011), in the virulence
of some bacteria like extraintestinal pathogenic E. coli strains,
Edwardsiella tarda, or Salmonella typhimurium and plays a role
in the biosynthesis of antibiotic and toxins (Dang et al., 2011;
Garcie et al., 2016; Verbrugghe et al., 2015; Vivien et al., 2005)."
Discussion,"The loss of white matter following injury might be the result of the retraction or degeneration of injured descending fibres (Schwab and Bartholdi 1996), although this typically occurs over only short distances (Schnell and Schwab 1993) and therefore probably does not explain the loss seen in the present study."
4. Discussion,"The location of this plasticity is also consistent with previous functional imaging research showing cross-modal activity for visual motion stimuli in the right PTR (Cardin et al., 2013; Dewey and Hartley, 2015; Fine et al., 2005; Finney et al., 2001; Petitto et al., 2000; Sadato et al., 2005; Shiell et al., 2015a)."
Methods,"The partial mitochondrial control region (domains I and II) was amplified and sequenced as described in Kvist et al. (1999, 2003)."
Discussion,"ADAM8 expression in the thymus has previously been described [7,8,9,10,12,13]."
DISCUSSION,"The colocalization of VGLUT2 with Cu terminals in the CN shown in this study confirms that the Cu pathway to the CN is glutamatergic and demonstrates that Cu projections, like those from Sp5 and the contralateral CN (Zhou et al., 2010) use VGLUT2 to mediate glutamate transport at both MF and SB terminal endings."
The role of coral-associated bacteria,"For example, because coral mucus provides an important carbon source for coral-associated bacteria (Ferrier-Pages et al. 2000; Brown and Bythell 2005; Wegley et al. 2007; Allers et al. 2008; Kimes et al. 2010), changes in production rates of mucus due to abiotic factors (e."
,"Significant inhibition of CaM kinase II activity has been observed in many models of delayed neuronal cell death including whole animal models of ischemia (Taft et al., 1988; Churn et al., 1990b, 1992a; Zivin et al., 1991; Aronowski et al., 1992) and glutamate excitotoxicity in neuronal cultures (Churn et al."
DISCUSSION,"These results support the previous study in the M. fascicularis (Ruiz-Herrera et al., 2002a), where 51.14% of chromosome bands where ITSs are located express aphidicolin-induced fragile sites."
Results,Survivors noticed cognitive changes during and after chemotherapy treatment [35].
Introduction,"[KOOS], pedometry studies, and gait analyses) [8, 10, 15, 23, 30], and cost-to-utility (ie, cost-to-quality adjusted lifeyears) [21, 22, 26]."
DISCUSSION,"However, consistent with previous reports [24], IFN-γ was undetectable in PEL lines, suggesting this is not a contributing mechanism."
Discussion,"Our results are in agreement with the findings by Roger (1995), although his work was done in rice production systems and with different legume species."
Methods,study reaches = 10) to perform a depletion removal study to estimate actual abundance of Okaloosa darters (Dorazio et al. 2005) and evaluate accuracy of visual surveys.
Methods,"For neuronal differentiation of the neurospheres, they were partially dissociated as above and seeded on polylysine/ laminin-coated coverslips in neurogenic medium containing DMEM/F12 (1:1), B27 supplement (1:50, Invitrogen,USA), glutamine 2 mM, 50 U/ml penicillin, 50 μg/ml streptomycin, and 10 ng/ml mNGF (Alomone), as previously reported in [21]."
Methods,"nanotubes may be released intentionally in the future, as they are been explored for remediation and water cleaning purposes [33-38]."
4. Discussion,"This is consistent with reports that miR-155 is downstream of several molecules necessary for induction of the M1 phenotype, such as TLRs [50] or Akt2 activity [51]."
Discussion,"This protective effect of FGF21 against obesity is consistent with the results of a previous report using DIO mice((30,31))."
Discussion,"These results are consistent with preclinical studies
 showing binding to both D3 and D2 receptors in vivo (Gyerty√°n et al. 2011) and preferential binding to D3 receptors in vitro (Kiss et al. 2010) as well as PET studies in nonhuman primates (Seneca et al. 2011; Toth et al. 2013) and humans (Keator‚Ä¶"
DISCUSSION,"However, neither IL-4 nor IL-13 plays a consistently suppressive role; their effects appear model and/or Leishmania species dependent (22, 23, 27, 30, 31, 49, 53, 56, 57)."
,"132 outflow from the superficial towards the deep system, several studies[6,7,11] have suggested that the absence of direct communications between the SIEV and the DIEV through venous perforators could favor congestion."
3. Methodology,"Typically, case studies combine data collection techniques such as interviews, observation, questionnaires, and document and text analysis (Darke, Shanks & Broadbent, 1998)."
Discussion,"fumigatus encodes two transcription factors, hapX and sreA, that maintain iron homeostasis whereby hapX represses sreA expression and subsequently ironconsuming pathways, and activates siderophore biosynthesis during iron-starvation, while sreA represses hapX during iron-sufficient conditions in a negative feedback loop [35,56]."
2. Theoretical formulation,"The two focused ultrasound beams A and B are excited at the same source pressure and at the angular frequencies xa = x0 Dx/2 and xb = x0 + Dx/2, where x0 = 2pf0 and Dx are the center and modulation angular frequencies, respectively, such that Dx x0 (f0 being the center frequency) [3,4,11]."
RESULTS,"These results might be interpreted based on the previous observations that testosterone supplementation can decrease total cholesterol levels without affecting HDL-cholesterol levels (53,55)."
Discussion,"Although other metabolic engineering efforts in amino acid metabolism such as over expressing glutamine synthetase and glutamate synthase resulted in improved total free amino acids and growth phenotypes in transgenic plants (Ameziane et al., 2000; Migge et al., 2000; Chichkova et al., 2001; Fuentes et al., 2001; Oliveira et al., 2002; Fu et al., 2003), the bacterial L-aspartate-a-decarboxylase was not previously expressed in transgenic"
4. Discussion,"The findings in literature, confirmed by the results obtained in this study, relate significantly low self-confidence in the possibility to stop smoking [31–33] and low adherence to therapeutic program [3, 24, 34] with failure in therapy."
,"[77] found that TGF-ß induced apoptosis in KATO-III but not in other cell lines, such as MKN-l, MKN-28, MKN-45,"
Structure and function of the placenta,2002) and mice lacking the placenta-specific Igf2 transcript show IUGRaswell as placentas that are small and have altered nutrient transport (Constância et al. 2002; Sibley et al. 2004; Sferruzzi-Perri et al. 2011).
Background,"Sixth, patients are simply not interested [4], but it is not clear whether patients are not interested in the telehealth intervention or the research itself."
Discussion,"While it is clear that it increases progression-free survival in high grade tumors, the literature is mixed on overall survival [4-5, 10, 25]."
4. Experiments,"We compare KCDML not only with the state-of-art methods including our current work—CDML [38], Huang's method [43] and PCA combined with RBF (PCA-RBF) [43], but also with important baseline methods, such as PCA Kernel PCA (KPCA), LPP, Kernel LPP (KLPP) [44] and LDA."
Methods,Hepatic glucose production and glucose disposal rate were calculated for the basal period and the steady-state portion of the glucose clamp using the Steele equation for steady-state conditions (23).
Methods,Adequate empiric antimicrobial treatment was defined as antibiotic therapy administered within 24 hours after blood culture samples were obtained which the microorganism was susceptible [16].
Discussion,"The types of complex genetic interactions between duplicated homeologous loci which are possible after polyploidization are best documented in plants, where allopolyploidy in particular is a pervasive phenomenon (Otto and Whitton 2000; Wendel 2000; Doyle and Egan 2010)."
1. INTRODUCTION,This is a standard way of assessing relative competitive ability (Santos et al. 1992; Fellowes et al. 1998).
2.2.1 MANET Routing Issues and Evaluation Considerations (RFC 2501),"In the rest of the article, the discussed protocols already possess the aforementioned characteristics, as elaborated by the MANET WG in [3]."
Discussion,"Wolff (1996) obtained similar results, although in previous works (Wolff et al., 1995) no differences between cultivars were detected."
Introduction,"The major route of excretion in mammals is via the urine (Hawkins et al. 1980; Klos and Dekant 1994; Hissink et al. 1996, 1997), and the main metabolite of p-DCB is 2,5-DCP, which is excreted both as the free substance and in conjugated forms (as sulfate or glucuronide) in the urine (Azouz et al.…"
3.5. Ultrasound,"All 7 transabdominal ultrasound studies [24,27,57–61] 11 of 22 [28,30,41–44,48,50–52,55] EUS studies used contrast enhancement."
Discussion,"To date, CSC markers of endometrial cancer have been identified, including CD133, CD44 and ALDH1 [7, 22, 35, 36]."
DISCUSSION,"Further, fruiting patterns vary seasonally and geographically in the eastern humid forests of Madagascar (Ganzhorn et al., 1999; Johnson, 2002; Overdorff, 1996)."
Discussion,This is in accordance with the results of previously published studies (Gruber and Gollhofer 2004; Bruhn et al. 2006; Gruber et al. 2007a).
DISCUSSION,"2% of cases.(15) Further, the VTE detection rates reported here are also in line with large data sets from National (Nationwide) Inpatient Sample database reporting on results of benign brain tumor resection, making it likely that our results are valid in other clinical settings as well."
1. Introduction,"This has been demonstrated for neural sources that are known to be highly correlated, such as bilateral activation of the temporal lobes during steady-state auditory stimulation (Brookes et al., 2007; Dalal et al., 2006; Popescu et al., 2008; Quraan and Cheyne, 2008; Quraan and Cheyne, 2010), and for primary visual sources (Quraan and Cheyne, 2008; Quraan and Cheyne, 2010), and is likely the case for many other sources as most brain modules are organized with bilateral symmetry."
Introduction,"Some parts of the map by Poutsma et al. (2008) are
inaccurate, because they are based on previously
published verbal descriptions."
Introduction,"Youth with disabilities have to face more complex challenges during this transition phase compared to their able-bodied counterparts when striving to fulfil age-appropriate roles and participate in their communities [5, 6]."
"4.1. CFF, FUF and clinical parameters","The observed decrease of the CFF/FUF in our HE patients is well in line with the results of Kircheis et al. (2001a, 2001b, 2001c, 2002) and Timmermann et al. (2008)."
Discussion,"Resting-state corticostriatal functional connectivity is correlated with executive performance in both healthy subjects and in diseases such as schizophrenia, Huntington’s disease and ADHD (Mennes et al., 2011; Unschuld et al., 2012; Su et al., 2013; Gordon et al., 2015)."
,"Several investigators (18, 19, 43) have shown that endogenous female reproductive hormone status alters the control of a variety of thermoregulatory effectors."
DISCUSSION,"In patients with insulin resistance, production of NH3 from proximal tubules is reduced and ammonia excretion is also reduced accordingly, resulting in low urine pH.[27] In addition, in patients with insulin resistance, sodium absorption is increased because of hyperinsulinemia, which also lowers urine pH."
Discussion,"Anti-Flik interference experiments have further supported the idea that Flick protein is an endogenous antagonist of ventralising signals (Towers et al., 1999)."
Introduction,"Previous reports on gene therapy for ovarian and other similar cancer cell lines have shown an increase in infectivity through CAR-independent transduction, achieving higher reporter gene expression by several orders of magnitude in the primary tumor cells (Dmitriev et al., 1998; Kasono et al., 1999; Vanderkwaak et al., 1999)."
Discussion,"As a result, a preliminary version of the Q-SEA instrument has previously been published [10]."
,"Concentrations of human CRP increase up to 1000-fold within 24–48 h of tissue injury and represent a sensitive, but a nonspecific marker of inflammation [17]."
Introduction,"To study the role of top-down modulation on speech in noise perception, de Boer and Thornton (2008) examined MOCB activity in young participants who underwent a training program to discriminate speech presented in noisy environments (de Boer & Thornton, 2008)."
Results,"Additionally, as previously shown [22], disruption of the HIR complex in a strain carrying a deletion of HPC2 (hpc2D) also prevented recruitment of SWI/SNF to HTA1-HTB1 (Figure 4A, compare hpc2D and WT)."
1. Introduction,Resistance to number of antimicrobial agents among a variety of clinically significant species of bacteria is becoming increasingly important global problem [4].
DISCUSSION,"In this study, we used 2iL medium plus a PKC inhibitor, forskolin, and a TGF-b inhibitor for conversion and maintenance because some reports have suggested that a PKC inhibitor and forskolin facilitate conversion from the primed to the naive state (Hanna et al., 2010; Dutta et al., 2011; Takashima et al., 2014; Duggal et al., 2015; Qin et al., 2016)."
4. Discussion,"%) fallow deer were positive to A. phagocytophylum DNA, however a work recently conducted by Michalik et al. (2009) on a population of 44 fallow deer living in West–Central Poland using only a PCR approach, showed a prevalence rate (20.5"
,"Signals inspector such as oscilloscope, image processing library such as OpenCV, pattern matching algorithm (Dynamic Time Warping [9], five degrees-offreedom gesture recognition) are integrated and ready-to-use to support that informal design technique."
Results and discussion,This behavior offers a reasonable explanation for the high-pressure acoustic wave velocity profile of SiO2 glass (Murakami and Bass 2010).
1 Introduction,"[57] by delineating mobile payment platforms into five layers: (1) device; (2) (operating) system; (3) network; (4) service, and; (5) content."
Method,"…asking participants to distribute funds between two programs aimed at decreasing extremism among Islamic communities in the U.S.: one centered on policing and surveillance of Muslims, and the other on providing them with education and opportunities for learning (see Kteily et al., 2015, Study 5)."
Discussion,"‚Ä¶& Pearson (1991) found no separation by different size classes of mayfly species and different types of substratum, our results suggest the presence of a sizerelated shift in habitat use, as identified in many other studies (i.e. Pringle, 1982; Williams & Moore, 1986; Osborne & Herricks, 1987)."
