sectionName,string
1. Introduction,"The involvement of the clock in Pai-1 gene regulation has been described (Maemura et al., 2000; Minami et al., 2002; Schoenhard et al., 2003; Oishi et al., 2005a; Chong et al., 2006; Oishi et al., 2007), although the precise molecular mechanism on how the clock regulates the intrinsic daily expression of Pai-1 transcription is still unclear."
Introduction,"There are several key mechanisms in tumorigenesis that may involve Hh/GLI signaling [11,13]; first, inactivating mutations in the negative regulators PTCH or SUFU, or activating mutations in the positive regulator SMO cause pathway activation in a cellautonomous and Hh ligand independent manner [5,26–28]; secondly, ligand-dependent autocrine mechanisms in which cancer cells both secrete and respond to Hh ligands causing cellautonomous pathway activation [29,30]; thirdly, paracrine mechanisms in which stromal cells are induced by Hh producing cancer cells [31–34]."
Discussion,Previous grafting studies showed that plant hormones such as cytokinin and ABA can be transported from root to leaves to regulate leaf senescence (McKenzie et al. 1998; Catterou et al. 2002; Dong et al. 2008a).
Method,"Ecological risks of Japanese knotweed include outcompeting native plants, directly for light and water and indirectly via alleopathy (Dommanget et al. 2014), and changing habitat structure for animals (Engler et al."
Introduction,"Authors have identified psychiatric syndromes such as anxiety, depression, and behavioural affective and conversion disorders in people with epilepsy [8-18]."
1 Introduction,All likelihoods which the GMM produced are normalized by measurement length and then a decision tree constructed by the classification and regression tree (CART) algorithm [11] uses them for sensor fusion.
Introduction,"…characterization of AD (Brown & Storandt, 2000; Carlesimo, Perri, & Caltagirone, 2011; Grober & Kawas, 1997; Grober et al., 2008b; Mahieux et al., 2009; Sarazin et al., 2010; Vogel, Mortensen, Gade, & Waldemar, 2007) and aMCI (Ivanoiu et al., 2005; Saka et al., 2006; Wagner et al., 2012)."
,Fluorescence studies The GFP-PlyG fusion protein was expressed and purified as described [46].
Introduction,"While livestock farming in grasslands is detrimental to biodiversity in general (Donald et al. 2002; Muchai 2002; Dennis et al. 2008), if managed correctly it is likely the most biodiversity-friendly form of land use (Muchai 2002; Little et al. 2013)."
1. Introduction,"…border cell specification and migration, and significantly reduces female fertility, loss of apt, Socs36E, or miR279 does not result in sterility, as not all egg chambers are equally affected (Starz-Gaiano et al., 2008; Yoon et al., 2011; Montell et al., 2012; Monahan and Starz-Gaiano, 2013)."
6. Evaluation,"Graphical Representation of Goal Recognition MLN
State_t2
Action_t2
Goal_t2
Loc_t2 State_t1
Action_t1
Goal_t1
Loc_t1
(Blaylock and Allen 2003)."
,"Unlike most non-reference SNP calling protocols, UNEAK does not require a partially sequenced genome, contigs from additional sequencing platforms [17–20], or a transcriptome to serve as a pseudo reference genome [21]."
Methodology,"These “sciences of the artificial” (Simon, 1996) revolve around the development of solutions and improvements to real-world problems (Holmström et al., 2009)."
Introduction,"However, not all invasive species display clinal differentiation [24,25], perhaps due to the wide range of genetic, demographic, developmental and environmental factors that influence evolutionary divergence of plant populations in new habitats [1,26–29]."
DISCUSSION,"…in fetuses with NT ≥3.5 mm. Previous studies neither documented a diagnostic yield of 22q11 analysis after detection of first trimester increased NT (Donnenfeld et al., 2006; Lautrup et al., 2008) nor did two recent studies using MLPA analyses similar to those in the present study (Roselló et…"
Discussion,"Hypermethylations of the RARb2 gene having been reported in many studies declared that the frequency of RARb methylation was found to be significantly higher in patients group compared with controls [21,26–37]."
Introduction,"The initiation and progression of leaf senescence in cotton can be affected by a number of environmental factors such as nutrient deficiency (Wright 1999) and drought (Radin 1981; Marani et al. 1985), or internal factors like
phytohormones (Yong et al. 2000; Dong et al. 2008a)."
INTRODUCTION,"…techniques were used for the quantification of RAM in the biological fluids including liquid chromatography-tandem mass spectrometry (LC-MS/MS) (Gupta et al., 2011; Pilli et al., 2011; Patel et al., 2014), high performance liquid chromatography (HPLC) (Kurade et al., 2009) and…"
Results,"The D279N mutant, as has been observed before [12], showed a retarded migration on gel equivalent to a ,2."
2.5. Divergence time estimates,"We performed two different searches under the HKI + G model (previously estimated by Modeltest excluding from the dataset the outgroup sequences) assuming the two ND4 specific divergence rates proposed by Pinho
et al. (2007) for lacertids."
Effects of Discourse Stages on Adjustment of Reference Markers,"…in all cases, including the maintaining of the second character in focus (Image 4; see the graphs in the Supplement for the “image by image” presentation of the results), it is interesting to further consider the distinctions between our task and the one
developed by Hendriks et al. (2014)."
Discussion,"Similar results in head and neck carcinomas also showed p16-/HPV+ cases, although in lower frequencies [49-51]."
,"[35] Metres An average distance per stroke was taken from 20 to 30 and 35 to 45 each 50 m, using a video performance device, and distance per stroke was then calculated Strokes."
Materials and methods,"Macrobenthic organisms were classified into five different feeding groups: detritivores (surface-deposit feeders, SDF; suspension feeders, SF; subsurfacedeposit feeders, SSDF), herbivores (He) and predators (PR), according to Bianchi & Morri (1985), Gambi & Giangrande (1985), Scipione (1989), Russo (1989), Russo et al. (1985), Gambi et al."
METHODS,"The cDNA produced was homopolymer dC-tailed and annealed into dG-tailed PstI-cut plasmid pAT153, and used to transform Escherichia coli strain HB101 (Maniatis et al., 1982)."
Changes in CO2 and O3 Effects Through Time,This transient response to +CO2 has been observed in several experiments (Norby and others 1999; Körner 2006).
Results,"[13] as the average pairwise nucleic acid distance between all sequences at time t, is here measured with the standard deviation of P(d,t) as"
Treatments of Ethanol Locks in 75 Patients101,"These bacteria encase themselves in a hydrated matrix of polysaccharide and protein, causing their inherent resistance to antibiotic therapy, neutrophil function, phagocytes, and antibodies.(18,19) Another part of this biofilm that is composed of hostderived glycoproteins, such as fibrinogen, fibronectin, collagen, and laminin, enhances bacterial adherence to foreign material."
INTRODUCTION,"Preclinical studies have demonstrated that ixazomib has antitumor activity similar to that of bortezomib [11, 14, 15]."
3.3. Provenance-based Reproducibility,"Alternative provenance definitions are ontology-based and not specific to an execution technology: Provenir [20, 21], the Provenance Vocabulary [22], PASOA [23], OPMV [24], PML [25], and the Open Provenance Model [26]."
1. Introduction,"Another set of techniques, recently introduced in a variety of settings, relaxes the correspondence problem into that of looking for matches between probability distributions (as done in soft maps [39], or general real-valued functions (e."
RESULTS,"…were retrospective (Okada et al., 2002; Tsujimura et al., 2002; Ramasamy et al., 2005) and the two remaining studies were pseudo-randomized controlled studies (Colpi et al., 2009; Ghalayini et al., 2011); these last two studies were randomized based on the waiting list for the operative theatre."
2.2. Methods,"The muscles were parameterized using the mechanical Hill-Type Muscle model, the tendons have been calibrated accordingly [32]."
DISCUSSION,"Our results on working memory performance are similar to those of earlier studies (e.g. Archbold et al., 2009; Cosentino et al., 2008; Naegele et al., 2006) in showing impaired working memory in the OSA group."
Introduction,"Isolation of monoclonal antibodies (Mabs) from HIV-infected individuals, has identified four main epitope targets—the membrane proximal external region (MPER) in gp41, targeted by Mabs such as 10E8 [13], 4E10 [14], and 2F5 [15], the CD4-binding site, targeted by Mabs such as VRC01 [16], NIH45-46W [17,18], and HJ16 [19], glycopeptide residues in the V1/V2 region and also the V3 loop, targeted by Mabs such as PG9 [20] and PGT128 [21], respectively."
Functional implications,"The signal transduction pathways delineated in this and other studies (Qin et al. 2005, Hu et al. 2007, Seol et al. 2007, Neves et al. 2008b, Vyazovskiy et al. 2008) thus provide convergent evidence for intriguing links between behavioural state and memory control (Walker & Stickgold 2006,…"
2. METHODS,"Functional outcome was assessed using the system adopted by the musculoskeletal tumour Society (MSTS) for the functional evaluation of reconstructive procedures after skeletal resection [15], and a patient-reported measure of disability, the Toronto extremity salvage score (TESS) [16]."
Results,"In turn, quantification at the transcript level is also necessary to accurately estimate the expression of a given gene, which is merely the sum of all its isoforms (Jiang and Wong, 2009; Turro et al., 2011; Trapnell et al., 2013)."
1 Introduction,"Online versions of such sparse GPs [11, 12, 13] have produced a viable alternative for real-time model learning problems [14]."
4. Discussion,"As mentioned above, under stressful conditions, IR might sequentially activate the ER stress receptors, thereby triggering ER stress-induced cell death signaling: for example, PERK, one of the ER stress receptors, might phosphorylate eIF2α, which translocated ATF4 into nucleus, and then increased the gene transcription such as CHOP to restore ER homeostasis, thereby regulating ER stress mediated apoptosis [12–15]."
METHODS,"Consistent with previous characterizations, these neurons respond only to vestibular stimulation and are insensitive to eye movements (Roy and Cullen, 2001b, 2004, Sadeghi et al., 2011)."
Discussion,This is inconsistent with the results of a previous study of the spatial heterogeneity of nutrients: nutrient heterogeneity affected the growth of large plants but did not affect that of small plants (Maestre and Reynolds 2006).
,"PCV-1 was first detected as a contaminant of the porcine kidney PK-15 cell line [4] whereas PCV-2 has been associated with postweaning multisystemic wasting syndrome (PMWS) [5, 6], porcine dermatitis and nephropathy syndrome (PDNS) [7], proliferative necrotizing pneumonia [8], and reproductive disorders [9], all of them included by the term porcine circovirus associated diseases (PCVAD) [10]."
RESULTS,"Lens removal (Tigges et al., 1992) and atropine instillation (Hendrickson et al., 1987) also produce this pattern."
Discussion,"Replacing behaviors associated with a low energy expenditure by just 10 min of MVPA per day can have a significant impact on health outcomes such as obesity [16, 24]."
5 Experiments,"We assume the remote system has a complex classifier f0, in our experiments 500 gradient boosted trees using XGBoost [4]."
Implementation,"Though
we would eventually like to include a discovery module in our implementation that assembles the required knowledge bases dynamically by identifying suitable content on the semantic Web, for example, through the automatic generation of queries issued to semantic repositories such as Bio2RDF [15, 16] and DBpedia [17], the current implementation requires manual intervention during the composition of the needed datasets."
,"However, from that data we can not draw any conclusions regarding the relationship between public and See Takalo (2012) for a survey on public innovation policies."
1 Methods,1.5 Variant annotation We used the ANNOVAR [10] tool (version 2013-02-21) to annotate SNPs and indels.
1 Introduction,"However, from that data we can not draw any conclusions regarding the relationship between public and
1See Takalo (2012) for a survey on public innovation policies."
Discussion,Sijen et al. (2001) described silencing of the endogenous dfrA promoter in Petunia.
2.2 AP-SVM,[24] showed that the above optimization can be performed efficiently by sorting the samples xk in descending order of the score w ψ(xk).
RESULTS,"Previously, a phosphoproteomic study demonstrated that AbfR1 is phosphorylated in vivo at a tyrosine and serine residue, Y84 and S87 (Reimann et al., 2013)."
4. Discussion,", 1991) and have a lower OX1 expression than haematogenously derived cells (Sedgwick et al., 1991)."
Methodology,"Based on the Born method, aggregation measurements provide an aggregation index curve describing the light transmission intensity changes of the PRP samples (15, 64)."
Figure legends,(E) Sensorgram for FLNA(16-23) binding kinetics to immobilized ICL3 peptide as in D.
Methods,"We administered the Conflict Resolution Style Inventory (CRSI; Kurdek, 1994) [40] to measure adolescents’ style of handling conflicts in the current romantic relationship."
Results,"…Spire1C KIND domain decreases ER-mitochondria overlaps Since ER tubules have been implicated in mitochondrial constriction and division (Friedman et al., 2011; Korobova et al., 2013; Murley et al., 2013; Korobova et al., 2014), we investigated whether Spire1C influences ER-mitochondria association."
2. Results and Discussion,"Similar N-acylation of the acetamide and/or N, N-diacyl substitutions were previously reported for the acylation of chitosan [16] and chitin [5, 9]."
METHODS,"Expression values were extracted using two model-based expression indexes as implemented in the dChip package (Li and Wong, 2001a) using default parameters and normalization."
Methods,"To assess whether distractor size manipulations also affected hand transport control, the maximum tangential velocity of the wrist marker in the plane of the work surface, a conventional and sensitive index of hand transport was also calculated (Gentilucci et al. 1991; Jakobson and Goodale 1991)."
,"In this chapter, we focus on the use of two-photon laser scanning microscopy, which has enabled the monitoring of hundreds of individual neurons in anesthetized (26), awake and behaving animals (9, 11, 27, 28) as well as neurotransmitter uncaging at the level of individual dendritic spines (29, 30) or at many discrete sites simultaneously (15)."
Phrase Sets for Text Entry Experiments,"[23] emphasized the memorability of phrases, and proposed a method for sampling memorable and representative phrase sets based on a multiple regression model."
Discussion,"These
 results suggest that H2O2 was not involved in the osmotic stress-ethylene production, which is inconsistent to the results described by Watanabe and Sakai (1998) in winter squash (Cucurbita maxima), who suggested H2O2 would be involve to the expression of gene for a would-inducible 1-‚Äö√Ñ¬∂"
,"The inhibition of down-regulation of HMGA2 by gene knockdown of unrelated ALKs based on the current signaling model [4–7] may be indirect effect, because gene expression was examined at 24 h after ligand stimulation."
Discussion,"Contrary to our finding, the association of long intervals and pregnancy complications, such as pre-eclampsia, preterm birth and SGA,were also reported in some studies.4,7 Conflicting results may be due to lack of standardized definitions used for IPI."
DISCUSSION,"[12] At neuroimaging, venous hypertension and cerebral edema caused by straight sinus thrombosis typically result in high signal intensity in the bilateral thalami and basal ganglia.[1,6] In the present case, FLAIR showed characteristic hyperintensity in the bilateral basal ganglia and thalami as mentioned above."
,"The reviewed articles also addressed e-health readiness assessment from varying perspectives, such as electronic medical records,(18) telemedicine,(14) rural communities,(13,14,21) or developing countries.(3,10,11,19) Discussion"
4 Experiments,"Breese et al. (1998) present a number of different algorithms for collaborative filtering, including two Bayesian approaches."
Methods,"1; and Slobounov et al. 1997,
1998; Haibach et al. 2007; Slobounov et al. 2008 for details)."
Discussion,"However, this resistance to drought is much lower than observed for many Pulmonates which may survive several months or even more to the desiccation (Barbosa and Barbosa 1959; Cridland 1967; Véra et al. 1994)."
Discussion,"Consistent with previous studies [19] and guidelines and recommendation for weight loss [26-28], our results showed that most of the GPs gave advice on lifestyle, dietary and physical activity."
,"Our finding is consistent with other studies which have also highlighted the involvement of this novel molecule, Ara-LAM, in inducing proinflammatory responses (IL-8, TNF-a) in macrophages via interacting with TLR-2 [26,27]."
,A comparison of the chemical structures of equol and estradiol (Setchell et al. 1984).
Introduction,"Lamotrigine monotherapy (50–200 mg daily) was also reported to be superior to placebo in the treatment of nonrapid cycling bipolar I depression in adults and uncontrolled observations have suggested possible antimanic [19,20], antidepressant [21], and anticycling/mood stabilization properties [13,19,22]."
Methods,"Size information from the centered and oriented outlines was removed with a uniform scaling of the pseudolandmark configurations to unit centroid size (Benazzi et al., 2011a, b, 2012)."
METHOD,"ation (birth weight, head circumference, crown-heel length, standards of fetal growth according to Lubchenco et al.(6)), and vertical transmission of HIV-1 were determined."
5. A comparison with sound generation models,"These models are the radial-modesof-vibration model of Abdullah (1966), the tornado/ boundary interaction model of Tatom et al."
,"5 mg), GST-53BP2(715-1005) (1 mg), GST-GL(1-257) (1 mg), and GSTGL(94–257) (1 mg) were separated on duplicate SDS–12."
Identification of lysine propionylation in five bacteria,"Lysine propionylation was recently shown to be abundant in T. thermophilus, an extremely thermophilic Gram-negative bacterium that belongs to the Deinococcus–Thermus phylum (Okanishi et al. 2014)."
Discussion,"Although the measured values are below the toxic level (Lau and Wong 2000), one should wonder what consequences may derive from an ongoing intake of food packaged in plastic material."
2. Methods,"Normal FEV1/FVC was defined based on the NHANES III database and the ATS guidelines as values greater than 95% of the predicted for age, gender, and height [1, 10]."
VI. SUMMARY AND PHYSICAL IMPLICATIONS,"For reference we also include in Table III the results for the scalar field toy model with pure initial data (the s = 0 case) [21,22] (the results for generic initial data coincide with those of gravitational and electromagnetic perturbations)."
Methods,50 per extra sample in the pooling strategy to account for personnel time and collection container costs (S1 Text) [6].
,"When X(D) ∼ N(μD, σ(2)), the two criteria will have the same optimum, that is, xJ = xC, but the variance of the non-parametric cut-point estimator optimizing the Youden index may be much larger than that of the concordance probability optimizer, Var ( x̂J ) > Var ( x̂C ) [6]."
Statistical Analysis,There are many studies where CC and cerebral hemisphere widths and areas have been measured on MR images.[13-19]
3.3 Convergence in finite time,"6 shows that if state converges in finite time to the EP, then also the output converges in finite time to the corresponding OEP, however Example 2 in [22] give the conclusion that state converges in fintie time to the EP, but the output does not converge in finite time to the OEP."
DISCUSSION,"Since then, 164 independent gene losses would have occurred in the lineages, leading to the three present genomes (39)."
Introduction,Merkel cell virus has been linked to Merkel carcinoma [8] and Fusobacterium has recently been associated with colorectal carcinoma [6].
4. Discussion,"Indeed, daily patterns of Epas1 mRNA is rhythmically expressed in the mouse heart with high levels at circadian time 8–12 (unpublished data), which precedes peak expression of mPai-1 mRNA (Minami et al., 2002; Oishi et al., 2005a)."
Discussion,"This differs from the results of McNaughton (1979), which showed substantial re-growth in grasses after insect feeding."
,"2012 (59) Two cohorts; n 7,740 and 4,564 Physical activity and television watching 32 BMI- and obesity-related variants Th e genetic eff ects on BMI were stronger in those with low physical activity or longer hours of television watching Ahmad S, et al."
INTRODUCTION,"Iontophoretic transdermal deliveries of human insulin and thermoplastic pastes as depot upon cooling have also been tried [18,19]."
1 Introduction,"In credit scoring, for instance, applying ensemble techniques can be very effective, but the model is often obliged to have “sound business logic”, that is, to be interpretable [10]."
Results,"…that the approach makes it possible to foster a ‘shared responsibility between students and instructors’ (McLaughlin et al., 2014, p. 242), and overall, optimising classroom time is often specifically emphasised (Gannod et al., 2008; Mason et al., 2013; McLaughlin et al., 2014; Tucker, 2012)."
INTRODUCTION,"A recent storytelling task by Hendriks et al. (2014) confirmed this overall pattern but also highlighted that other factors can modulate this effect of the discourse stages. In the task used by Hendriks et al. (2014), participants were asked to tell picturebased stories featuring two characters of the same gender to a hypothetical listener."
Discussion,"In addition, education is likely to enhance female autonomy so that women develop greater confidence and capabilities to make decisions regarding their children’s health [39]."
"17880, and RR-00054 from the National Institutes of Health (M.H.C, D.J.G.,","Another group reported that the 118T9 10 repeat was associated with higher reporter gene expression in HepG2 liver cells (Yamanaka et al., 2004), and this variant was recently linked to higher incidence toxicity and increased response to irinotecan in cancer patients."
1. Introduction,"These devices have also been clinically recommended for stabilization and modulation of the load distribution across mildly degenerated discs in an attempt to alleviate discogenic back pain and potentially enable regeneration of disc cells [22, 23]."
4. Discussion,"A more formal study of incidence and the histology of the tumors need to be done, but these results suggest thatMuSKantibodies are not so infrequent in Chinese as previously reported in a study from Taiwan [5]."
Results and discussion,"…orogenic events have contributed to shaping the current diversity and distribution of modern species in both the Neotropical (Bush 1994; Hoorn et al. 1995, 2010; Pennington et al. 2004; Rull 2006, 2008, 2011; Antonelli & Sanmartin 2011) and temperate regions (Ruzzante et al. 2006,…"
A tandem nick (TN) in the genome induces efficient gene editing using a plasmid donor,It is well-known that a single nick (SN) does not efficiently induce gene editing (Ran et al. 2013a; Davis and Maizels 2014).
Results,", ABA) mediate priming of guard cell Ca2þ sensors, such that they can respond to elevated cytosolic Ca2þ levels [63]."
C. ER in the ventromedial hypothalamus and control of energy expenditure,"Findings reported by Bryzgalova et al (194), suggesting reduced total GLUT4 levels in muscle as an underlying cause of the ER KO insulin resistance phenotype, were not supported by data from Ribas et al (192)."
A. Optical sensor,"Beside SecuGen Hamster IV, other optical devices were used to collect the IIIT-D Multisensor Optical and Latent Fingerprint [25]."
Results,"This corresponds to T191 of tobacco CYC3;3, a extremely conserved site important for full CYCD nuclear import (Menges et al. 2007)."
,"Aside from the effects on Th1 cells, IL-27 has recently reported that played a regulatory role in limiting excessive inflammation during infection with Toxoplasma gondii by modulating the development of Th17 cells (20, 21)."
Methods,The Metropolis- Hastings algorithm [49] was used to estimate the posterior distributions for ancestral reconstructions and model parameters in a Markovchain Monte Carlo framework [29].
RESULTS AND DISCUSSION,"This assumption is confirmed by the different pattern of the expression of X linked genes in different parts of the same placenta: equally probable, mostly from one homolog, and fully monoallelic (Moreira de Mello et al., 2010)."
Methods,"The OHC lateral wall, where the motor elements are located [24,31], was modeled as a series mixture of passive ‘‘elastic’’ and active piezoelectric ‘‘motor’’ elements [29] to arrive at a composite constitutive model for the lateral wall."
1. Introduction,"Plan and goal recognition models have been devised for story understanding systems (Charniak and Goldman, 1993), productivity software (Horvitz, et al., 1998), intelligent tutoring systems (Conati, Gertner, and VanLehn, 2002), and dialogue systems (Blaylock and Allen, 2003)."
Modeling the action of propofol,"While Hutt and Longtin (2010) chose pi=pe, reflecting equal affinity of propofol for GABAA receptors located on cortical inhibitory and pyramidal neurons, we relax this assumption, thereby accounting for the possibly differential affinity of propofol for different neuron types."
3.1 Settings,"[31], we check their validity in the case of charged Higgs boson production."
,"The Intercontinental Chemical Transport Experiment B (INTEX-B) aircraft campaign over the North Pacific and western coast of North America made measurements of OH and HO2 (Mao et al., 2009; Singh et al., 2009)."
RESULTS,"The Swi1-Swi3 complex or its homologues are known to facilitate the loading of Mrc1 or Claspin onto chromatin (8, 41)."
Methodology,"To measure the effect of verb type on the observed QUDs, we used mixed-effect logistic
 regressions (Jaeger, 2008)."
Discussion,"Similar to our results, concentrations of 3.15 ngmL 1, 31.5 ngmL 1 and 315 ngmL 1 of progesterone added during the culture phase of bovine in vitroproduced embryos did not impact on the proportion of zygotes reaching the blastocyst stage in a recent study (Clemente et al. 2009)."
,", 2012; Bergen et al., 2012) but also for studying children’s pragmatic abilities without implicitly assuming they have mastered challenging linguistic structures (Stiller et al., 2011). In this paper, we extend these results beyond simple reference games to full decision-problems in which the agents reason about language and action together over time. To do this, we use the Decentralized Partially Observable Markov Decision Process (Dec-POMDP) to implement agents that are capable of manipulating the multiply-nested belief structures required for implicature calculation. Optimal decision making in Dec-POMDPs is NEXP complete, so we employ the single-agent POMDP approximation of Vogel et al. (2013). We show that agents in the Dec-POMDP reach implicature-rich interpretations simply as a byproduct of the way they reason about each other to maximize joint utility."
1.2.3 Data-Centric Storage,"Data-centric storage (DCS) [24,27,42,56] provides in-network storage and query mechanisms for sensor networks."
INTRODUCTION,"In addition, a new flgII-28 region distinct from flg22 in the flagellin of Pseudomonas syringae pv. tomato (Pst) has been recently characterized as a MAMP, which may be specifically recognized by Solanaceae species (Cai et al., 2011; Clarke et al., 2013)."
INTRODUCTION,"…recent reports have implicated CHH as a regulator of multiple physiological effects, which include reproduction (De Kleijn and Van Herp, 1998; Khayat et al., 1998), molting (Chung et al., 1999), osmoregulation (Serrano et al., 2003; Spanings-Pierrot et al., 2000), and lipid metabolism…"
Discussion,"IL7 and IL15 are IL-2 family cytokines regulating survival and activation of lymphocytes, and are of interest in MS research since they signal through the IL2- and IL7-receptors, which have shown strong association with MS in genome-wide association studies [31]."
Methods,"Our new scoring function estimates the penalty term from the data to make it consistent with the data, which is similar to the DIC (Deviance Information Criterion) score trying to identify models that best explain the observed data [30]."
4.1. Cloning and sequence analysis of A. fumigatus GST open reading frames,"Crystal structures of some theta GSTs have indicated that the GSH-binding site may be sited further inside the protein than in other classes of GST, and that conventional GSH-aYnity matrices may be unable to bind the active site (Hayes and Pulford, 1995)."
Discussion,"This is a particularly positive result as OASIS mainly serves the area of South London that is socioeconomically deprived, has a high proportion of
ethnic minorities and an often difficult relationship between service users and mental health services (Broome et al. 2005)."
INTRODUCTION,"Other studies indicate that methyl salicylate (MeSA) azelaic acid (AA), glycerol-3-phospate (G3P)derived factor, and dehydroabietinal (DA) may also be SAR long distance signals (Park et al., 2007; Vlot et al., 2008; Jung et al., 2009; Chanda et al., 2011; Chaturvedi et al., 2012)."
DISCUSSION,"In Marsupenaeus japonicas and Penaeus semisulcatus, the CHH from eyestalk is involved in the suppression of vitellogenin (Vg) gene expression (Khayat et al., 1998; Tsutsui et al., 2005)."
Introduction,"In this respect, we have recently shown that malignant transformation causes losses, gains, and imbalances in the expression of human MHC I and two antigen-processing gene products: the endoplasmic reticulum (ER) aminopeptidases ERAP1 and ERAP2 (13, 14)."
Introduction,"In addition, differential hypertrophy occurs even within a single muscle along its length (Narici et al., 1989, 1996; Housh et al., 1992)."
